Name,Disc. Date,R.A.,Dec.,Total Epochs,Epochs Pre-SN,Epochs Post-SN,First Epoch,Last Epoch,Next Epoch
SN2006ex,2006-08-27,20h38m43.92s,-0d28m34.98s,31,23,8,776,1407,13
SN2006fb,2006-08-27,23h35m51.51s,-0d10m37.6s,8,4,4,1048,388,27
SN2006fc,2006-09-11,21h34m46.8s,1d10m31.51s,18,14,4,1107,307,307
SN2006fd,2006-08-27,20h37m53.25s,1d13m16.1s,4,2,2,24,13,13
SN2006fe,2006-08-27,20h52m09.1s,-0d30m39.3s,7,6,1,1098,1054,1054
SN2006ff,2006-08-28,0h26m35.64s,-0d18m07.5s,8,4,4,1058,428,428
SN2006fk,2006-09-11,22h01m01.33s,0d42m58.5s,12,8,4,765,1096,741
SN2006fl,2006-09-11,22h11m27.6s,0d45m20.16s,62,9,53,765,1441,13
SN2006fm,2006-09-15,22h10m10.32s,0d30m14.12s,57,9,48,769,1437,9
SN2006fn,2006-09-15,23h00m05.98s,0d32m15.6s,12,8,4,764,755,13
SN2006fr,2006-08-27,20h50m30.21s,0d23m55.3s,10,7,3,1105,737,7
SN2006fu,2006-08-28,23h51m08.4s,-0d44m47.64s,8,2,6,1044,441,32
SN2006fv,2006-09-11,1h21m37.86s,0d24m51.9s,16,2,14,715,414,78
SN2006fw,2006-09-11,1h47m10.32s,-0d08m48.8s,6,4,2,707,769,769
SN2006ga,2006-09-12,0h52m56.35s,0d26m52.6s,8,2,6,1073,383,377
SN2006ge,2006-08-28,21h49m35.79s,0d00m03.8s,6,4,2,1105,751,751
SN2006gf,2006-09-11,0h46m24.35s,0d00m12.5s,8,2,6,1072,385,378
SN2006gg,2006-09-12,0h28m12.514s,0d07m04.77s,8,2,6,720,746,389
SN2006gh,2006-09-12,0h54m46.94s,-0d15m03.7s,8,2,6,1073,424,377
SN2006gl,2006-08-28,1h05m50.11s,0d08m41.3s,8,2,6,1056,426,405
SN2006go,2006-09-12,0h24m33.76s,-0d16m44.7s,10,4,6,1073,413,389
SN2006gt,2006-09-18,0h56m17.3s,-1d37m46s,10,2,8,1079,743,733
SN2006gv,2006-09-11,1h48m36.37s,0d19m41.6s,6,4,2,707,769,769
SN2006gw,2006-09-11,1h57m53.5s,-0d32m02.9s,8,4,4,706,770,771
SN2006hb,2006-09-27,5h02m01.28s,-21d07m55.1s,8,6,2,291,112,112
SN2006hc,2006-09-11,1h09m34.73s,0d42m14.9s,14,2,12,1070,1478,378
SN2006hd,2006-09-11,21h44m03.36s,0d43m31.8s,6,4,2,1107,728,728
SN2006he,2006-09-11,22h04m24s,0d41m26.8s,13,7,6,765,710,13
SN2006hi,2006-09-17,1h23m45.96s,0d48m58.5s,8,4,4,721,740,381
SN2006hl,2006-09-18,23h22m46.08s,0d31m56.34s,13,6,7,1119,1124,15
SN2006hn,2006-09-28,11h07m18.67s,76d41m49.8s,3,2,1,1029,1875,1875
SN2006hp,2006-09-16,0h24m14.25s,-0d14m57.3s,10,4,6,1077,409,385
SN2006hq,2006-09-16,23h39m47.15s,0d12m18.8s,10,2,8,1,370,11
SN2006hr,2006-09-17,1h50m15.528s,-0d53m12.09s,8,4,4,713,763,764
SN2006ht,2006-09-20,21h12m48.189s,0d55m04.36s,17,3,14,767,1790,716
SN2006hu,2006-09-18,3h34m22.728s,-1d07m23.3s,10,2,8,1026,793,83
SN2006hy,2006-09-15,22h08m19.44s,-1d11m46.8s,14,12,2,769,707,708
SN2006ib,2006-09-22,3h16m11.83s,-0d36m03.4s,9,2,7,1032,814,434
SN2006iy,2006-09-20,22h01m53.04s,1d02m40.16s,17,6,11,773,1087,4
SN2006iz,2006-09-30,21h16m17.2s,0d33m34.2s,8,6,2,777,716,717
SN2006jg,2006-09-17,22h48m26.64s,-0d26m07s,11,8,3,768,1115,21
SN2006jh,2006-09-19,0h06m45.742s,-0d02m12.29s,14,2,12,1064,414,378
SN2006jj,2006-09-27,20h59m34.81s,1d13m23.7s,12,4,8,51,709,299
SN2006jm,2006-09-29,22h54m12.24s,1d03m03.2s,9,2,7,16,1096,9
SN2006jr,2006-10-01,3h39m47.16s,0d59m31.68s,4,2,2,1039,794,794
SN2006js,2006-10-01,20h55m20.06s,-0d05m34s,9,7,2,1133,1019,703
SN2006jt,2006-10-02,21h58m48.24s,0d11m54.65s,22,14,8,786,719,661
SN2006ju,2006-10-02,23h24m38.93s,-0d43m04.4s,24,6,18,1134,1120,693
SN2006jv,2006-10-03,1h30m32.21s,0d13m11.2s,8,4,4,737,744,368
SN2006jw,2006-10-03,2h23m22.22s,0d49m08.5s,6,2,4,1044,752,752
SN2006jx,2006-10-03,3h52m14.06s,0d17m31.5s,7,2,5,1037,1152,805
SN2006jy,2006-10-04,1h02m56.35s,0d10m58.9s,6,2,4,1093,380,381
SN2006jz,2006-10-11,0h11m24.567s,0d42m07.01s,26,4,22,1086,720,17
SN2006ka,2006-10-11,2h18m26.597s,0d13m33.72s,6,2,4,1052,744,744
SN2006kd,2006-10-13,1h07m49.944s,0d49m42.89s,20,4,16,1102,1446,346
SN2006kj,2006-09-27,3h24m32.9s,1d01m21.4s,6,2,4,1037,809,809
SN2006kk,2006-09-28,0h27m39.86s,0d38m58.2s,12,2,10,736,730,373
SN2006km,2006-09-29,2h20m37.93s,0d20m54.2s,4,2,2,1040,756,756
SN2006ko,2006-10-01,1h28m59.95s,0d46m11.8s,6,4,2,735,366,367
SN2006kp,2006-10-01,2h11m11.593s,0d41m47.79s,8,2,6,1042,779,753
SN2006kq,2006-10-02,21h15m36.49s,-0d19m18.2s,15,4,11,16,1075,708
SN2006kr,2006-10-11,0h19m19.68s,1d05m26.6s,8,2,6,25,375,17
SN2006ku,2006-10-13,23h38m13.59s,1d14m57s,10,6,4,1095,343,343
SN2006kx,2006-10-16,3h42m14.66s,0d28m42.1s,11,2,9,1050,1139,55
SN2006la,2006-10-17,22h42m48.24s,-0d54m06.33s,13,11,2,797,701,702
SN2006lb,2006-10-20,3h19m28.176s,-0d19m04.77s,10,2,8,1060,786,366
SN2006lj,2006-09-27,0h10m43.59s,0d12m06.5s,20,2,18,1072,756,373
SN2006ll,2006-10-11,22h07m28.14s,-0d54m12.3s,22,14,8,795,1082,682
SN2006ln,2006-10-11,23h15m19.91s,-0d33m45.3s,10,4,6,1143,1080,729
SN2006lo,2006-10-12,21h34m19.2s,0d35m19.6s,506,182,324,440,1436,276
SN2006lp,2006-10-13,0h27m05.68s,-0d07m33.5s,16,4,12,1104,715,345
SN2006lq,2006-10-13,2h16m35.93s,-0d09m19s,6,2,4,1054,742,742
SN2006lw,2006-09-16,2h08m33.669s,-3d57m12.9s,15,2,13,1029,1543,64
SN2006ly,2006-09-16,2h34m42.381s,-8d30m39.89s,9,4,5,694,1546,1498
SN2006md,2006-10-15,1h11m31.49s,0d24m34.3s,15,2,13,1104,1804,358
SN2006mi,2006-10-19,2h05m55.04s,-4d00m53.24s,15,2,13,1062,1513,31
SN2006mj,2006-10-19,2h09m03.038s,-3d28m27.77s,13,2,11,1062,1510,31
SN2006ml,2006-10-21,1h08m43.98s,-0d31m36.62s,10,2,8,1110,1480,351
SN2006mm,2006-10-21,1h08m48.661s,0d17m22.36s,5,1,4,1110,1438,1437
SN2006mn,2006-10-23,1h07m48.391s,-0d06m35.48s,10,2,8,1112,1478,349
SN2006mt,2006-10-16,0h59m31.06s,-0d15m24.2s,14,2,12,1105,377,356
SN2006mw,2006-10-21,3h25m08.47s,-0d02m26.1s,6,2,4,1061,786,786
SN2006na,2006-10-21,2h11m19.27s,-0d59m53.2s,8,4,4,746,732,732
SN2006nb,2006-10-22,2h26m53.376s,-0d19m40.24s,69,57,12,729,723,361
SN2006nc,2006-10-27,0h55m22.512s,-0d23m21.16s,15,2,13,1118,1093,332
SN2006nd,2006-10-28,22h44m58.812s,-1d00m23.05s,6,4,2,809,1744,1744
SN2006nf,2006-10-17,0h01m30.18s,0d16m31.7s,8,2,6,1092,350,349
SN2006ng,2006-10-21,0h22m07.27s,-0d05m44.3s,61,56,5,1142,1094,349
SN2006ni,2006-10-21,20h54m52.515s,-0d11m44.88s,9,7,2,1153,999,683
SN2006nj,2006-10-22,1h24m28.23s,0d04m27.8s,6,4,2,756,347,348
SN2006nk,2006-10-27,2h56m16.61s,-0d24m38.8s,8,6,2,706,356,357
SN2006nl,2006-10-28,2h01m44.71s,-1d01m56.7s,8,4,4,753,724,725
SN2006nn,2006-10-29,1h45m41.112s,-1d03m16.45s,6,4,2,755,721,722
SN2006no,2006-10-29,22h08m21.44s,-1d08m55.7s,14,12,2,813,663,664
SN2006np,2006-11-10,3h06m39.576s,0d03m43.15s,17,2,15,1078,1118,344
SN2006nu,2006-10-21,22h43m19s,0d15m46.5s,15,4,11,38,1751,710
SN2006nv,2006-10-28,0h12m29.86s,-0d58m38.2s,8,2,6,42,725,0
SN2006nz,2006-11-08,0h56m29.21s,-1d13m36.1s,30,8,22,1130,1081,328
SN2006oc,2006-10-17,23h02m48.35s,-0d52m35.1s,15,11,4,1112,722,326
SN2006od,2006-10-23,2h07m54.31s,-0d32m07.2s,6,4,2,748,730,730
SN2006oe,2006-10-28,23h21m26.88s,1d07m57.6s,11,2,9,25,1068,316
SN2006of,2006-10-29,0h32m25.838s,-1d03m14.04s,10,2,8,2,684,314
SN2006oi,2006-10-31,0h35m53.05s,0d15m30.3s,12,4,8,1126,327,309
SN2006oj,2006-10-31,1h08m49.2s,-0d59m22.1s,8,4,4,1120,375,341
SN2006ok,2006-11-01,1h07m28.34s,-0d16m09.7s,10,2,8,1121,1469,340
SN2006ol,2006-11-01,23h28m07.2s,0d51m22.9s,27,20,7,1163,1089,663
SN2006om,2006-11-08,1h22m18.84s,1d00m37.26s,14,4,10,773,695,329
SN2006oy,2006-10-12,20h53m58.3s,-0d21m36.2s,7,6,1,1144,1008,1008
SN2006pa,2006-10-22,2h32m24.1s,-0d42m50.7s,12,4,8,1090,745,730
SN2006pb,2006-10-23,0h46m43.55s,-1d01m57s,6,2,4,1114,349,336
SN2006pd,2006-11-08,23h31m46.08s,-0d40m05.1s,17,6,11,37,1081,656
SN2006pe,2006-11-09,0h23m09.21s,-0d03m12.9s,57,54,3,1161,1075,331
SN2006pg,2006-11-09,3h27m20.71s,1d05m22.8s,7,2,5,1080,1114,414
SN2006pi,2006-11-09,22h03m16.6s,-0d36m24.6s,11,4,7,57,1052,677
SN2006pj,2006-11-09,22h37m18.35s,0d44m17.3s,5,2,3,806,1798,673
SN2006pk,2006-11-09,23h04m59.85s,-0d52m24.1s,15,11,4,1135,699,303
SN2006pl,2006-11-11,21h54m26.88s,0d35m18.6s,19,13,6,826,662,259
SN2006pm,2006-11-11,21h54m50.621s,0d55m59.01s,23,15,8,826,662,259
SN2006pn,2006-11-13,3h49m02.85s,-0d31m58s,18,4,14,1078,1837,29
SN2006pp,2006-11-14,0h48m58.47s,0d28m37s,8,2,6,1136,354,326
SN2006pq,2006-11-14,1h25m06.888s,-1d13m09.8s,14,6,8,1117,703,325
SN2006pr,2006-11-14,1h34m14.784s,-0d24m13.23s,8,4,4,771,702,326
SN2006ps,2006-11-14,1h43m45.312s,-1d06m42.62s,8,6,2,1125,697,698
SN2006pt,2006-11-14,2h27m16.1s,-0d23m35.2s,69,57,12,752,700,338
SN2006pw,2006-11-14,22h46m26.96s,1d09m02.9s,10,8,2,826,693,694
SN2006px,2006-11-14,23h33m17.1s,0d57m40s,16,14,2,1127,310,311
SN2006py,2006-11-15,22h41m42.04s,-0d08m13.5s,10,4,6,63,1726,685
SN2006qa,2006-11-16,3h01m09.73s,-0d01m34.5s,8,2,6,1084,762,736
SN2006qb,2006-11-16,3h28m14.65s,-0d12m03.5s,6,2,4,1087,760,760
SN2006qd,2006-11-16,23h08m05.14s,-0d10m33.9s,11,9,2,1178,694,694
SN2006qg,2006-11-18,21h54m18.09s,0d26m49.2s,19,13,6,833,655,252
SN2006qh,2006-11-19,21h47m53.02s,0d42m24.6s,6,4,2,1176,666,667
SN2006rd,2006-10-26,23h19m14.02s,4d59m40s,3,2,1,804,315,315
SN2006ro,2006-11-09,3h51m16.85s,26d50m05.4s,4,2,2,321,34,35
SN2006rz,2006-11-26,3h46m06.78s,0d23m23.1s,4,2,2,1091,741,742
SN2006sb,2006-11-12,2h06m30.31s,-4d05m30.6s,19,2,17,1086,1489,7
SN2006sd,2006-11-14,1h14m24.155s,1d02m39.45s,23,4,19,778,1414,312
SN2006sf,2006-11-14,2h08m11.654s,-3d51m40.19s,21,2,19,1088,1487,5
SN2006sg,2006-11-14,2h08m13.041s,-3d46m21.93s,21,2,19,1088,1487,5
SN2006sh,2006-11-14,2h09m11.064s,-3d44m42.01s,14,2,12,1088,1484,5
SN2006si,2006-11-14,2h09m51.327s,-3d43m32.48s,14,2,12,1088,1484,5
SN2006sj,2006-11-14,2h10m22.418s,-3d33m09.32s,13,2,11,1088,1484,5
SN2006sk,2006-11-14,2h10m33.801s,-4d04m03.86s,18,2,16,1088,1484,5
SN2006sm,2006-11-14,2h33m29.487s,-8d30m11.94s,13,4,9,753,1487,1438
SN2006so,2006-11-18,2h33m49.155s,-8d59m15.78s,16,8,8,757,1462,335
SN2006sp,2006-11-24,1h10m55.17s,-0d27m52.32s,12,2,10,1144,1446,313
SN2006sr,2006-12-12,0h03m35.02s,23d11m46.2s,15,13,2,1155,268,269
SN2006su,2006-12-18,12h46m56.88s,36d32m01.8s,7,5,2,291,71,72
SN2006sw,2006-11-14,1h05m00.2s,-0d22m28.7s,12,2,10,1134,348,327
SN2006sx,2006-11-16,0h31m48.32s,-0d30m50.2s,8,2,6,15,347,293
SN2006sy,2006-11-16,2h21m05.2s,0d49m42.2s,12,2,10,1088,733,708
SN2006sz,2006-11-16,23h42m52.46s,-0d33m22.9s,10,6,4,62,652,310
SN2006ta,2006-11-19,3h29m50.42s,0d17m42.3s,11,2,9,1090,1104,402
SN2006tb,2006-11-19,3h45m15.49s,-0d07m42.8s,4,2,2,1084,748,749
SN2006tj,2006-12-13,1h09m23.282s,0d42m42.26s,16,4,12,1163,1385,285
SN2006tk,2006-12-15,1h07m52.642s,0d27m55.3s,12,2,10,1165,1383,317
SN2006tl,2006-12-15,1h09m17.279s,-0d40m27.97s,10,2,8,1165,1425,296
SN2006tm,2006-12-15,1h09m17.296s,0d09m11.31s,14,2,12,1165,1425,297
SN2006tn,2006-12-17,2h05m36.025s,-5d08m46.28s,65,2,63,800,1430,1031
SN2006to,2006-12-17,2h07m34.386s,-4d00m04.22s,17,1,16,1121,1454,1031
SN2006tp,2006-12-17,2h09m14.042s,-4d37m12.18s,31,1,30,1121,1430,1031
SN2006tr,2006-12-17,2h28m29.535s,-7d53m28.51s,12,2,10,27,1455,665
SN2006ts,2006-12-19,2h10m18.686s,-3d32m26.32s,13,4,9,1123,1449,318
SN2006tu,2006-12-19,2h29m56.537s,-7d59m50.79s,13,2,11,29,1453,663
SN2006tv,2006-12-19,2h35m34.225s,-8d34m22.03s,9,4,5,788,1452,1404
SN2006tw,2006-12-21,1h08m54.227s,0d17m56.5s,10,2,8,1171,1377,291
SN2006tx,2006-12-21,1h10m26.783s,-0d34m07.49s,12,2,10,1171,1419,290
SN2006ty,2006-12-21,1h10m45.362s,0d34m04.46s,11,2,9,1171,1418,291
SN2006ua,2006-12-16,2h25m57.01s,-8d45m38.36s,12,6,6,785,1780,307
SN2006ub,2006-12-16,2h26m21.34s,-8d54m19.82s,12,6,6,785,1780,307
SN2007N,2007-01-21,12h49m01.25s,-9d27m10.2s,3,2,1,629,67,67
SN2007R,2007-01-26,7h46m37.53s,44d47m22.1s,5,2,3,32,1078,19
SN2007S,2007-01-29,10h00m31.26s,4d24m26.2s,5,4,1,687,1139,1139
SN2007ae,2007-02-19,17h01m51.95s,79d01m54.6s,4,3,1,716,1726,1726
SN2007al,2007-03-10,9h59m18.48s,-19d28m25.8s,10,8,2,406,326,326
SN2007ar,2007-03-12,13h21m01.93s,58d33m02.4s,7,3,4,737,379,344
SN2007au,2007-03-18,7h11m46.11s,49d51m13.4s,6,4,2,85,685,685
SN2007ax,2007-03-21,8h22m43.26s,22d33m16.9s,8,6,2,793,338,339
SN2007bj,2007-04-18,16h22m10.59s,-1d30m51.4s,4,2,2,280,84,85
SN2007cj,2007-05-03,9h59m55.76s,-29d37m03.3s,4,2,2,443,270,270
SN2007cv,2007-06-29,10h37m45.4s,-27d04m57s,4,2,2,501,207,208
SN2007cz,2007-04-03,9h55m36.78s,7d18m15s,8,4,4,399,677,287
SN2007da,2007-04-04,11h05m05.66s,8d38m58.5s,9,4,5,1099,1474,364
SN2007dd,2007-04-04,13h52m49.98s,20d29m49.5s,2,1,1,660,34,34
SN2007de,2007-04-04,14h07m39.89s,19d28m04.8s,4,1,3,694,1518,34
SN2007dh,2007-04-18,11h52m36.7s,12d20m14.4s,2,1,1,48,696,696
SN2007di,2007-04-18,16h14m25.92s,5d09m21.1s,8,6,2,699,414,415
SN2007dj,2007-04-19,11h10m19.97s,-1d20m20s,9,3,6,383,686,672
SN2007do,2007-04-27,10h36m10.18s,34d32m33.4s,2,1,1,788,1015,1015
SN2007dr,2007-04-27,16h41m56s,15d22m59.1s,6,4,2,718,80,81
SN2007ds,2007-04-29,16h14m04.6s,8d55m20s,6,2,4,288,397,73
SN2007du,2007-05-04,13h21m54.91s,23d02m26.8s,3,2,1,705,2,2
SN2007dx,2007-05-09,12h51m12.75s,-9d01m45.2s,11,7,4,737,357,358
SN2007ev,2007-06-27,22h40m06.18s,24d41m57.1s,4,2,2,278,24,24
SN2007fd,2007-06-30,14h16m19.03s,36d13m01.3s,10,8,2,762,9,10
SN2007fq,2007-07-14,20h34m55.8s,-23d06m15.8s,4,2,2,318,7,7
SN2007fr,2007-07-14,21h37m08.64s,0d26m13.553s,16,4,12,341,404,1
SN2007fs,2007-07-15,22h01m40.44s,-21d30m29.6s,6,4,2,1399,67,68
SN2007fu,2007-07-13,20h30m28.88s,-13d15m34.9s,5,4,1,1096,8,9
SN2007gi,2007-07-31,12h01m23.42s,61d53m33.8s,9,7,2,1275,244,244
SN2007gt,2007-08-16,0h16m26.1696s,-0d21m09.5688s,12,4,8,334,439,395
SN2007ht,2007-09-02,0h34m33.81s,-1d13m03.1s,10,4,6,327,18,6
SN2007hx,2007-09-03,2h06m27.288s,-0d53m57.57s,8,6,2,1418,411,411
SN2007hy,2007-09-03,3h39m42.336s,1d05m32.28s,4,2,2,1376,457,457
SN2007ia,2007-09-04,3h43m10.056s,0d06m08.8956s,12,2,10,267,817,468
SN2007ic,2007-09-05,0h05m57.9816s,1d06m11.124s,14,2,12,1415,63,26
SN2007ie,2007-09-05,22h17m36.69s,0d36m48s,219,166,53,1465,1444,5
SN2007ij,2007-09-04,23h57m22.08s,0d06m21.089s,8,4,4,1414,66,29
SN2007ik,2007-09-05,22h38m53.76s,-1d10m02.14s,11,9,2,1120,378,379
SN2007im,2007-08-31,22h26m11.78s,-12d08m09.7s,3,2,1,1474,1122,1122
SN2007ip,2007-09-10,1h35m08.82s,36d01m04.8s,6,4,2,1070,1531,1528
SN2007is,2007-09-14,16h47m14.59s,40d14m36.9s,7,4,3,109,626,273
SN2007ix,2007-09-03,0h51m30.88s,-0d56m50.6s,4,2,2,1429,47,47
SN2007iy,2007-09-03,20h41m06s,-0d25m19.6356s,35,24,11,1148,1035,323
SN2007jb,2007-09-04,0h26m33.79s,0d02m31.1s,10,2,8,1077,389,32
SN2007jc,2007-09-04,23h23m48.62s,-1d08m10.1s,6,4,2,1471,406,407
SN2007je,2007-09-12,2h11m47.31s,-0d54m44.8s,8,4,4,1072,406,406
SN2007jg,2007-09-14,3h29m50.81s,0d03m24.6s,6,2,4,277,461,103
SN2007jh,2007-09-15,3h36m01.578s,1d06m16.88s,4,2,2,1388,444,444
SN2007jj,2007-09-03,1h45m26.73s,-0d01m09.9s,10,4,6,1064,422,34
SN2007jk,2007-09-03,2h55m05.4s,-0d08m51.7s,9,6,3,1017,783,46
SN2007jo,2007-09-03,23h10m12.58s,-0d55m53.1s,12,8,4,1471,402,5
SN2007jp,2007-09-03,23h44m41.28s,-0d01m48.27s,14,8,6,353,361,19
SN2007jq,2007-09-04,0h11m58.61s,0d59m53.4s,14,4,10,353,391,29
SN2007jr,2007-09-04,2h22m57.28s,1d01m32.7s,10,2,8,1380,441,416
SN2007jt,2007-09-12,2h28m32.76s,-1d02m34.12s,6,2,4,675,397,397
SN2007ju,2007-09-14,0h11m50.465s,-0d20m21.67s,10,4,6,363,404,366
SN2007jv,2007-09-14,0h15m36.91s,-0d23m21.6s,12,4,8,363,410,366
SN2007jw,2007-09-14,2h02m32.74s,-1d05m21s,8,4,4,1074,403,404
SN2007jy,2007-09-03,20h51m21.43s,0d23m57.8s,10,9,1,1477,365,365
SN2007jz,2007-09-05,1h23m56.01s,1d15m18s,14,4,10,1074,394,28
SN2007kb,2007-09-13,20h52m24.72s,0d16m38.9s,12,11,1,1487,355,355
SN2007kd,2007-09-23,9h25m58.01s,34d37m59.3s,9,6,3,1332,903,503
SN2007kp,2007-09-13,22h09m29.59s,0d44m16.4s,57,11,46,1132,1074,342
SN2007kq,2007-09-14,0h19m43.97s,-0d24m00.35s,18,6,12,1087,381,21
SN2007kr,2007-09-14,0h25m27.59s,-0d50m21.6s,12,4,8,1440,46,22
SN2007ku,2007-09-16,1h33m28.3s,0d31m28.6s,16,4,12,1077,409,9
SN2007kv,2007-09-19,1h10m15.94s,0d28m19.2s,11,2,9,1443,1146,19
SN2007kx,2007-09-22,0h13m42.874s,0d39m08.38s,14,4,10,371,403,358
SN2007la,2007-09-30,22h29m54.72s,1d03m30.49s,2,1,1,1131,1473,1473
SN2007lc,2007-10-06,0h49m09.13s,0d35m47.8s,8,2,6,1462,28,0
SN2007le,2007-10-13,23h38m48.45s,-6d31m21.7s,10,8,2,1457,328,329
SN2007lf,2007-09-03,0h16m45.46s,1d12m03.2s,14,4,10,352,54,31
SN2007lg,2007-09-22,0h46m03.93s,-0d00m38.9s,8,2,6,1448,9,2
SN2007lh,2007-09-22,1h08m52.02s,1d11m52.4s,18,4,14,1446,1102,2
SN2007li,2007-09-22,1h13m04.02s,-0d32m24s,20,2,18,1446,1102,11
SN2007lk,2007-10-03,1h57m50.15s,-0d23m53.5s,8,4,4,1093,383,384
SN2007lm,2007-10-03,3h13m40.44s,0d37m47.9s,9,2,7,1408,446,58
SN2007ln,2007-10-03,3h40m43.21s,1d00m11s,4,2,2,1406,427,427
SN2007lo,2007-10-03,22h35m56.16s,0d36m32.79s,2,1,1,1134,1470,1470
SN2007lp,2007-10-03,22h43m41.04s,0d25m13.84s,9,4,5,385,727,364
SN2007lq,2007-10-06,0h23m07.89s,0d58m58.9s,12,2,10,1109,357,0
SN2007lt,2007-10-06,21h53m47.28s,0d00m54.1s,12,8,4,409,334,319
SN2007lu,2007-10-06,22h01m34.9s,-0d15m24.8s,11,4,7,388,721,346
SN2007lv,2007-10-06,23h24m48s,0d56m40.38s,18,6,12,1502,750,324
SN2007ly,2007-10-08,0h22m53.37s,0d46m33.5s,28,27,1,1494,742,742
SN2007ma,2007-10-08,0h44m53.77s,-0d59m48.9s,10,6,4,29,13,12
SN2007mc,2007-10-08,1h07m25.7s,1d02m37.4s,21,6,15,1462,1086,20
SN2007me,2007-10-08,1h41m03.84s,-0d26m53.78s,6,4,2,13,374,375
SN2007mf,2007-10-08,1h58m54.86s,-1d01m37.1s,8,4,4,1098,379,379
SN2007mh,2007-10-08,3h14m32.088s,0d16m08.27s,9,2,7,1413,441,53
SN2007mi,2007-10-08,3h23m31.365s,0d40m02.22s,6,2,4,1413,433,433
SN2007mk,2007-10-08,23h56m16.8s,-0d30m02.9s,10,6,4,1448,32,11
SN2007mo,2007-10-09,22h11m33.85s,0d45m53.2s,64,19,45,1158,1048,316
SN2007mp,2007-10-12,21h16m35.63s,-0d46m11.6s,20,4,16,391,1398,332
SN2007mt,2007-09-19,1h45m56.59s,-0d13m03.5s,10,4,6,1080,406,18
SN2007mu,2007-09-22,0h12m18.56s,-0d04m38.3s,10,4,6,371,396,358
SN2007mv,2007-09-22,0h35m37.668s,0d22m10.29s,12,8,4,1452,1,1
SN2007mw,2007-10-03,23h03m02.64s,0d50m57.8s,7,5,2,1147,372,372
SN2007mx,2007-10-06,21h14m10.8s,-0d17m46.5s,14,4,10,385,657,309
SN2007my,2007-10-06,21h55m32.16s,-0d22m18.5s,12,8,4,409,334,319
SN2007mz,2007-10-06,22h07m51.2s,-1d04m11.8s,14,12,2,1155,321,322
SN2007na,2007-10-06,22h13m32.88s,0d52m49.804s,67,15,52,1155,1406,319
SN2007nb,2007-10-06,23h25m30.06s,0d25m24.4s,181,168,13,1502,750,324
SN2007nd,2007-10-08,0h40m18.81s,-1d02m14.5s,8,4,4,1451,20,2
SN2007ne,2007-10-08,0h54m02.21s,1d04m08s,12,2,10,16,385,348
SN2007nf,2007-10-08,1h03m26.6s,0d19m53.83s,8,4,4,1462,11,12
SN2007ng,2007-10-08,2h25m37.94s,0d42m32s,29,28,1,1414,382,382
SN2007np,2007-10-10,1h58m49.66s,-2d26m27.5s,4,2,2,325,22,23
SN2007nq,2007-10-21,0h57m33.6s,-1d23m19.5s,10,2,8,1477,345,335
SN2007nz,2007-10-08,3h25m11.352s,-0d06m22.59s,6,2,4,1413,434,434
SN2007oa,2007-10-09,22h13m51.36s,-0d55m13.0188s,61,13,48,1158,1085,317
SN2007oi,2007-10-13,0h21m17.87s,1d04m28.3s,8,6,2,392,8,8
SN2007oj,2007-10-15,23h51m37.92s,0d16m47.38s,14,10,4,395,325,326
SN2007ol,2007-10-29,1h37m23.78s,-0d18m42.1s,10,8,2,1120,353,354
SN2007om,2007-10-30,23h54m20.72s,-0d55m02.1s,12,8,4,1472,12,12
SN2007on,2007-11-05,3h38m50.9s,-35d34m30s,90,74,16,1429,757,12
SN2007oq,2007-10-06,21h42m30.75s,0d59m04.6s,6,4,2,1497,338,339
SN2007or,2007-10-09,1h42m38.34s,1d01m49.6s,7,2,5,14,1479,376
SN2007os,2007-10-11,1h57m38.59s,-0d31m18.5s,8,4,4,1101,375,376
SN2007ot,2007-10-12,0h35m36.775s,-0d13m57.36s,12,10,2,33,29,29
SN2007ox,2007-10-13,22h46m58.08s,-0d04m18.5s,6,5,1,1159,724,725
SN2007oy,2007-10-15,23h17m55.44s,1d13m25.1s,10,4,6,377,1433,334
SN2007oz,2007-10-15,23h57m16.57s,0d14m57.7s,6,4,2,1455,25,26
SN2007pb,2007-10-19,23h48m25s,-1d11m06s,10,8,2,1517,0,0
SN2007pc,2007-10-20,21h15m49.47s,0d39m05s,8,6,2,1162,331,332
SN2007pe,2007-10-21,2h21m03.96s,0d29m47.5s,4,2,2,1427,369,369
SN2007pf,2007-10-29,22h11m43.2s,0d34m45.68s,52,9,43,1178,1028,296
SN2007pi,2007-10-30,22h46m49.28s,0d45m20.9s,10,8,2,1176,343,344
SN2007pj,2007-10-31,23h49m10.7s,0d47m52.4s,18,14,4,411,311,310
SN2007pn,2007-10-12,2h16m33.9s,-0d43m20.5s,10,6,4,1457,378,368
SN2007pq,2007-10-15,22h37m13.94s,0d44m10.8s,5,2,3,1146,1458,333
SN2007pr,2007-10-20,23h06m13.03s,0d19m44.3s,11,9,2,1517,355,356
SN2007ps,2007-10-21,2h19m13.44s,-0d23m04.4s,4,2,2,1427,369,370
SN2007pt,2007-10-29,2h07m38.372s,-0d19m26.27s,12,4,8,1119,359,359
SN2007pu,2007-10-29,22h45m58.32s,-0d38m55.99s,10,7,3,1175,1378,709
SN2007pv,2007-10-30,21h59m45.36s,1d07m42.1s,5,4,1,1179,323,324
SN2007px,2007-11-02,0h22m43.96s,-0d28m46s,20,14,6,1489,332,331
