Name,NED Object,Redshift,Same Name?,Disc. Date,,With Redshift,Without Redshift
SN2001cj,SN 2001cj,--,FALSE,2001-05-30,,,2007-09-04
SN2001cq,SN 2001cq,--,FALSE,2001-05-19,,,2007-09-05
SN2001cr,SN 2001cr,--,FALSE,2001-05-20,,,2007-09-05
SN2001cs,SN 2001cs,--,FALSE,2001-05-20,,,2007-09-04
SN2001cu,SN 2001cu,--,FALSE,2001-05-20,,,2007-09-05
SN2001cv,SN 2001cv,--,FALSE,2001-05-20,,,2007-08-31
SN2001cw,SN 2001cw,--,FALSE,2001-05-20,,,2007-09-10
SN2001dd,SN 2001dd,--,FALSE,2001-07-13,,,2007-09-10
SN2001dt,SN 2001dt,--,FALSE,2001-08-23,,,2007-09-03
SN2001E,SN 2001E,--,FALSE,2001-01-05,,,2007-09-03
SN2001ed,SN 2001ed,--,FALSE,2001-09-02,,,2007-09-04
SN2001ei,SN 2001ei,--,FALSE,2001-08-19,,,2007-09-05
SN2001en,SN 2001en,--,FALSE,2001-09-26,,,2007-09-12
SN2001es,SN 2001es,--,FALSE,2001-10-07,,,2007-09-14
SN2001fg,SN 2001fg,--,FALSE,2001-10-15,,,2007-09-15
SN2001fu,SN 2001fu,--,FALSE,2001-11-05,,,2007-09-03
SN2001G,SN 2001G,--,FALSE,2001-01-08,,,2007-09-03
SN2001gm,SN 2001gm,--,FALSE,2001-04-15,,,2007-09-03
SN2001gn,SN 2001gn,--,FALSE,2001-04-15,,,2007-09-03
SN2001go,SN 2001go,--,FALSE,2001-04-15,,,2007-09-03
SN2001gr,SN 2001gr,--,FALSE,2001-04-18,,,2007-09-04
SN2001gt,SN 2001gt,--,FALSE,2001-04-18,,,2007-09-12
SN2001gu,SN 2001gu,--,FALSE,2001-04-18,,,2007-09-14
SN2001gv,SN 2001gv,--,FALSE,2001-04-18,,,2007-09-14
SN2001gy,SN 2001gy,--,FALSE,2001-04-18,,,2007-09-14
SN2001ha,SN 2001ha,--,FALSE,2001-04-18,,,2007-09-03
SN2001hb,SN 2001hb,--,FALSE,2001-04-18,,,2007-09-05
SN2001hc,SN 2001hc,--,FALSE,2001-04-18,,,2007-09-13
SN2001ib,SN 2001ib,--,FALSE,2001-12-07,,,2007-09-23
SN2001il,SN 2001il,--,FALSE,2001-11-21,,,2007-09-22
SN2001io,SN 2001io,--,FALSE,2001-12-08,,,2007-09-13
SN2001ip,SN 2001ip,--,FALSE,2001-12-08,,,2007-09-14
SN2001ix,SN 2001ix,--,FALSE,2001-12-09,,,2007-09-15
SN2001kh,SN 2001kh,--,FALSE,2001-10-10,,,2007-09-16
SN2001ki,SN 2001ki,--,FALSE,2001-01-01,,,2007-09-22
SN2001kj,SN 2001kj,--,FALSE,2001-01-02,,,2007-09-30
SN2001kk,SN 2001kk,--,FALSE,2001-01-19,,,2007-10-06
SN2001kl,SN 2001kl,--,FALSE,2001-01-22,,,2007-10-13
SN2001km,SN 2001km,--,FALSE,2001-02-15,,,2007-09-03
SN2001kr,SN 2001kr,--,FALSE,2001-03-26,,,2007-09-22
SN2001ku,SN 2001ku,--,FALSE,2001-06-19,,,2007-09-22
SN2001O,SN 2001O,--,FALSE,2001-01-23,,,2007-10-03
SN2002am,SN 2002am,--,FALSE,2002-01-16,,,2007-10-03
SN2002B,SN 2002B,--,FALSE,2002-01-07,,,2007-10-03
SN2002bf,SN 2002bf,--,FALSE,2002-02-22,,,2007-10-03
SN2002bi,SN 2002bi,--,FALSE,2002-02-25,,,2007-10-03
SN2002bk,SN 2002bk,--,FALSE,2002-02-09,,,2007-10-06
SN2002bn,SN 2002bn,--,FALSE,2002-03-08,,,2007-10-06
SN2002br,SN 2002br,--,FALSE,2002-03-09,,,2007-10-06
SN2002cd,SN 2002cd,--,FALSE,2002-04-08,,,2007-10-06
SN2002ci,SN 2002ci,--,FALSE,2002-04-19,,,2007-10-08
SN2002cr,SN 2002cr,--,FALSE,2002-05-01,,,2007-10-08
SN2002cs,SN 2002cs,--,FALSE,2002-05-05,,,2007-10-08
SN2002df,SN 2002df,--,FALSE,2002-06-02,,,2007-10-08
SN2002dj,SN 2002dj,--,FALSE,2002-06-12,,,2007-10-08
SN2002eb,SN 2002eb,--,FALSE,2002-07-22,,,2007-10-08
SN2002ec,SN 2002ec,--,FALSE,2002-07-23,,,2007-10-08
SN2002ef,SN 2002ef,--,FALSE,2002-07-30,,,2007-10-09
SN2002eq,SN 2002eq,--,FALSE,2002-08-08,,,2007-10-09
SN2002er,SN 2002er,--,FALSE,2002-08-23,,,2007-10-12
SN2002et,SN 2002et,--,FALSE,2002-08-24,,,2007-09-22
SN2002ez,SN 2002ez,--,FALSE,2002-07-23,,,2007-09-22
SN2002fa,SN 2002fa,--,FALSE,2002-08-24,,,2007-10-03
SN2002fc,SN 2002fc,--,FALSE,2002-04-09,,,2007-10-06
SN2002fd,SN 2002fd,--,FALSE,2002-04-09,,,2007-10-06
SN2002ff,SN 2002ff,--,FALSE,2002-04-09,,,2007-01-21
SN2002fg,SN 2002fg,--,FALSE,2002-05-07,,,2007-10-06
SN2002fk,SN 2002fk,--,FALSE,2002-09-17,,,2007-10-06
SN2002fs,SN 2002fs,--,FALSE,2002-09-03,,,2007-10-08
SN2002ft,SN 2002ft,--,FALSE,2002-09-09,,,2007-10-08
SN2002fu,SN 2002fu,--,FALSE,2002-09-10,,,2007-10-08
SN2002fw,SN 2002fw,--,FALSE,2002-09-19,,,2007-10-09
SN2002fx,SN 2002fx,--,FALSE,2002-09-20,,,2007-10-10
SN2002G,SN 2002G,--,FALSE,2002-01-18,,,2007-10-03
SN2002ge,SN 2002ge,--,FALSE,2002-10-07,,,2007-10-08
SN2002gf,SN 2002gf,--,FALSE,2002-09-27,,,2007-01-21
SN2002gi,SN 2002gi,--,FALSE,2002-05-07,,,2007-10-09
SN2002gk,SN 2002gk,--,FALSE,2002-05-07,,,2007-10-13
SN2002gn,SN 2002gn,--,FALSE,2002-10-10,,,2007-10-15
SN2002go,SN 2002go,--,FALSE,2002-10-10,,,2007-10-29
SN2002gp,SN 2002gp,--,FALSE,2002-10-10,,,2007-10-30
SN2002gr,SN 2002gr,--,FALSE,2002-10-10,,,2007-11-05
SN2002gs,SN 2002gs,--,FALSE,2002-10-10,,,2007-11-06
SN2002gv,SN 2002gv,--,FALSE,2002-10-10,,,2007-10-06
SN2002hp,SN 2002hp,--,FALSE,2002-11-01,,,2007-10-09
SN2002I,SN 2002I,--,FALSE,2002-01-19,,,2007-10-12
SN2002ia,SN 2002ia,--,FALSE,2002-10-30,,,2007-10-12
SN2002ib,SN 2002ib,--,FALSE,2002-10-31,,,2007-10-13
SN2002ic,SN 2002ic,--,FALSE,2002-11-13,,,2007-10-15
SN2002id,SN 2002id,--,FALSE,2002-10-29,,,2007-10-15
SN2002ie,SN 2002ie,--,FALSE,2002-10-29,,,2007-10-19
SN2002ih,SN 2002ih,--,FALSE,2002-10-29,,,2007-10-19
SN2002ij,SN 2002ij,--,FALSE,2002-10-30,,,2007-10-20
SN2002il,SN 2002il,--,FALSE,2002-10-30,,,2007-10-21
SN2002im,SN 2002im,--,FALSE,2002-10-30,,,2007-10-29
SN2002ir,SN 2002ir,--,FALSE,2002-10-30,,,2007-10-30
SN2002is,SN 2002is,--,FALSE,2002-10-30,,,2007-10-31
SN2002iy,SN 2002iy,--,FALSE,2002-11-05,,,2007-10-15
SN2002iz,SN 2002iz,--,FALSE,2002-11-05,,,2007-10-15
SN2002jb,SN 2002jb,--,FALSE,2002-11-09,,,2007-10-20
SN2002jc,SN 2002jc,--,FALSE,2002-11-09,,,2007-10-21
SN2002jf,SN 2002jf,--,FALSE,2002-10-30,,,2007-10-29
SN2002jq,SN 2002jq,--,FALSE,2002-11-05,,,2007-10-29
SN2002jr,SN 2002jr,--,FALSE,2002-11-09,,,2007-11-02
SN2002js,SN 2002js,--,FALSE,2002-11-09,,,2007-11-04
SN2002ju,SN 2002ju,--,FALSE,2002-12-02,,,2007-11-04
SN2002jw,SN 2002jw,--,FALSE,2002-12-06,,,2007-11-05
SN2002jy,SN 2002jy,--,FALSE,2002-12-17,,,2007-10-31
SN2002ka,SN 2002ka,--,FALSE,2002-12-28,,,2007-11-13
SN2002kc,SN 2002kc,--,FALSE,2002-12-21,,,2007-10-21
SN2002kd,SN 2002kd,--,FALSE,2002-12-21,,,2007-10-23
SN2002ki,SN 2002ki,--,FALSE,2002-11-22,,,2007-10-30
SN2002kk,SN 2002kk,--,FALSE,2002-08-15,,,2007-10-31
SN2002km,SN 2002km,--,FALSE,2002-11-03,,,2007-10-31
SN2002kn,SN 2002kn,--,FALSE,2002-11-03,,,2007-11-01
SN2002ko,SN 2002ko,--,FALSE,2002-11-03,,,2007-11-04
SN2002kr,SN 2002kr,--,FALSE,2002-11-03,,,2007-11-04
SN2002lh,SN 2002lh,--,FALSE,2002-06-09,,,2007-11-04
SN2002lj,SN 2002lj,--,FALSE,2002-06-05,,,2007-11-04
SN2002ll,SN 2002ll,--,FALSE,2002-06-06,,,2007-11-05
SN2002lo,SN 2002lo,--,FALSE,2002-06-06,,,2007-01-26
SN2002lp,SN 2002lp,--,FALSE,2002-06-06,,,2007-11-12
SN2002lq,SN 2002lq,--,FALSE,2002-06-06,,,2007-10-30
SN2002lr,SN 2002lr,--,FALSE,2002-06-06,,,2007-10-30
SN2002P,SN 2002P,--,FALSE,2002-01-09,,,2007-10-30
SN2003aa,SN 2003aa,--,FALSE,2003-01-31,,,2007-10-31
SN2003ae,SN 2003ae,--,FALSE,2003-01-23,,,2007-11-02
SN2003af,SN 2003af,--,FALSE,2003-02-03,,,2007-11-02
SN2003ag,SN 2003ag,--,FALSE,2003-02-07,,,2007-11-04
SN2003aj,SN 2003aj,--,FALSE,2003-02-03,,,2007-11-05
SN2003an,SN 2003an,--,FALSE,2003-02-09,,,2007-11-07
SN2003ap,SN 2003ap,--,FALSE,2003-02-09,,,2007-01-29
SN2003ax,SN 2003ax,--,FALSE,2003-02-09,,,2007-10-11
SN2003az,SN 2003az,--,FALSE,2003-02-20,,,2007-11-11
SN2003bd,SN 2003bd,--,FALSE,2003-02-21,,,2007-11-12
SN2003be,SN 2003be,--,FALSE,2003-02-22,,,2007-11-17
SN2003bh,SN 2003bh,--,FALSE,2003-02-21,,,2007-12-18
SN2003bs,SN 2003bs,--,FALSE,2003-03-03,,,2007-12-29
SN2003cg,SN 2003cg,--,FALSE,2003-03-21,,,2007-10-04
SN2003D,SN 2003D,--,FALSE,2003-01-06,,,2007-10-04
SN2003dc,SN 2003dc,--,FALSE,2003-03-26,,,2007-10-06
SN2003ds,SN 2003ds,--,FALSE,2003-04-14,,,2007-10-08
SN2003dt,SN 2003dt,--,FALSE,2003-04-22,,,2007-10-08
SN2003dw,SN 2003dw,--,FALSE,2003-04-26,,,2007-10-08
SN2003dy,SN 2003dy,--,FALSE,2003-04-04,,,2007-10-10
SN2003eb,SN 2003eb,--,FALSE,2003-04-05,,,2007-10-10
SN2003eh,SN 2003eh,--,FALSE,2003-05-17,,,2007-10-10
SN2003ek,SN 2003ek,--,FALSE,2003-05-20,,,2007-10-10
SN2003ep,SN 2003ep,--,FALSE,2003-05-17,,,2007-11-05
SN2003eq,SN 2003eq,--,FALSE,2003-05-24,,,2007-11-05
SN2003fa,SN 2003fa,--,FALSE,2003-06-01,,,2007-11-05
SN2003fd,SN 2003fd,--,FALSE,2003-06-09,,,2007-11-05
SN2003ff,SN 2003ff,--,FALSE,2003-04-06,,,2007-11-05
SN2003fg,SN 2003fg,--,FALSE,2003-05-05,,,2007-11-05
SN2003fh,SN 2003fh,--,FALSE,2003-05-05,,,2007-11-07
SN2003fi,SN 2003fi,--,FALSE,2003-05-31,,,2007-11-07
SN2003fk,SN 2003fk,--,FALSE,2003-05-31,,,2007-11-11
SN2003fn,SN 2003fn,--,FALSE,2003-05-05,,,2007-11-13
SN2003fo,SN 2003fo,--,FALSE,2003-04-24,,,2007-11-13
SN2003ge,SN 2003ge,--,FALSE,2003-06-21,,,2007-12-01
SN2003gi,SN 2003gi,--,FALSE,2003-05-17,,,2007-12-01
SN2003gj,SN 2003gj,--,FALSE,2003-06-30,,,2007-12-03
SN2003gs,SN 2003gs,--,FALSE,2003-07-29,,,2007-12-03
SN2003hj,SN 2003hj,--,FALSE,2003-08-19,,,2007-12-03
SN2003hq,SN 2003hq,--,FALSE,2003-08-30,,,2007-12-03
SN2003hs,SN 2003hs,--,FALSE,2003-08-31,,,2007-12-07
SN2003hu,SN 2003hu,--,FALSE,2003-09-06,,,2007-12-07
SN2003hx,SN 2003hx,--,FALSE,2003-09-12,,,2007-12-07
SN2003ic,SN 2003ic,--,FALSE,2003-09-16,,,2007-12-09
SN2003il,SN 2003il,--,FALSE,2003-03-26,,,2007-12-12
SN2003it,SN 2003it,--,FALSE,2003-10-13,,,2007-12-12
SN2003iu,SN 2003iu,--,FALSE,2003-10-16,,,2007-12-23
SN2003ji,SN 2003ji,--,FALSE,2003-10-20,,,2008-01-30
SN2003jl,SN 2003jl,--,FALSE,2003-10-22,,,2008-01-30
SN2003jm,SN 2003jm,--,FALSE,2003-10-22,,,2008-02-09
SN2003jn,SN 2003jn,--,FALSE,2003-10-22,,,2008-02-09
SN2003jq,SN 2003jq,--,FALSE,2003-10-22,,,2008-02-11
SN2003jr,SN 2003jr,--,FALSE,2003-10-24,,,2008-03-05
SN2003js,SN 2003js,--,FALSE,2003-10-24,,,2008-03-22
SN2003jt,SN 2003jt,--,FALSE,2003-10-24,,,2008-03-10
SN2003ju,SN 2003ju,--,FALSE,2003-10-24,,,2008-05-10
SN2003jv,SN 2003jv,--,FALSE,2003-10-24,,,2008-05-16
SN2003jw,SN 2003jw,--,FALSE,2003-10-28,,,2008-04-02
SN2003jy,SN 2003jy,--,FALSE,2003-10-30,,,2008-06-08
SN2003kf,SN 2003kf,--,FALSE,2003-11-27,,,2008-06-28
SN2003kg,SN 2003kg,--,FALSE,2003-11-27,,,2008-06-28
SN2003kh,SN 2003kh,--,FALSE,2003-11-27,,,2008-07-16
SN2003kk,SN 2003kk,--,FALSE,2003-11-15,,,2008-09-01
SN2003kn,SN 2003kn,--,FALSE,2003-11-21,,,2008-09-02
SN2003ko,SN 2003ko,--,FALSE,2003-11-21,,,2008-09-24
SN2003kq,SN 2003kq,--,FALSE,2003-11-21,,,2008-11-23
SN2003kr,SN 2003kr,--,FALSE,2003-11-21,,,2008-12-01
SN2003kt,SN 2003kt,--,FALSE,2003-11-21,,,2008-12-02
SN2003ku,SN 2003ku,--,FALSE,2003-11-23,,,2008-11-26
SN2003kv,SN 2003kv,--,FALSE,2003-11-27,,,2008-11-03
SN2003lc,SN 2003lc,--,FALSE,2003-12-26,,,2008-12-30
SN2003lf,SN 2003lf,--,FALSE,2003-12-13,,,2008-11-27
SN2003li,SN 2003li,--,FALSE,2003-12-13,,,2008-01-22
SN2003lj,SN 2003lj,--,FALSE,2003-12-15,,,2008-05-16
SN2003lk,SN 2003lk,--,FALSE,2003-12-15,,,2009-02-27
SN2003ll,SN 2003ll,--,FALSE,2003-12-15,,,2009-03-08
SN2003lm,SN 2003lm,--,FALSE,2003-12-15,,,2009-03-21
SN2003ln,SN 2003ln,--,FALSE,2003-12-15,,,2009-03-21
SN2003ls,SN 2003ls,--,FALSE,2003-12-22,,,2009-03-25
SN2003P,SN 2003P,--,FALSE,2003-01-23,,,2009-03-25
SN2003Q,SN 2003Q,--,FALSE,2003-01-02,,,2009-03-26
SN2003R,SN 2003R,--,FALSE,2003-01-02,,,2009-03-28
SN2003U,SN 2003U,--,FALSE,2003-01-27,,,2009-03-19
SN2003V,SN 2003V,--,FALSE,2003-01-16,,,2009-03-03
SN2004ah,SN 2004ah,--,FALSE,2004-02-18,,,2009-04-01
SN2004ap,SN 2004ap,--,FALSE,2004-03-08,,,2009-04-15
SN2004at,SN 2004at,--,FALSE,2004-03-12,,,2009-04-17
SN2004B,SN 2004B,--,FALSE,2004-01-12,,,2009-04-03
SN2004bg,SN 2004bg,--,FALSE,2004-04-07,,,2009-05-21
SN2004bj,SN 2004bj,--,FALSE,2004-04-22,,,2009-05-27
SN2004bl,SN 2004bl,--,FALSE,2004-04-29,,,2009-05-29
SN2004bv,SN 2004bv,--,FALSE,2004-05-24,,,2009-05-30
SN2004bw,SN 2004bw,--,FALSE,2004-05-26,,,2009-06-15
SN2004cb,SN 2004cb,--,FALSE,2004-05-12,,,2009-07-24
SN2004cd,SN 2004cd,--,FALSE,2004-05-14,,,2009-07-17
SN2004cn,SN 2004cn,--,FALSE,2004-04-17,,,2009-08-21
SN2004co,SN 2004co,--,FALSE,2004-04-17,,,2009-09-15
SN2004dl,SN 2004dl,--,FALSE,2004-07-14,,,2009-10-28
SN2004dt,SN 2004dt,--,FALSE,2004-08-11,,,2009-09-22
SN2004E,SN 2004E,--,FALSE,2004-01-15,,,2009-09-30
SN2004ef,SN 2004ef,--,FALSE,2004-09-04,,,2009-09-30
SN2004eq,SN 2004eq,--,FALSE,2004-07-30,,,2009-09-30
SN2004ey,SN 2004ey,--,FALSE,2004-10-14,,,2009-09-30
SN2004fh,SN 2004fh,--,FALSE,2004-10-09,,,2009-09-30
SN2004fj,SN 2004fj,--,FALSE,2004-10-11,,,2009-01-13
SN2004fl,SN 2004fl,--,FALSE,2004-10-11,,,2009-12-03
SN2004fn,SN 2004fn,--,FALSE,2004-10-11,,,2009-10-14
SN2004fo,SN 2004fo,--,FALSE,2004-10-13,,,2009-11-18
SN2004fq,SN 2004fq,--,FALSE,2004-10-13,,,2009-11-25
SN2004fr,SN 2004fr,--,FALSE,2004-10-15,,,2009-12-16
SN2004fs,SN 2004fs,--,FALSE,2004-10-15,,,2010-02-13
SN2004fu,SN 2004fu,--,FALSE,2004-11-04,,,2010-04-09
SN2004fv,SN 2004fv,--,FALSE,2004-11-04,,,2010-05-24
SN2004gc,SN 2004gc,--,FALSE,2004-11-18,,,2010-07-01
SN2004gi,SN 2004gi,--,FALSE,2004-11-17,,,2010-05-13
SN2004gm,SN 2004gm,--,FALSE,2004-11-30,,,2010-05-31
SN2004go,SN 2004go,--,FALSE,2004-11-18,,,2010-05-31
SN2004gs,SN 2004gs,--,FALSE,2004-12-12,,,2010-06-01
SN2004gu,SN 2004gu,--,FALSE,2004-12-13,,,2010-06-06
SN2004gw,SN 2004gw,--,FALSE,2004-12-27,,,2010-06-06
SN2004ha,SN 2004ha,--,FALSE,2004-11-06,,,2010-06-15
SN2004hb,SN 2004hb,--,FALSE,2004-11-06,,,2010-12-02
SN2004hd,SN 2004hd,--,FALSE,2004-11-14,,,2011-09-23
SN2004he,SN 2004he,--,FALSE,2004-11-14,,,2011-01-04
SN2004hf,SN 2004hf,--,FALSE,2004-11-16,,,2007-10-01
SN2004hg,SN 2004hg,--,FALSE,2004-11-16,,,2008-05-22
SN2004hh,SN 2004hh,--,FALSE,2004-11-20,,,2008-06-23
SN2004hi,SN 2004hi,--,FALSE,2004-11-20,,,2008-06-26
SN2004hj,SN 2004hj,--,FALSE,2004-11-20,,,2008-07-07
SN2004hk,SN 2004hk,--,FALSE,2004-12-05,,,2008-07-17
SN2004hl,SN 2004hl,--,FALSE,2004-12-07,,,2008-09-06
SN2004hm,SN 2004hm,--,FALSE,2004-12-07,,,2008-09-18
SN2004hn,SN 2004hn,--,FALSE,2004-12-09,,,2008-09-19
SN2004ho,SN 2004ho,--,FALSE,2004-12-09,,,2003-09-26
SN2004hp,SN 2004hp,--,FALSE,2004-12-09,,,2003-09-23
SN2004hq,SN 2004hq,--,FALSE,2004-12-09,,,2003-09-29
SN2004hs,SN 2004hs,--,FALSE,2004-12-13,,,2003-09-25
SN2004hu,SN 2004hu,--,FALSE,2004-09-22,,,2003-09-28
SN2004hw,SN 2004hw,--,FALSE,2004-09-22,,,2003-10-26
SN2004hz,SN 2004hz,--,FALSE,2004-10-08,,,2003-12-20
SN2004ia,SN 2004ia,--,FALSE,2004-10-08,,,2003-05-05
SN2004id,SN 2004id,--,FALSE,2004-10-16,,,2003-07-04
SN2004ie,SN 2004ie,--,FALSE,2004-10-16,,,2003-07-05
SN2004if,SN 2004if,--,FALSE,2004-10-16,,,2003-08-26
SN2004ig,SN 2004ig,--,FALSE,2004-10-24,,,2003-09-26
SN2004ih,SN 2004ih,--,FALSE,2004-10-24,,,2003-09-22
SN2004ii,SN 2004ii,--,FALSE,2004-11-03,,,2003-09-05
SN2004ij,SN 2004ij,--,FALSE,2004-11-05,,,2003-09-28
SN2004ik,SN 2004ik,--,FALSE,2004-11-05,,,2003-10-23
SN2004il,SN 2004il,--,FALSE,2004-11-05,,,2004-01-17
SN2004im,SN 2004im,--,FALSE,2004-11-05,,,2004-01-18
SN2004in,SN 2004in,--,FALSE,2004-11-11,,,2004-01-22
SN2004io,SN 2004io,--,FALSE,2004-11-20,,,2004-08-17
SN2004J,SN 2004J,--,FALSE,2004-01-19,,,2004-09-09
SN2004P,SN 2004P,--,FALSE,2004-01-23,,,2004-09-20
SN2004W,SN 2004W,--,FALSE,2004-01-28,,,2004-09-11
SN2004Y,SN 2004Y,--,FALSE,2004-02-12,,,2004-09-20
SN2005A,SN 2005A,--,FALSE,2005-01-05,,,2004-09-20
SN2005ac,SN 2005ac,--,FALSE,2005-02-04,,,2004-09-21
SN2005ah,SN 2005ah,--,FALSE,2005-02-10,,,2004-11-12
SN2005ai,SN 2005ai,--,FALSE,2005-02-12,,,2004-11-12
SN2005al,SN 2005al,--,FALSE,2005-02-24,,,2004-11-17
SN2005as,SN 2005as,--,FALSE,2005-01-21,,,2004-12-12
SN2005be,SN 2005be,--,FALSE,2005-04-05,,,2004-12-15
SN2005bg,SN 2005bg,--,FALSE,2005-03-28,,,2004-12-15
SN2005bl,SN 2005bl,--,FALSE,2005-04-14,,,2004-01-20
SN2005bo,SN 2005bo,--,FALSE,2005-04-17,,,2004-03-18
SN2005cc,SN 2005cc,--,FALSE,2005-05-19,,,2004-03-21
SN2005cf,SN 2005cf,--,FALSE,2005-05-28,,,2004-03-22
SN2005cg,SN 2005cg,--,FALSE,2005-06-02,,,2004-03-21
SN2005cn,SN 2005cn,--,FALSE,2005-06-19,,,2004-12-14
SN2005cr,SN 2005cr,--,FALSE,2005-06-24,,,2005-01-08
SN2005dc,SN 2005dc,--,FALSE,2005-07-26,,,2004-04-20
SN2005de,SN 2005de,--,FALSE,2005-08-02,,,2004-04-25
SN2005dm,SN 2005dm,--,FALSE,2005-08-26,,,2004-04-20
SN2005ed,SN 2005ed,--,FALSE,2005-09-09,,,2004-04-20
SN2005ef,SN 2005ef,--,FALSE,2005-09-09,,,2004-04-26
SN2005eh,SN 2005eh,--,FALSE,2005-09-09,,,2004-06-22
SN2005ei,SN 2005ei,--,FALSE,2005-09-09,,,2004-07-12
SN2005ej,SN 2005ej,--,FALSE,2005-09-23,,,2004-07-10
SN2005eq,SN 2005eq,--,FALSE,2005-09-30,,,2004-07-14
SN2005eu,SN 2005eu,--,FALSE,2005-10-04,,,2004-07-18
SN2005ev,SN 2005ev,--,FALSE,2005-10-06,,,2004-07-18
SN2005ex,SN 2005ex,--,FALSE,2005-09-03,,,2004-08-10
SN2005ey,SN 2005ey,--,FALSE,2005-09-03,,,2004-08-15
SN2005ez,SN 2005ez,--,FALSE,2005-09-03,,,2004-08-19
SN2005fa,SN 2005fa,--,FALSE,2005-09-10,,,2004-09-18
SN2005fb,SN 2005fb,--,FALSE,2005-09-10,,,2004-09-17
SN2005fc,SN 2005fc,--,FALSE,2005-09-10,,,2004-09-19
SN2005fd,SN 2005fd,--,FALSE,2005-09-10,,,2004-09-11
SN2005fe,SN 2005fe,--,FALSE,2005-09-10,,,2004-09-18
SN2005ff,SN 2005ff,--,FALSE,2005-09-10,,,2004-09-20
SN2005fh,SN 2005fh,--,FALSE,2005-09-10,,,2004-10-18
SN2005fi,SN 2005fi,--,FALSE,2005-09-11,,,2004-10-11
SN2005fj,SN 2005fj,--,FALSE,2005-09-11,,,2005-09-03
SN2005fn,SN 2005fn,--,FALSE,2005-09-13,,,2005-09-10
SN2005fo,SN 2005fo,--,FALSE,2005-09-13,,,2005-09-04
SN2005fp,SN 2005fp,--,FALSE,2005-09-14,,,2005-09-25
SN2005fq,SN 2005fq,--,FALSE,2005-09-14,,,2005-10-26
SN2005fr,SN 2005fr,--,FALSE,2005-09-14,,,2005-11-28
SN2005fs,SN 2005fs,--,FALSE,2005-09-14,,,2005-11-29
SN2005ft,SN 2005ft,--,FALSE,2005-09-14,,,2005-11-29
SN2005fv,SN 2005fv,--,FALSE,2005-09-15,,,2005-12-03
SN2005fw,SN 2005fw,--,FALSE,2005-09-15,,,2005-12-29
SN2005fx,SN 2005fx,--,FALSE,2005-09-15,,,2005-01-08
SN2005fz,SN 2005fz,--,FALSE,2005-09-21,,,2005-01-06
SN2005ga,SN 2005ga,--,FALSE,2005-09-22,,,2005-01-08
SN2005gb,SN 2005gb,--,FALSE,2005-09-22,,,2005-01-14
SN2005gc,SN 2005gc,--,FALSE,2005-09-22,,,2005-02-01
SN2005gf,SN 2005gf,--,FALSE,2005-09-22,,,2005-02-12
SN2005gg,SN 2005gg,--,FALSE,2005-09-22,,,2005-02-12
SN2005go,SN 2005go,--,FALSE,2005-09-14,,,2005-03-09
SN2005gp,SN 2005gp,--,FALSE,2005-09-14,,,2005-03-17
SN2005gq,SN 2005gq,--,FALSE,2005-09-22,,,2005-03-15
SN2005gr,SN 2005gr,--,FALSE,2005-09-22,,,2005-03-15
SN2005gt,SN 2005gt,--,FALSE,2005-09-25,,,2005-04-12
SN2005gw,SN 2005gw,--,FALSE,2005-09-26,,,2005-04-05
SN2005gx,SN 2005gx,--,FALSE,2005-09-26,,,2005-04-12
SN2005hc,SN 2005hc,--,FALSE,2005-10-12,,,2005-05-06
SN2005hj,SN 2005hj,--,FALSE,2005-10-26,,,2005-12-06
SN2005hk,SN 2005hk,--,FALSE,2005-10-30,,,2005-02-10
SN2005hn,SN 2005hn,--,FALSE,2005-09-23,,,2005-03-09
SN2005ho,SN 2005ho,--,FALSE,2005-09-26,,,2005-04-09
SN2005hr,SN 2005hr,--,FALSE,2005-10-03,,,2005-04-10
SN2005hs,SN 2005hs,--,FALSE,2005-10-03,,,2005-04-11
SN2005hu,SN 2005hu,--,FALSE,2005-10-11,,,2005-05-11
SN2005hv,SN 2005hv,--,FALSE,2005-10-11,,,2005-05-12
SN2005hy,SN 2005hy,--,FALSE,2005-10-11,,,2005-05-11
SN2005hz,SN 2005hz,--,FALSE,2005-10-11,,,2005-05-12
SN2005ia,SN 2005ia,--,FALSE,2005-10-11,,,2005-05-11
SN2005ib,SN 2005ib,--,FALSE,2005-10-11,,,2005-06-03
SN2005id,SN 2005id,--,FALSE,2005-10-12,,,2005-06-08
SN2005ie,SN 2005ie,--,FALSE,2005-10-12,,,2005-06-02
SN2005if,SN 2005if,--,FALSE,2005-10-14,,,2005-06-08
SN2005ih,SN 2005ih,--,FALSE,2005-10-20,,,2005-08-02
SN2005ij,SN 2005ij,--,FALSE,2005-10-21,,,2005-07-13
SN2005in,SN 2005in,--,FALSE,2005-09-26,,,2005-06-30
SN2005ir,SN 2005ir,--,FALSE,2005-10-28,,,2005-07-09
SN2005is,SN 2005is,--,FALSE,2005-10-12,,,2005-07-01
SN2005iy,SN 2005iy,--,FALSE,2005-10-21,,,2005-07-06
SN2005jc,SN 2005jc,--,FALSE,2005-10-23,,,2005-07-09
SN2005jd,SN 2005jd,--,FALSE,2005-10-23,,,2005-07-10
SN2005jg,SN 2005jg,--,FALSE,2005-10-25,,,2005-08-01
SN2005jj,SN 2005jj,--,FALSE,2005-10-28,,,2005-08-02
SN2005jn,SN 2005jn,--,FALSE,2005-10-26,,,2005-09-01
