Name,Band,Background,Background Error,Systematic Error
SN2006of,FUV,9.377345499730492e-17,1.1717295991126759e-17,6.564141849811345e-18
SN2006of,NUV,3.7425023830211446e-17,4.042820159562371e-18,2.6197516681148015e-18
SN2006oi,FUV,2.34606548717736e-18,3.931199156200507e-18,1.6422458410241522e-19
SN2006oi,NUV,-4.1470091807732255e-18,1.0369632291723526e-17,-2.902906426541258e-19
SN2006oj,FUV,1.8387508879199767e-18,6.270995180281392e-18,1.287125621543984e-19
SN2006oj,NUV,5.1331794473221534e-18,2.8042357806125316e-18,3.593225613125508e-19
SN2006ok,FUV,1.3758323847095986e-18,5.59169350711987e-18,9.63082669296719e-20
SN2006ok,NUV,2.230757066162893e-17,7.898487174078554e-18,1.5615299463140254e-18
SN2006ol,FUV,-8.752842914088174e-19,5.794119869355567e-18,1.224488596221238e-18
SN2006ol,NUV,2.6604521837751513e-18,6.237130109554473e-18,5.6525458587699745e-18
SN2006oy,NUV,3.690394546447444e-17,5.445597932450302e-18,4.048974164711192e-18
SN2006pa,FUV,3.9705387255672245e-17,5.305811573217884e-18,1.996373806657635e-18
SN2006pa,NUV,3.8006325880671646e-17,1.5782084969566783e-18,8.398846632646664e-19
SN2006pb,FUV,3.220244594271638e-18,2.0952404792291868e-17,2.254171215990147e-19
SN2006pb,NUV,3.2427462187536385e-17,1.2587065656110673e-17,2.269922353127547e-18
SN2006pd,FUV,5.839271068041393e-18,2.228110181620024e-18,1.509193099985446e-18
SN2006pd,NUV,6.451643233474319e-18,1.3228932944975946e-17,1.5865287634865504e-17
SN2006pe,FUV,5.1254417429018894e-18,6.763244121886079e-18,4.041241701400176e-18
SN2006pe,NUV,6.2206519568090564e-18,3.210154219933579e-18,4.98469887213173e-19
SN2006pi,FUV,7.068714728281304e-18,9.774403925480636e-18,2.0769401738298013e-18
SN2006pi,NUV,2.561466592355001e-18,1.6744381140434625e-18,9.05865162723377e-19
SN2006pj,FUV,3.100218581145706e-17,8.824621746956502e-18,2.1701530068019944e-18
SN2006pj,NUV,1.776925506895315e-17,3.268625033604345e-18,1.2438478548267207e-18
SN2006pk,FUV,4.773637221167608e-18,4.3667284987662986e-18,8.123272923742006e-19
SN2006pk,NUV,1.2526140036564246e-17,1.1090039849740721e-18,6.328066017170555e-19
SN2006pl,FUV,-3.113449762133705e-18,9.947581678520915e-18,2.1059411683668724e-18
SN2006pl,NUV,-6.719770421410907e-19,2.2010126275203885e-18,9.448555993831692e-19
SN2006pm,FUV,4.5112183200507275e-19,9.209364298192362e-18,2.0720657161790132e-18
SN2006pm,NUV,8.295189891958776e-18,6.5966902750167224e-18,9.418305918971573e-19
SN2006pn,FUV,1.2910120330708327e-17,1.5346149050964905e-17,9.037084231495829e-19
SN2006pn,NUV,2.4962373399944518e-17,1.5055914633338154e-17,1.7473661379961165e-18
SN2006pp,FUV,9.02388209184489e-18,5.2052260652601264e-18,6.316717464291423e-19
SN2006pp,NUV,8.957423331391611e-18,9.704977433465482e-18,6.270196331974128e-19
SN2006pq,FUV,6.140753621203827e-17,2.3346059434068204e-17,2.3645655515063536e-17
SN2006pq,NUV,4.503714230930063e-17,9.268862938485301e-18,8.59287807176872e-18
SN2006pr,FUV,2.026394392804164e-17,4.333357327463351e-18,2.1827732067648168e-18
SN2006pr,NUV,1.7514135683300437e-17,5.7965629329005044e-18,1.0520995990365507e-18
SN2006ps,FUV,7.363707447569632e-18,4.145488917176965e-19,1.071998922003195e-18
SN2006ps,NUV,1.1677639409109064e-17,1.410589602013811e-18,8.234677029174077e-19
SN2006pt,FUV,3.169881264339094e-17,7.503694136688381e-18,1.0109424307529138e-18
SN2006pt,NUV,3.0696075078598183e-17,3.2279799852339496e-18,4.7765594053665015e-19
SN2006pw,FUV,1.3214270430310745e-17,2.394443963141303e-18,2.6929341179105997e-18
SN2006pw,NUV,1.401712791164129e-17,2.84036517988905e-18,1.0583749433394295e-18
SN2006px,FUV,2.8324813457164416e-17,2.9609352937216006e-18,2.1109936665908527e-18
SN2006px,NUV,2.7806972757139565e-17,6.594419763092359e-18,5.5458625385701e-18
SN2006py,FUV,1.0250034690800427e-18,1.8872968772232455e-17,7.175024283560299e-20
SN2006py,NUV,6.936820160871377e-18,2.4141186701561416e-18,1.0583837858307163e-18
SN2006qa,FUV,-1.0593356070600691e-17,1.3118297168636565e-17,-7.415349249420485e-19
SN2006qa,NUV,4.1261021800116835e-18,7.988635335209465e-18,2.888271526008179e-19
SN2006qb,FUV,5.367936339978197e-19,3.8064951816440937e-17,3.7575554379847384e-20
SN2006qb,NUV,1.5733567617074043e-17,1.2514001749998151e-17,1.1013497331951831e-18
SN2006qd,FUV,3.017623157574241e-17,9.974575820627159e-18,9.754529375435036e-18
SN2006qd,NUV,1.982216523681481e-17,2.3138227887603567e-18,4.373135252810054e-19
SN2006qg,FUV,1.5257180827304282e-17,7.187872001865027e-18,2.6886948789499265e-18
SN2006qg,NUV,1.227135018959233e-17,1.1345555991797467e-18,1.110795208738045e-18
SN2006qh,FUV,2.373245856376541e-19,1.7110933298084147e-17,2.1227287168207153e-17
SN2006qh,NUV,1.413510031290083e-17,2.4520562865542567e-18,6.6557159556959155e-19
SN2006ro,FUV,3.3137758217901386e-17,5.882743733111831e-17,2.3196430752530973e-18
SN2006ro,NUV,3.450505497940668e-17,2.039610726966025e-17,2.4153538485584678e-18
SN2006rz,FUV,1.2590272511590298e-16,5.351675784507029e-17,8.813190758113209e-18
SN2006rz,NUV,1.4545841159079924e-16,2.298012057534915e-17,1.0182088811355948e-17
SN2006sb,FUV,1.6169280113812475e-17,1.3095113158294719e-17,1.1318496079668734e-18
SN2006sb,NUV,2.2078031526690328e-17,7.433244032961088e-18,1.5454622068683231e-18
SN2006sd,FUV,9.465075570558212e-18,6.891000940605441e-18,6.625552899390749e-19
SN2006sd,NUV,-8.55104518447656e-20,2.579725272203661e-18,-5.985731629133592e-21
SN2006sg,FUV,1.0044051483895619e-17,1.8003646018277843e-17,7.030836038726934e-19
SN2006sg,NUV,2.1359364081649544e-17,1.1118137450278723e-17,1.4951554857154682e-18
SN2006sh,FUV,6.601820177457393e-17,3.606086164249264e-17,4.6212741242201755e-18
SN2006sh,NUV,5.0387392355796835e-17,1.4108664496311033e-17,3.527117464905779e-18
SN2006sk,FUV,1.6708166206476546e-17,1.6273256494616155e-17,1.1695716344533583e-18
SN2006sk,NUV,1.648606372608251e-17,1.0899046675359296e-17,1.1540244608257756e-18
SN2006so,FUV,2.485948307873294e-18,2.781013321248372e-18,7.5414666886686e-19
SN2006so,NUV,6.232575483261136e-18,2.0890671981603355e-18,3.597152908802143e-19
SN2006sr,FUV,2.0646135277253143e-16,2.356735689553123e-17,6.078749184210801e-18
SN2006sr,NUV,6.331096913022034e-17,3.0841416773612734e-17,2.658859468263899e-17
SN2006su,FUV,9.073651359000028e-17,3.189763441223138e-17,6.35155595130002e-18
SN2006su,NUV,7.023173324922634e-17,6.9226379731006555e-18,1.7300296394840515e-18
SN2006sw,FUV,6.610872935870336e-18,2.076654909353572e-17,4.627611055109236e-19
SN2006sw,NUV,-7.578369417810826e-18,1.004889378024007e-17,-5.304858592467578e-19
SN2006sz,FUV,3.0724490773566705e-18,1.1731447783903995e-18,1.2303925134237154e-18
SN2006sz,NUV,9.032859298527836e-18,1.107686019122196e-18,6.381083583885917e-19
SN2006ta,FUV,-4.9022699963868434e-18,2.7959492944564425e-17,-3.4315889974707907e-19
SN2006ta,NUV,2.445213543187053e-17,1.2254663525109192e-17,1.7116494802309372e-18
SN2006tb,FUV,-2.2551500006572e-17,3.303680491496914e-17,-1.57860500046004e-18
SN2006tb,NUV,1.0572637750863967e-17,1.3448319002806747e-17,7.400846425604778e-19
SN2006tk,FUV,-7.535188307404063e-18,2.195597688534422e-17,-5.274631815182845e-19
SN2006tk,NUV,-6.149609857263729e-18,9.566978398545743e-18,-4.3047269000846105e-19
SN2006tl,FUV,1.163595718579012e-17,7.305293771982203e-18,8.145170030053085e-19
SN2006tl,NUV,3.1254714563527006e-17,1.2554503133041164e-17,2.187830019446891e-18
SN2006tm,FUV,1.2057127904182507e-17,5.474061916996012e-18,8.439989532927755e-19
SN2006tm,NUV,1.6676752999914033e-17,1.2522208349994494e-17,1.1673727099939824e-18
SN2006tu,FUV,2.1130654398378183e-18,2.3051404122007728e-17,1.479145807886473e-19
SN2006tu,NUV,5.280999218177886e-18,9.069435317135986e-18,3.6966994527245206e-19
SN2006ty,FUV,3.904351176957784e-17,2.9659277494632724e-17,2.733045823870449e-18
SN2006ty,NUV,8.337223013440977e-18,1.0863537686555203e-17,5.836056109408684e-19
SN2007N,NUV,5.699353997274497e-17,1.8802993232330047e-17,1.7727146498449884e-17
SN2007R,FUV,5.473567370855604e-16,9.28571048065093e-17,3.831497159598923e-17
SN2007R,NUV,3.913894152996456e-16,3.6586593129276437e-17,2.7397259070975194e-17
SN2007S,NUV,3.4995211448591395e-16,2.551090320972482e-17,4.056564905483635e-18
SN2007ae,NUV,4.370942003705454e-17,7.879862920770239e-18,1.845183229107663e-18
SN2007al,FUV,2.6569730951400206e-17,1.1500624233062607e-17,9.261172270277452e-18
SN2007al,NUV,1.9611699122166365e-17,7.272000282438965e-18,5.4237338612475815e-18
SN2007ar,FUV,2.1294327875720583e-17,2.8836822554470546e-17,1.490602951300441e-18
SN2007ar,NUV,1.047706483769146e-17,2.628672241955291e-18,1.2134167210931182e-18
SN2007ax,FUV,9.068074239971459e-17,3.396526232440231e-17,1.9367693384103808e-17
SN2007ax,NUV,1.850048187672179e-16,2.25628244537339e-17,2.654040369955834e-18
SN2007bj,FUV,1.4857514446371283e-16,5.1322875375452507e-17,1.04002601124599e-17
SN2007bj,NUV,1.3190882409561263e-16,2.296305078211246e-17,9.233617686692885e-18
SN2007cj,FUV,1.2445723588099203e-16,5.830035338448807e-17,8.712006511669442e-18
SN2007cj,NUV,8.225465616009402e-17,2.5093771904778048e-17,5.757825931206582e-18
SN2007cv,FUV,3.753272124909156e-17,4.5266487442206255e-17,2.6272904874364093e-18
SN2007cv,NUV,2.4585669678227063e-17,1.6826738586599983e-17,1.7209968774758946e-18
SN2007cz,FUV,2.7848554348152746e-17,3.0156953165494843e-17,1.9493988043706926e-18
SN2007cz,NUV,2.025225667275142e-17,6.519738147253861e-18,1.2703261085297646e-18
SN2007da,FUV,4.834700209566322e-17,2.7506895551579024e-17,3.3842901466964257e-18
SN2007da,NUV,2.0397433559311173e-17,1.21998312291629e-17,1.4278203491517823e-18
SN2007dd,NUV,2.4024484542329388e-17,1.7348274743448814e-17,1.6817139179630573e-18
SN2007de,NUV,2.3067221585230727e-17,1.1652850767856624e-17,1.614705510966151e-18
SN2007dh,NUV,2.0814056330819468e-17,1.1757084238281204e-17,1.4569839431573629e-18
SN2007di,FUV,6.074934437134102e-17,1.876235259931777e-18,3.490442658264074e-18
SN2007di,NUV,2.0765083556408696e-17,1.811805037217885e-17,1.8908406141149428e-17
SN2007dj,FUV,5.91539120713331e-17,3.69200556298281e-17,4.140773844993318e-18
SN2007dj,NUV,2.3982695402988803e-17,2.3855394811037496e-18,1.10234414206362e-18
SN2007do,NUV,3.2294739834277943e-16,2.7446130266689767e-17,2.2606317883994562e-17
SN2007dr,FUV,2.393330942051697e-17,3.0988882212366766e-17,1.675331659436188e-18
SN2007dr,NUV,8.150953576405457e-18,9.596282783684531e-18,6.489344092726589e-18
SN2007ds,FUV,2.152585739164539e-16,6.061312386634575e-17,1.5068100174151775e-17
SN2007ds,NUV,8.518943740573069e-17,1.720439932619844e-17,5.963260618401149e-18
SN2007du,NUV,-8.41496434996378e-18,5.470846324177043e-18,9.73502658125174e-19
SN2007dx,FUV,6.485258791186926e-17,1.213286191437024e-17,4.5396811538308485e-18
SN2007dx,NUV,5.0130280016924936e-17,3.0475670608809376e-18,1.227167264627871e-18
SN2007ev,FUV,2.610846505451715e-16,6.803615202642611e-17,1.8275925538162008e-17
SN2007ev,NUV,1.7798399215333562e-16,2.4148153505663275e-17,1.2458879450733494e-17
SN2007fd,FUV,1.7919485588836056e-17,8.911745310714783e-18,3.121389104260204e-18
SN2007fd,NUV,1.2590176183419576e-17,1.9013416482035588e-17,1.7644969204236692e-17
SN2007fq,FUV,1.19451457819945e-16,4.561597372886053e-17,8.36160204739615e-18
SN2007fq,NUV,5.1959581328111755e-17,1.5675487615828492e-17,3.6371706929678235e-18
SN2007fr,FUV,-5.156207559905663e-18,6.664570218142938e-18,-3.6093452919339647e-19
SN2007fr,NUV,7.128698561606285e-18,7.173004025737011e-19,5.190578168183527e-19
SN2007fs,FUV,-1.1676558368897332e-17,1.3529220599180507e-17,3.1583265649151137e-18
SN2007fs,NUV,1.544636991820407e-17,2.8845740426295287e-18,1.4139423251737493e-18
SN2007fu,NUV,6.503914960076993e-17,1.0079800174736346e-17,1.6338027311383091e-18
SN2007gi,FUV,2.948169876905612e-17,1.1699622685211778e-17,2.7615414136808496e-18
SN2007gi,NUV,2.5642732938537447e-17,2.550872112642277e-17,2.5658007726373962e-17
SN2007gt,FUV,7.191682502998264e-17,3.32243423485915e-17,2.287144510477444e-17
SN2007gt,NUV,4.81696396856808e-17,1.6510204680954007e-17,1.9267114690661448e-17
SN2007ht,FUV,5.741056296925504e-18,2.6462456576475876e-18,6.092289961282172e-19
SN2007ht,NUV,1.697214263349311e-17,1.2670561485749489e-18,3.7963171292258685e-19
SN2007hx,FUV,6.499732947503523e-17,9.99678340333691e-19,3.719069692787704e-18
SN2007hx,NUV,4.398367740529534e-17,3.397689408796069e-18,1.1023229924216115e-18
SN2007hy,FUV,7.8123026876866e-17,3.913787627953025e-17,5.46861188138062e-18
SN2007hy,NUV,2.425543847741456e-17,1.2692026501925095e-17,1.6978806934190194e-18
SN2007ia,FUV,1.0884932713484092e-16,3.833469042614693e-17,7.619452899438865e-18
SN2007ia,NUV,5.173156519465406e-17,1.5282901413523418e-17,3.621209563625785e-18
SN2007ic,FUV,3.162205225286855e-18,2.0345747741440943e-17,2.213543657700799e-19
SN2007ic,NUV,1.7320566083584695e-17,1.1301497341904454e-17,1.2124396258509287e-18
SN2007ie,FUV,7.694755910102436e-17,1.772486180231983e-17,1.2716959235432216e-17
SN2007ie,NUV,5.44071389994855e-17,4.357228045776857e-18,5.815312266213246e-19
SN2007ij,FUV,1.4926790041474108e-17,2.2277519413901904e-17,1.0448753029031877e-18
SN2007ij,NUV,1.8469527786142548e-17,9.848935530583272e-19,6.897038420965541e-19
SN2007ik,FUV,6.242366207954112e-17,2.3667707256658887e-18,2.408756589365168e-18
SN2007ik,NUV,2.3400593750370342e-17,5.163714876809933e-18,3.976461393022749e-18
SN2007im,NUV,1.347512894462373e-16,1.1963605984727918e-17,2.262071134567871e-18
SN2007ip,NUV,2.214072150435608e-17,9.36551973357548e-18,1.1680123154438283e-18
SN2007is,FUV,7.651712021340838e-17,7.703564989034744e-17,1.542252511457731e-17
SN2007is,NUV,2.190761308703148e-16,3.104186098490635e-17,4.678556476595218e-18
SN2007ix,FUV,6.055763825158103e-19,3.9584256488360644e-18,4.2390346776106725e-20
SN2007ix,NUV,6.277409767354706e-19,8.694106784540162e-18,4.394186837148295e-20
SN2007iy,NUV,-4.892093838223226e-19,4.050348782039336e-18,5.70893329518644e-19
SN2007jb,FUV,1.6674026583688127e-17,2.0804034378020078e-17,1.167181860858169e-18
SN2007jb,NUV,1.0226140328570636e-17,1.0553072576318889e-17,7.158298229999446e-19
SN2007jc,FUV,1.1210562441173642e-16,1.109157937451239e-17,7.84739370882155e-18
SN2007jc,NUV,1.2592851986577614e-17,7.844640943807425e-18,1.0110846847326586e-17
SN2007je,FUV,1.4870695221750723e-17,1.6477245780448075e-17,1.0409486655225507e-18
SN2007je,NUV,1.7500416208458954e-17,5.992312154389977e-18,1.076280994280524e-18
SN2007jg,FUV,4.1268738783673115e-17,4.4627605971758236e-17,2.8888117148571184e-18
SN2007jg,NUV,2.898582950478312e-17,1.4637020707853672e-17,2.029008065334819e-18
SN2007jh,FUV,4.046815394477132e-17,3.705615664268568e-17,2.8327707761339924e-18
SN2007jh,NUV,4.022354405041605e-17,1.3944180737414602e-17,2.815648083529124e-18
SN2007jj,FUV,8.792486965573203e-18,3.88031873954179e-18,1.4401108247030528e-18
SN2007jj,NUV,4.200389483578856e-18,7.707839478311352e-18,2.9402726385051993e-19
SN2007jk,FUV,8.373455165097568e-18,9.10913220973929e-19,7.13218455342422e-19
SN2007jk,NUV,1.6388290396761422e-17,3.4572439873020366e-18,1.1471803277732997e-18
SN2007jo,FUV,5.146379626696449e-18,6.908046725218277e-18,8.959810407514874e-18
SN2007jo,NUV,5.469275922486396e-18,1.631053263072113e-18,8.084000850187311e-19
SN2007jp,FUV,2.8223060349052687e-17,1.164277714279133e-17,1.1246252559075064e-17
SN2007jp,NUV,3.14587177834639e-17,1.0241628328572695e-18,4.953236250636276e-19
SN2007jr,FUV,6.272440232855223e-17,3.104114727527991e-17,4.3907081629986565e-18
SN2007jr,NUV,6.614217119384112e-17,1.4046447893924423e-17,4.629951983568879e-18
SN2007jt,FUV,1.361228984859479e-16,4.3675109744830757e-17,9.528602894016353e-18
SN2007jt,NUV,1.1060187346866073e-16,1.750447236271331e-17,7.742131142806251e-18
SN2007ju,FUV,1.0910918124123193e-16,4.482225374549088e-17,5.435872278694978e-17
SN2007ju,NUV,8.469589064452098e-17,5.629196241581627e-18,1.5351056042376773e-18
SN2007jv,FUV,2.4871054243354703e-18,4.259482009519478e-18,1.7409737970348293e-19
SN2007jv,NUV,3.4357146268407023e-18,2.6654745940390858e-18,8.980316487048048e-19
SN2007jw,FUV,1.8156253084290648e-16,1.5902788933630814e-17,5.3780052832256545e-18
SN2007jw,NUV,9.493735513951124e-17,1.6506825053814536e-17,1.897562276329896e-17
SN2007jy,NUV,3.561585295015865e-17,1.0431722207308453e-17,8.855977445021234e-18
SN2007jz,FUV,-7.868242375845288e-19,3.372096057626293e-18,-5.507769663091702e-20
SN2007jz,NUV,1.235469251138335e-17,1.0412497215058416e-17,8.648284757968346e-19
SN2007kb,NUV,2.019357918661879e-17,4.125396357846099e-18,9.660195269289353e-19
SN2007kd,FUV,1.584362761080703e-16,4.7946557058346804e-17,6.961301434308567e-18
SN2007kd,NUV,1.4621737240075944e-16,2.262957656360777e-17,1.0269386724257953e-17
SN2007kp,FUV,1.2578029681743965e-17,7.971526086937907e-18,2.7591250786598996e-18
SN2007kp,NUV,7.642601414771602e-18,3.212252306775151e-18,8.896288972682624e-19
SN2007kr,FUV,2.5079426522951402e-17,4.743013320730282e-18,2.898954601831331e-18
SN2007kr,NUV,1.5512267711979328e-17,7.82732211311231e-18,1.256632901316327e-18
SN2007ku,FUV,2.203117298186897e-17,1.0318160047893781e-17,2.482655826653758e-18
SN2007ku,NUV,3.0530014730249374e-17,1.4473159670919982e-17,1.8098242104865692e-17
SN2007kx,FUV,2.592741273897286e-17,1.2400394540314268e-17,2.6115865898301347e-18
SN2007kx,NUV,1.1256736272384645e-17,2.2929688675645738e-19,9.3178984628521e-19
SN2007la,NUV,5.179677787762386e-18,3.2593399662023417e-18,3.625774451433671e-19
SN2007lc,FUV,9.468232476330293e-17,3.975825230606141e-17,6.627762733431206e-18
SN2007lc,NUV,7.970628946000856e-17,1.6148486792571708e-17,5.5794402622005995e-18
SN2007le,FUV,1.702081335963543e-17,1.1658918998070856e-16,1.3077736688833166e-16
SN2007le,NUV,2.4636268492510083e-17,4.098135487351834e-17,4.6883051763940435e-17
SN2007lf,FUV,-3.256802834442692e-19,1.5529258547497964e-17,-2.2797619841098846e-20
SN2007lf,NUV,5.7214005470634516e-18,7.330014353031268e-18,7.484420872309519e-18
SN2007lg,FUV,5.0118981833109575e-17,2.8347414556139207e-17,3.508328728317671e-18
SN2007lg,NUV,3.2523126059836396e-17,1.2620616066483894e-17,2.276618824188548e-18
SN2007lh,FUV,1.0145043472959451e-17,2.6019848045455063e-18,1.2236298184808691e-18
SN2007lh,NUV,3.244363028607917e-17,1.1667387135352552e-17,2.271054120025542e-18
SN2007li,FUV,3.6464539161803765e-17,2.5640910523826877e-17,2.552517741326264e-18
SN2007li,NUV,1.3135146444021287e-17,1.0812986013697473e-17,9.194602510814901e-19
SN2007lk,FUV,2.9742693582503616e-17,2.4877083545041957e-17,2.0819885507752533e-18
SN2007lk,NUV,1.0735850370182592e-17,5.4083991676139005e-18,1.0798968709045706e-18
SN2007lm,FUV,3.5920986969441553e-17,3.3844904044329246e-17,2.514469087860909e-18
SN2007lm,NUV,-4.904251950445708e-17,1.8343074138239365e-17,-3.4329763653119957e-18
SN2007lo,NUV,1.6663045268558345e-17,3.0696578879503087e-18,1.1664131687990843e-18
SN2007lp,FUV,-5.813793369384744e-19,8.564804646132407e-18,2.39269389384545e-18
SN2007lp,NUV,-3.1760261262805844e-18,6.176918647217466e-18,2.5951301199008153e-18
SN2007lt,FUV,2.6074584303189278e-17,1.5935762148465562e-17,1.0741684937702466e-17
SN2007lt,NUV,1.4108207291076114e-17,5.911781756785886e-18,3.982771475617497e-18
SN2007lv,FUV,2.3202971627625664e-17,7.511092897052728e-18,2.4508491811890417e-18
SN2007lv,NUV,1.7005161673674873e-17,1.4122119272552687e-18,1.0127817638869714e-18
SN2007ly,NUV,1.0509836061830319e-17,2.8739078584011274e-18,5.073080529740775e-19
SN2007ma,FUV,1.0658026136100021e-16,5.226487247868677e-17,7.460618295270015e-18
SN2007ma,NUV,7.040571353016297e-17,1.869233601712137e-17,4.928399947111408e-18
SN2007mc,FUV,3.75779479763792e-17,1.3610868242824427e-18,1.4879478074350951e-18
SN2007mc,NUV,4.088990742190137e-17,1.7594988266168793e-18,8.710004053526325e-19
SN2007me,FUV,7.220355298456011e-17,3.694499515459243e-17,5.054248708919208e-18
SN2007me,NUV,7.409304121244021e-17,1.537577726831165e-17,5.186512884870815e-18
SN2007mf,FUV,4.4827738259991776e-17,2.68904608434177e-18,3.296085554107313e-18
SN2007mf,NUV,3.816400544181971e-17,6.099523937801577e-18,1.382029764751087e-18
SN2007mh,FUV,-1.5185749606072262e-17,3.160564422684622e-17,-1.0630024724250585e-18
SN2007mh,NUV,3.750440975370941e-17,1.5273133308936213e-17,2.625308682759659e-18
SN2007mi,FUV,2.968967157985253e-17,3.0176544985080906e-17,2.0782770105896773e-18
SN2007mi,NUV,1.1256950828604823e-17,1.0471926366628882e-17,7.879865580023376e-19
SN2007mo,FUV,2.855677946396832e-18,5.657194777591081e-18,1.5477018796439459e-18
SN2007mo,NUV,2.583820222594315e-18,6.593743017706126e-18,3.906967557626799e-18
SN2007mp,FUV,3.395197700641494e-17,1.5589902523338324e-17,2.657442311761967e-18
SN2007mp,NUV,6.608341002570601e-17,9.315795323184037e-18,4.625838701799421e-18
SN2007mt,FUV,1.3280074287810021e-17,4.9527823577404286e-18,2.067162437917632e-18
SN2007mt,NUV,-3.3411680851401638e-18,1.048116264044023e-17,1.2392855510998646e-17
SN2007mu,FUV,2.2403393975496102e-17,2.21587017334316e-17,1.5682375782847272e-18
SN2007mu,NUV,9.811457815376472e-18,6.250466687214773e-19,9.26692637354595e-19
SN2007mv,FUV,2.891948814905167e-17,4.32621357368493e-18,1.3186548556298884e-18
SN2007mv,NUV,3.105863430696282e-17,8.086916991593417e-19,8.884467182258197e-19
SN2007mw,FUV,1.926996245871683e-18,6.256382779467626e-19,1.5975289421576328e-18
SN2007mw,NUV,1.513184312602684e-17,8.497406490186166e-19,6.055388422120844e-19
SN2007mx,FUV,-2.2272320014688665e-18,9.935486442445427e-18,2.7602335058536965e-18
SN2007mx,NUV,2.302585606544447e-17,1.1481266395858331e-17,1.2757655120737946e-17
SN2007my,FUV,3.4179974120984736e-17,6.571813088859647e-18,2.0567194449244265e-18
SN2007my,NUV,1.4212055727142305e-17,3.882602288795249e-18,7.357610384419717e-19
SN2007mz,FUV,1.267758540399628e-17,2.110809365314542e-17,1.5457412647411812e-17
SN2007mz,NUV,1.1208232603865792e-17,2.471969992737242e-18,9.727807944207305e-19
SN2007na,FUV,1.2617386325602746e-17,5.389327454419347e-18,1.5686811088636733e-18
SN2007na,NUV,1.618727551343605e-17,3.6393594652275465e-18,9.226000046664955e-19
SN2007nb,FUV,4.402892243326124e-18,5.6994018917664115e-18,7.353906102183591e-19
SN2007nb,NUV,6.8466919920597105e-18,3.9391803606902696e-18,3.03598476073684e-18
SN2007nd,FUV,1.8388645018566663e-17,1.4537303282763183e-17,1.2872051512996665e-18
SN2007nd,NUV,2.0321482148194707e-17,9.14763854846116e-18,1.4225037503736297e-18
SN2007ne,FUV,2.436072623385523e-17,2.2921355001009188e-17,1.7052508363698663e-18
SN2007ne,NUV,7.313485537458572e-20,8.306864509887165e-18,5.119439876221001e-21
SN2007nf,FUV,-1.3241259526978068e-18,1.8222256764690714e-17,-9.268881668884649e-20
SN2007nf,NUV,-1.0510928420291806e-17,9.767793463781366e-18,-7.357649894204265e-19
SN2007nz,FUV,9.023796123984182e-18,2.5241944240273345e-17,6.316657286788928e-19
SN2007nz,NUV,1.649785630059925e-17,1.1131980127409456e-17,1.1548499410419475e-18
SN2007oi,FUV,3.4776807901151464e-18,1.4706196550194482e-17,2.4343765530806026e-19
SN2007oi,NUV,1.2541614879277006e-17,7.349036375098608e-18,6.381121561354825e-18
SN2007oj,FUV,1.7456891537372934e-17,6.71838956302487e-18,1.4736678408485083e-18
SN2007oj,NUV,9.935585717700294e-18,2.6281270398441612e-18,7.32686405386329e-19
SN2007ol,FUV,2.5342657045652972e-17,1.1669767144950478e-17,2.570159894984202e-18
SN2007ol,NUV,3.392128242068171e-17,1.2081735535921236e-17,1.2321204652799654e-17
SN2007om,FUV,1.1533222702830255e-17,3.4165379299299773e-18,2.0296811099368896e-18
SN2007om,NUV,1.86795042450659e-17,4.081543330881128e-18,1.0040078489248632e-18
SN2007on,FUV,5.957422801325035e-18,8.588330341577681e-18,5.1941848209090326e-18
SN2007on,NUV,3.294674979532781e-18,5.067801588885801e-18,3.731913759728068e-18
SN2007oq,FUV,6.939537234559216e-18,2.0142320807586026e-19,1.22517837448922e-18
SN2007oq,NUV,3.1410094094112235e-18,4.9024097870419534e-18,5.589911734991002e-18
SN2007os,FUV,-8.432169169870886e-19,2.8727118985914804e-18,2.1412063500272187e-18
SN2007os,NUV,1.0528144043843135e-17,5.198714984802159e-18,1.0218346766672769e-18
SN2007ot,FUV,3.5528773874427746e-17,2.6957869052653768e-17,2.4870141712099424e-18
SN2007ot,NUV,2.0426741812876074e-17,4.946235023441302e-18,1.1345585085880035e-18
SN2007ox,NUV,9.992981334179417e-18,1.432979262168259e-18,9.716861209430153e-19
SN2007oy,FUV,1.1211134108824277e-18,3.7182868474053095e-20,2.5350333210193334e-18
SN2007oy,NUV,1.7378605781447443e-17,7.258754276936296e-19,1.1043270529347267e-18
SN2007oz,FUV,6.124071031791046e-18,1.6778759315712891e-18,1.5455846320318109e-18
SN2007oz,NUV,4.488099795938459e-18,6.676024505286802e-19,7.228233149720034e-19
SN2007pb,FUV,1.2333329055581939e-16,1.0116116680309997e-17,2.4508214973097212e-18
SN2007pb,NUV,7.392125454860219e-17,4.021464179605792e-18,9.728006144305084e-19
SN2007pc,FUV,9.62011785338503e-18,3.663674720986789e-18,1.2442599275686782e-18
SN2007pc,NUV,2.238005201712499e-17,4.9528571437362265e-18,4.864764399243044e-18
SN2007pe,FUV,1.3666842149578891e-17,2.0735243637890587e-17,9.566789504705225e-19
SN2007pe,NUV,2.4930952498686168e-17,1.1306596436311317e-17,1.7451666749080317e-18
SN2007pf,FUV,8.572945730645045e-17,1.3435330810680396e-17,3.236022565891408e-18
SN2007pf,NUV,5.570635954876124e-17,4.4882303416123945e-18,1.2404276263547582e-18
