File,Category,Total Epochs,Epochs Pre-SN,Epochs Post-SN
iPTF13dkj-NUV.fits.gz,pre_disc,2,2,0
iPTF13dkl-NUV.fits.gz,pre_disc,3,3,0
iPTF13dud-FUV.fits.gz,pre_disc,2,2,0
iPTF13dud-NUV.fits.gz,pre_disc,2,2,0
iPTF13dvp-FUV.fits.gz,pre_disc,4,nan,nan
iPTF13dvp-NUV.fits.gz,pre_disc,4,nan,nan
iPTF13dwl-FUV.fits.gz,pre_disc,10,10,0
iPTF13dwl-NUV.fits.gz,pre_disc,15,15,0
iPTF13ebh-NUV.fits.gz,single,1,1,0
iPTF14avu-FUV.fits.gz,pre_disc,8,8,0
iPTF14avu-NUV.fits.gz,pre_disc,14,14,0
iPTF14awe-FUV.fits.gz,pre_disc,4,4,0
iPTF14awe-NUV.fits.gz,pre_disc,4,4,0
iPTF14axt-FUV.fits.gz,pre_disc,2,2,0
iPTF14axt-NUV.fits.gz,pre_disc,4,4,0
iPTF14axv-FUV.fits.gz,pre_disc,4,4,0
iPTF14axv-NUV.fits.gz,pre_disc,4,4,0
iPTF14azl-FUV.fits.gz,single,1,1,0
iPTF14azl-NUV.fits.gz,pre_disc,3,3,0
iPTF14bcu-FUV.fits.gz,single,1,1,0
iPTF14bcu-NUV.fits.gz,single,1,1,0
iPTF14bda-FUV.fits.gz,pre_disc,3,3,0
iPTF14bda-NUV.fits.gz,pre_disc,5,5,0
iPTF14bdn-FUV.fits.gz,single,1,1,0
iPTF14bdn-NUV.fits.gz,single,1,1,0
iPTF14efr-FUV.fits.gz,pre_disc,2,nan,nan
iPTF14efr-NUV.fits.gz,pre_disc,3,nan,nan
iPTF14eje-FUV.fits.gz,pre_disc,2,2,0
iPTF14eje-NUV.fits.gz,pre_disc,2,2,0
iPTF14emu-FUV.fits.gz,pre_disc,2,2,0
iPTF14emu-NUV.fits.gz,pre_disc,2,2,0
iPTF14flj-FUV.fits.gz,pre_disc,2,2,0
iPTF14flj-NUV.fits.gz,pre_disc,2,2,0
iPTF14fpb-FUV.fits.gz,single,1,1,0
iPTF14fpb-NUV.fits.gz,single,1,1,0
iPTF14fuu-NUV.fits.gz,pre_disc,3,3,0
iPTF14fyq-NUV.fits.gz,single,1,1,0
iPTF14fyt-FUV.fits.gz,pre_disc,2,2,0
iPTF14fyt-NUV.fits.gz,pre_disc,2,2,0
iPTF14fzd-FUV.fits.gz,single,1,1,0
iPTF14fzd-NUV.fits.gz,single,1,1,0
iPTF14ghj-FUV.fits.gz,pre_disc,2,2,0
iPTF14ghj-NUV.fits.gz,pre_disc,2,2,0
iPTF14gjm-NUV.fits.gz,pre_disc,2,2,0
iPTF14gkg-FUV.fits.gz,pre_disc,3,3,0
iPTF14gkg-NUV.fits.gz,pre_disc,3,3,0
iPTF14gmo-NUV.fits.gz,single,1,1,0
iPTF14gnk-FUV.fits.gz,pre_disc,3,3,0
iPTF14gnk-NUV.fits.gz,pre_disc,3,3,0
iPTF14gnw-FUV.fits.gz,pre_disc,2,2,0
iPTF14gnw-NUV.fits.gz,pre_disc,3,3,0
iPTF14gnz-FUV.fits.gz,pre_disc,4,nan,nan
iPTF14gnz-NUV.fits.gz,pre_disc,4,nan,nan
iPTF14goa-FUV.fits.gz,single,1,1,0
iPTF14goa-NUV.fits.gz,pre_disc,2,2,0
iPTF14gtb-FUV.fits.gz,pre_disc,2,2,0
iPTF14gtb-NUV.fits.gz,pre_disc,3,3,0
iPTF14gtp-FUV.fits.gz,pre_disc,3,3,0
iPTF14gtp-NUV.fits.gz,pre_disc,3,3,0
iPTF14gwp-NUV.fits.gz,pre_disc,3,3,0
iPTF14hlm-FUV.fits.gz,pre_disc,2,2,0
iPTF14hlm-NUV.fits.gz,pre_disc,2,2,0
iPTF14ibp-FUV.fits.gz,pre_disc,2,2,0
iPTF14ibp-NUV.fits.gz,pre_disc,2,2,0
iPTF14igh-FUV.fits.gz,pre_disc,2,2,0
iPTF14igh-NUV.fits.gz,pre_disc,2,2,0
iPTF14igi-FUV.fits.gz,pre_disc,3,nan,nan
iPTF14igi-NUV.fits.gz,pre_disc,3,nan,nan
iPTF14igj-FUV.fits.gz,pre_disc,2,2,0
iPTF14igj-NUV.fits.gz,pre_disc,2,2,0
iPTF14igk-FUV.fits.gz,single,1,1,0
iPTF14igk-NUV.fits.gz,pre_disc,4,4,0
iPTF14iit-FUV.fits.gz,pre_disc,2,2,0
iPTF14iit-NUV.fits.gz,pre_disc,2,2,0
iPTF14jem-FUV.fits.gz,pre_disc,2,2,0
iPTF14jem-NUV.fits.gz,pre_disc,2,2,0
iPTF14jeo-NUV.fits.gz,single,1,1,0
iPTF14jfu-FUV.fits.gz,pre_disc,2,nan,nan
iPTF14jfu-NUV.fits.gz,pre_disc,2,nan,nan
iPTF14jht-FUV.fits.gz,single,1,1,0
iPTF14jht-NUV.fits.gz,single,1,1,0
K0509-001-FUV.fits.gz,unknown,6,nan,nan
K0509-001-NUV.fits.gz,unknown,6,nan,nan
KSN_2011c-NUV.fits.gz,unknown,2,nan,nan
KSN_2012a-FUV.fits.gz,unknown,5,nan,nan
KSN_2012a-NUV.fits.gz,unknown,9,nan,nan
Lauren-FUV.fits.gz,post_disc,30,0,30
Lauren-NUV.fits.gz,post_disc,31,0,31
LSQ11bk-NUV.fits.gz,single,1,0,1
LSQ12apf-FUV.fits.gz,single,1,1,0
LSQ12apf-NUV.fits.gz,pre_disc,8,8,0
LSQ12ayu-FUV.fits.gz,pre_disc,2,nan,nan
LSQ12ayu-NUV.fits.gz,pre_disc,2,nan,nan
LSQ12bgl-FUV.fits.gz,pre_disc,2,nan,nan
LSQ12bgl-NUV.fits.gz,pre_disc,3,nan,nan
LSQ12bia-FUV.fits.gz,pre_disc,2,2,0
LSQ12bia-NUV.fits.gz,pre_disc,4,4,0
LSQ12bjm-FUV.fits.gz,single,1,1,0
LSQ12bjm-NUV.fits.gz,single,1,1,0
LSQ12bjw-FUV.fits.gz,single,1,1,0
LSQ12bjw-NUV.fits.gz,pre_disc,2,2,0
LSQ12bld-FUV.fits.gz,single,1,1,0
LSQ12bld-NUV.fits.gz,single,1,1,0
LSQ12blp-FUV.fits.gz,pre_disc,2,2,0
LSQ12blp-NUV.fits.gz,pre_disc,2,2,0
LSQ12bmn-FUV.fits.gz,pre_disc,2,2,0
LSQ12bmn-NUV.fits.gz,pre_disc,4,4,0
LSQ12bnt-NUV.fits.gz,pre_disc,6,nan,nan
LSQ12bov-FUV.fits.gz,single,1,1,0
LSQ12bov-NUV.fits.gz,single,1,1,0
LSQ12bpc-FUV.fits.gz,single,1,1,0
LSQ12bpc-NUV.fits.gz,pre_disc,2,2,0
LSQ12bpo-FUV.fits.gz,single,1,1,0
LSQ12bpo-NUV.fits.gz,pre_disc,2,nan,nan
LSQ12bpy-FUV.fits.gz,single,1,1,0
LSQ12bpy-NUV.fits.gz,single,1,1,0
LSQ12brs-FUV.fits.gz,single,1,1,0
LSQ12brs-NUV.fits.gz,single,1,1,0
LSQ12brw-FUV.fits.gz,pre_disc,2,nan,nan
LSQ12brw-NUV.fits.gz,pre_disc,2,nan,nan
LSQ12brx-FUV.fits.gz,single,1,1,0
LSQ12brx-NUV.fits.gz,single,1,1,0
LSQ12bve-FUV.fits.gz,pre_disc,2,2,0
LSQ12bve-NUV.fits.gz,pre_disc,3,3,0
LSQ12bvl-FUV.fits.gz,single,1,1,0
LSQ12bvl-NUV.fits.gz,single,1,1,0
LSQ12bxp-NUV.fits.gz,pre_disc,2,2,0
LSQ12bxu-FUV.fits.gz,single,1,1,0
LSQ12bxu-NUV.fits.gz,pre_disc,2,2,0
LSQ12bxv-FUV.fits.gz,single,1,1,0
LSQ12bxv-NUV.fits.gz,single,1,1,0
LSQ12byu-FUV.fits.gz,single,1,1,0
LSQ12byu-NUV.fits.gz,pre_disc,4,4,0
LSQ12bzz-FUV.fits.gz,pre_disc,2,2,0
LSQ12bzz-NUV.fits.gz,pre_disc,2,2,0
LSQ12caf-FUV.fits.gz,single,1,1,0
LSQ12caf-NUV.fits.gz,single,1,1,0
LSQ12cby-FUV.fits.gz,pre_disc,2,2,0
LSQ12cby-NUV.fits.gz,pre_disc,2,2,0
LSQ12cca-FUV.fits.gz,single,1,1,0
LSQ12cca-NUV.fits.gz,single,1,1,0
LSQ12cda-FUV.fits.gz,pre_disc,2,2,0
LSQ12cda-NUV.fits.gz,pre_disc,6,6,0
LSQ12cdl-FUV.fits.gz,single,1,1,0
LSQ12cdl-NUV.fits.gz,pre_disc,4,nan,nan
LSQ12ckm-FUV.fits.gz,single,1,1,0
LSQ12ckm-NUV.fits.gz,pre_disc,2,2,0
LSQ12cpf-FUV.fits.gz,single,1,1,0
LSQ12cpf-NUV.fits.gz,single,1,1,0
LSQ12cqw-FUV.fits.gz,pre_disc,2,2,0
LSQ12cqw-NUV.fits.gz,pre_disc,2,2,0
LSQ12ctm-FUV.fits.gz,pre_disc,4,4,0
LSQ12ctm-NUV.fits.gz,pre_disc,4,4,0
LSQ12cyt-FUV.fits.gz,pre_disc,5,5,0
LSQ12cyt-NUV.fits.gz,pre_disc,5,5,0
LSQ12cyz-NUV.fits.gz,pre_disc,2,nan,nan
LSQ12dle-NUV.fits.gz,pre_disc,2,2,0
LSQ12dvj-FUV.fits.gz,pre_disc,2,nan,nan
LSQ12dvj-NUV.fits.gz,pre_disc,2,nan,nan
LSQ12ecd-FUV.fits.gz,pre_disc,2,2,0
LSQ12ecd-NUV.fits.gz,pre_disc,2,2,0
LSQ12ecp-FUV.fits.gz,pre_disc,2,2,0
LSQ12ecp-NUV.fits.gz,pre_disc,2,2,0
LSQ12ege-FUV.fits.gz,pre_disc,2,2,0
LSQ12ege-NUV.fits.gz,pre_disc,5,5,0
LSQ12eid-FUV.fits.gz,pre_disc,2,2,0
LSQ12eid-NUV.fits.gz,pre_disc,4,4,0
LSQ12eli-FUV.fits.gz,pre_disc,2,2,0
LSQ12eli-NUV.fits.gz,pre_disc,3,3,0
LSQ12elj-FUV.fits.gz,unknown,2,nan,nan
LSQ12elj-NUV.fits.gz,unknown,71,nan,nan
LSQ12elk-FUV.fits.gz,pre_disc,2,2,0
LSQ12elk-NUV.fits.gz,pre_disc,31,31,0
LSQ12elt-FUV.fits.gz,pre_disc,2,2,0
LSQ12elt-NUV.fits.gz,pre_disc,4,4,0
LSQ12ers-FUV.fits.gz,pre_disc,2,nan,nan
LSQ12ers-NUV.fits.gz,pre_disc,2,nan,nan
LSQ12evo-FUV.fits.gz,pre_disc,2,2,0
LSQ12evo-NUV.fits.gz,pre_disc,2,2,0
LSQ12fch-FUV.fits.gz,pre_disc,3,3,0
LSQ12fch-NUV.fits.gz,pre_disc,3,3,0
LSQ12fhs-FUV.fits.gz,pre_disc,2,2,0
LSQ12fhs-NUV.fits.gz,pre_disc,2,2,0
LSQ12fiq-FUV.fits.gz,single,1,1,0
LSQ12fiq-NUV.fits.gz,single,1,1,0
LSQ12fmd-FUV.fits.gz,pre_disc,2,2,0
LSQ12fmd-NUV.fits.gz,pre_disc,2,2,0
LSQ12fmx-FUV.fits.gz,post_disc,7,0,7
LSQ12fmx-NUV.fits.gz,post_disc,8,0,8
LSQ12fse-FUV.fits.gz,pre_disc,3,3,0
LSQ12fse-NUV.fits.gz,pre_disc,3,3,0
LSQ12fwt-FUV.fits.gz,pre_disc,2,nan,nan
LSQ12fwt-NUV.fits.gz,pre_disc,2,nan,nan
LSQ12fxd-FUV.fits.gz,pre_disc,4,4,0
LSQ12fxd-NUV.fits.gz,pre_disc,8,8,0
LSQ12fzc-FUV.fits.gz,pre_disc,3,3,0
LSQ12fzc-NUV.fits.gz,pre_disc,3,3,0
LSQ12gdd-FUV.fits.gz,post_disc,33,0,33
LSQ12gdd-NUV.fits.gz,post_disc,62,0,62
LSQ12gef-FUV.fits.gz,pre_disc,2,2,0
LSQ12gef-NUV.fits.gz,pre_disc,2,2,0
LSQ12ggq-FUV.fits.gz,single,1,1,0
LSQ12ggq-NUV.fits.gz,single,1,1,0
LSQ12gjc-FUV.fits.gz,pre_disc,3,3,0
LSQ12gjc-NUV.fits.gz,pre_disc,3,3,0
LSQ12gka-FUV.fits.gz,pre_disc,3,3,0
LSQ12gka-NUV.fits.gz,pre_disc,4,4,0
LSQ12gki-FUV.fits.gz,single,1,1,0
LSQ12gki-NUV.fits.gz,single,1,1,0
LSQ12gkx-FUV.fits.gz,pre_disc,2,nan,nan
LSQ12gkx-NUV.fits.gz,pre_disc,2,nan,nan
LSQ12gpw-FUV.fits.gz,pre_disc,2,2,0
LSQ12gpw-NUV.fits.gz,pre_disc,2,2,0
LSQ12gxj-FUV.fits.gz,post_disc,3,0,3
LSQ12gxj-NUV.fits.gz,post_disc,3,0,3
LSQ12hje-FUV.fits.gz,pre_disc,2,2,0
LSQ12hje-NUV.fits.gz,pre_disc,2,2,0
LSQ12hjm-FUV.fits.gz,post_disc,5,0,5
LSQ12hjm-NUV.fits.gz,post_disc,5,0,5
LSQ12hle-FUV.fits.gz,pre_disc,2,2,0
LSQ12hle-NUV.fits.gz,pre_disc,4,4,0
LSQ12hnr-FUV.fits.gz,single,1,1,0
LSQ12hnr-NUV.fits.gz,pre_disc,2,2,0
LSQ12hnx-NUV.fits.gz,pre_disc,2,nan,nan
LSQ12hos-FUV.fits.gz,pre_disc,2,2,0
LSQ12hos-NUV.fits.gz,pre_disc,6,6,0
LSQ12hvj-FUV.fits.gz,single,1,1,0
LSQ12hvj-NUV.fits.gz,single,1,1,0
LSQ12hxt-FUV.fits.gz,pre_disc,2,2,0
LSQ12hxt-NUV.fits.gz,pre_disc,2,2,0
LSQ12hxx-FUV.fits.gz,pre_disc,2,2,0
LSQ12hxx-NUV.fits.gz,pre_disc,2,2,0
LSQ12hzs-FUV.fits.gz,single,1,1,0
LSQ12hzs-NUV.fits.gz,single,1,1,0
LSQ13ahe-FUV.fits.gz,single,1,1,0
LSQ13ahe-NUV.fits.gz,pre_disc,2,2,0
LSQ13azx-FUV.fits.gz,single,1,1,0
LSQ13azx-NUV.fits.gz,single,1,1,0
LSQ13ba-FUV.fits.gz,pre_disc,2,2,0
LSQ13ba-NUV.fits.gz,pre_disc,4,4,0
LSQ13bbh-NUV.fits.gz,single,1,1,0
LSQ13bbz-FUV.fits.gz,pre_disc,5,5,0
LSQ13bbz-NUV.fits.gz,pre_disc,5,5,0
LSQ13bdk-FUV.fits.gz,pre_disc,4,nan,nan
LSQ13bdk-NUV.fits.gz,pre_disc,5,nan,nan
LSQ13beu-FUV.fits.gz,pre_disc,2,2,0
LSQ13beu-NUV.fits.gz,pre_disc,2,2,0
LSQ13bfo-FUV.fits.gz,pre_disc,2,2,0
LSQ13bfo-NUV.fits.gz,pre_disc,2,2,0
LSQ13bjj-FUV.fits.gz,pre_disc,2,2,0
LSQ13bjj-NUV.fits.gz,pre_disc,2,2,0
LSQ13bjs-FUV.fits.gz,pre_disc,6,6,0
LSQ13bjs-NUV.fits.gz,pre_disc,8,8,0
LSQ13bjy-FUV.fits.gz,pre_disc,3,3,0
LSQ13bjy-NUV.fits.gz,pre_disc,3,3,0
LSQ13bka-FUV.fits.gz,pre_disc,3,3,0
LSQ13bka-NUV.fits.gz,pre_disc,5,5,0
LSQ13bll-FUV.fits.gz,pre_disc,2,2,0
LSQ13bll-NUV.fits.gz,pre_disc,3,nan,nan
LSQ13bor-FUV.fits.gz,pre_disc,2,2,0
LSQ13bor-NUV.fits.gz,pre_disc,2,2,0
LSQ13bpc-FUV.fits.gz,pre_disc,2,2,0
LSQ13bpc-NUV.fits.gz,pre_disc,2,2,0
LSQ13bpe-FUV.fits.gz,pre_disc,2,2,0
LSQ13bpe-NUV.fits.gz,pre_disc,2,2,0
LSQ13btf-FUV.fits.gz,pre_disc,2,2,0
LSQ13btl-FUV.fits.gz,pre_disc,2,2,0
LSQ13btl-NUV.fits.gz,pre_disc,2,2,0
LSQ13bud-NUV.fits.gz,single,1,1,0
LSQ13bwe-FUV.fits.gz,pre_disc,3,3,0
LSQ13bwe-NUV.fits.gz,pre_disc,3,3,0
LSQ13byn-FUV.fits.gz,pre_disc,12,12,0
LSQ13byn-NUV.fits.gz,pre_disc,12,12,0
LSQ13caz-FUV.fits.gz,pre_disc,3,3,0
LSQ13caz-NUV.fits.gz,pre_disc,3,3,0
LSQ13cex-FUV.fits.gz,pre_disc,2,2,0
LSQ13cex-NUV.fits.gz,pre_disc,2,2,0
LSQ13cnl-FUV.fits.gz,pre_disc,2,2,0
LSQ13cnl-NUV.fits.gz,pre_disc,3,3,0
LSQ13cpk-FUV.fits.gz,pre_disc,2,2,0
LSQ13cpk-NUV.fits.gz,pre_disc,2,2,0
LSQ13crf-FUV.fits.gz,post_disc,5,nan,nan
LSQ13crf-NUV.fits.gz,post_disc,6,nan,nan
LSQ13csm-FUV.fits.gz,pre_disc,3,3,0
LSQ13csm-NUV.fits.gz,pre_disc,3,3,0
LSQ13cux-FUV.fits.gz,pre_disc,3,3,0
LSQ13cux-NUV.fits.gz,pre_disc,3,3,0
LSQ13cwp-FUV.fits.gz,post_disc,2,0,2
LSQ13cwp-NUV.fits.gz,post_disc,2,0,2
LSQ13dbn-FUV.fits.gz,pre_disc,2,2,0
LSQ13dbn-NUV.fits.gz,pre_disc,2,2,0
LSQ13dbx-FUV.fits.gz,pre_disc,2,2,0
LSQ13dbx-NUV.fits.gz,pre_disc,2,2,0
LSQ13deq-FUV.fits.gz,pre_disc,2,2,0
LSQ13deq-NUV.fits.gz,pre_disc,2,2,0
LSQ13dhj-FUV.fits.gz,single,1,1,0
LSQ13dhj-NUV.fits.gz,single,1,1,0
LSQ13dhs-FUV.fits.gz,pre_disc,3,3,0
LSQ13dhs-NUV.fits.gz,pre_disc,3,3,0
LSQ13div-FUV.fits.gz,pre_disc,2,2,0
LSQ13div-NUV.fits.gz,pre_disc,2,2,0
LSQ13dkp-FUV.fits.gz,pre_disc,2,nan,nan
LSQ13dkp-NUV.fits.gz,pre_disc,4,nan,nan
LSQ13dlp-NUV.fits.gz,pre_disc,2,2,0
LSQ13dnw-FUV.fits.gz,pre_disc,2,2,0
LSQ13dnw-NUV.fits.gz,pre_disc,2,2,0
LSQ13doj-NUV.fits.gz,pre_disc,2,2,0
LSQ13dox-FUV.fits.gz,pre_disc,2,nan,nan
LSQ13dox-NUV.fits.gz,pre_disc,3,nan,nan
LSQ13dpm-FUV.fits.gz,post_disc,2,0,2
LSQ13dpm-NUV.fits.gz,post_disc,4,0,4
LSQ13dqh-FUV.fits.gz,single,1,1,0
LSQ13dqh-NUV.fits.gz,single,1,1,0
LSQ13dsh-FUV.fits.gz,pre_disc,2,2,0
LSQ13dsh-NUV.fits.gz,pre_disc,2,2,0
LSQ13dsm-FUV.fits.gz,single,1,1,0
LSQ13dsm-NUV.fits.gz,single,1,1,0
LSQ13dsn-FUV.fits.gz,pre_disc,34,34,0
LSQ13dsn-NUV.fits.gz,pre_disc,34,34,0
LSQ13l-FUV.fits.gz,pre_disc,2,2,0
LSQ13l-NUV.fits.gz,pre_disc,2,2,0
LSQ13pf-FUV.fits.gz,pre_disc,14,nan,nan
LSQ13pf-NUV.fits.gz,pre_disc,14,nan,nan
LSQ13yd-FUV.fits.gz,pre_disc,6,6,0
LSQ13yd-NUV.fits.gz,pre_disc,7,7,0
LSQ14act-FUV.fits.gz,pre_disc,2,2,0
LSQ14act-NUV.fits.gz,pre_disc,4,4,0
LSQ14ae-FUV.fits.gz,single,1,1,0
LSQ14ae-NUV.fits.gz,single,1,1,0
LSQ14aga-FUV.fits.gz,single,1,1,0
LSQ14aga-NUV.fits.gz,pre_disc,2,2,0
LSQ14agx-FUV.fits.gz,pre_disc,2,nan,nan
LSQ14agx-NUV.fits.gz,pre_disc,2,nan,nan
LSQ14am-FUV.fits.gz,single,1,1,0
LSQ14am-NUV.fits.gz,pre_disc,2,2,0
LSQ14aqn-FUV.fits.gz,pre_disc,2,2,0
LSQ14aqn-NUV.fits.gz,pre_disc,3,3,0
LSQ14asu-FUV.fits.gz,pre_disc,2,2,0
LSQ14asu-NUV.fits.gz,pre_disc,2,2,0
LSQ14av-NUV.fits.gz,pre_disc,2,2,0
LSQ14aym-FUV.fits.gz,single,1,1,0
LSQ14aym-NUV.fits.gz,pre_disc,2,nan,nan
LSQ14ayn-FUV.fits.gz,single,1,1,0
LSQ14ayn-NUV.fits.gz,pre_disc,3,3,0
LSQ14azn-NUV.fits.gz,single,1,1,0
LSQ14azr-FUV.fits.gz,pre_disc,2,2,0
LSQ14azr-NUV.fits.gz,pre_disc,3,3,0
LSQ14ba-FUV.fits.gz,pre_disc,2,nan,nan
LSQ14ba-NUV.fits.gz,pre_disc,5,nan,nan
LSQ14baz-FUV.fits.gz,single,1,1,0
LSQ14baz-NUV.fits.gz,pre_disc,2,2,0
LSQ14bcj-FUV.fits.gz,single,1,1,0
LSQ14bcj-NUV.fits.gz,single,1,1,0
LSQ14bip-NUV.fits.gz,pre_disc,2,2,0
LSQ14bjj-FUV.fits.gz,single,1,1,0
LSQ14bjj-NUV.fits.gz,single,1,1,0
LSQ14bka-FUV.fits.gz,pre_disc,11,nan,nan
LSQ14bka-NUV.fits.gz,pre_disc,25,nan,nan
LSQ14bx-FUV.fits.gz,pre_disc,3,3,0
LSQ14bx-NUV.fits.gz,pre_disc,3,3,0
LSQ14cnm-FUV.fits.gz,single,1,1,0
LSQ14cnm-NUV.fits.gz,single,1,1,0
LSQ14dc-FUV.fits.gz,pre_disc,2,nan,nan
LSQ14dc-NUV.fits.gz,pre_disc,2,nan,nan
LSQ14dsx-FUV.fits.gz,pre_disc,2,2,0
LSQ14dsx-NUV.fits.gz,pre_disc,2,2,0
LSQ14dtp-FUV.fits.gz,pre_disc,2,2,0
LSQ14dtp-NUV.fits.gz,pre_disc,2,2,0
LSQ14dtr-FUV.fits.gz,pre_disc,2,nan,nan
LSQ14dtr-NUV.fits.gz,pre_disc,2,nan,nan
LSQ14dud-NUV.fits.gz,single,1,0,1
LSQ14dus-FUV.fits.gz,pre_disc,2,2,0
LSQ14dus-NUV.fits.gz,pre_disc,2,2,0
LSQ14dvy-FUV.fits.gz,pre_disc,2,2,0
LSQ14dvy-NUV.fits.gz,pre_disc,2,2,0
LSQ14dxa-NUV.fits.gz,pre_disc,4,4,0
LSQ14dxb-FUV.fits.gz,pre_disc,2,nan,nan
LSQ14dxb-NUV.fits.gz,pre_disc,2,nan,nan
LSQ14edl-FUV.fits.gz,single,1,1,0
LSQ14edl-NUV.fits.gz,single,1,1,0
LSQ14eds-NUV.fits.gz,pre_disc,5,nan,nan
LSQ14eek-FUV.fits.gz,pre_disc,3,3,0
LSQ14eek-NUV.fits.gz,pre_disc,3,3,0
LSQ14eet-FUV.fits.gz,pre_disc,2,nan,nan
LSQ14eet-NUV.fits.gz,pre_disc,5,nan,nan
LSQ14eey-FUV.fits.gz,single,1,1,0
LSQ14eey-NUV.fits.gz,pre_disc,2,2,0
LSQ14efn-FUV.fits.gz,pre_disc,2,2,0
LSQ14efn-NUV.fits.gz,pre_disc,2,2,0
LSQ14fep-FUV.fits.gz,pre_disc,2,2,0
LSQ14fep-NUV.fits.gz,pre_disc,2,2,0
LSQ14fhd-FUV.fits.gz,pre_disc,3,3,0
LSQ14fhd-NUV.fits.gz,pre_disc,5,5,0
LSQ14fhz-FUV.fits.gz,single,1,1,0
LSQ14fhz-NUV.fits.gz,single,1,1,0
LSQ14fin-FUV.fits.gz,pre_disc,2,2,0
LSQ14fin-NUV.fits.gz,pre_disc,2,2,0
LSQ14fmc-FUV.fits.gz,pre_disc,7,nan,nan
LSQ14fmc-NUV.fits.gz,pre_disc,13,nan,nan
LSQ14fms-FUV.fits.gz,pre_disc,2,nan,nan
LSQ14fms-NUV.fits.gz,pre_disc,2,nan,nan
LSQ14fnt-NUV.fits.gz,pre_disc,8,8,0
LSQ14foy-FUV.fits.gz,pre_disc,2,2,0
LSQ14foy-NUV.fits.gz,pre_disc,2,2,0
LSQ14fvy-FUV.fits.gz,pre_disc,2,2,0
LSQ14fvy-NUV.fits.gz,pre_disc,4,4,0
LSQ14gci-FUV.fits.gz,single,1,1,0
LSQ14gci-NUV.fits.gz,pre_post_disc,4,3,1
LSQ14gcj-FUV.fits.gz,pre_disc,5,5,0
LSQ14gcj-NUV.fits.gz,pre_disc,5,5,0
LSQ14gfb-FUV.fits.gz,single,1,nan,nan
LSQ14gfb-NUV.fits.gz,single,1,nan,nan
LSQ14gfc-FUV.fits.gz,pre_disc,9,9,0
LSQ14gfc-NUV.fits.gz,pre_disc,11,11,0
LSQ14gie-FUV.fits.gz,pre_disc,3,3,0
LSQ14gie-NUV.fits.gz,pre_disc,3,3,0
LSQ14gov-FUV.fits.gz,single,1,0,1
LSQ14gov-NUV.fits.gz,single,1,0,1
LSQ14hm-FUV.fits.gz,pre_disc,3,3,0
LSQ14hm-NUV.fits.gz,pre_disc,4,4,0
LSQ14hq-NUV.fits.gz,pre_disc,2,2,0
LSQ14io-FUV.fits.gz,pre_disc,43,43,0
LSQ14io-NUV.fits.gz,pre_disc,50,50,0
LSQ14jn-FUV.fits.gz,single,1,1,0
LSQ14jn-NUV.fits.gz,pre_disc,3,nan,nan
LSQ14mc-FUV.fits.gz,pre_disc,2,nan,nan
LSQ14mc-NUV.fits.gz,pre_disc,2,nan,nan
LSQ14nr-FUV.fits.gz,single,1,0,1
LSQ14nr-NUV.fits.gz,single,1,0,1
LSQ14vu-FUV.fits.gz,pre_disc,3,3,0
LSQ14vu-NUV.fits.gz,pre_disc,3,3,0
LSQ14vw-FUV.fits.gz,single,1,1,0
LSQ14vw-NUV.fits.gz,single,1,1,0
LSQ14yf-FUV.fits.gz,single,1,1,0
LSQ14yf-NUV.fits.gz,single,1,1,0
LSQ14zz-FUV.fits.gz,single,1,0,1
LSQ14zz-NUV.fits.gz,post_disc,3,0,3
LSQ15y-FUV.fits.gz,pre_disc,2,2,0
LSQ15y-NUV.fits.gz,pre_disc,14,14,0
MASTER_OT_J011330.63+493634.9-NUV.fits.gz,single,1,nan,nan
MASTER_OT_J140804.26-115949.7-FUV.fits.gz,single,1,1,0
MASTER_OT_J140804.26-115949.7-NUV.fits.gz,single,1,1,0
MASTER_OT_J160432.41+122840.7-FUV.fits.gz,pre_disc,2,2,0
MASTER_OT_J160432.41+122840.7-NUV.fits.gz,pre_disc,2,2,0
MASTER_OT_J171427.91+230333.8-FUV.fits.gz,single,1,nan,nan
MASTER_OT_J171427.91+230333.8-NUV.fits.gz,single,1,nan,nan
McGuire-FUV.fits.gz,pre_post_disc,104,39,65
McGuire-NUV.fits.gz,pre_post_disc,221,39,182
MCSNR_J0511-6759-NUV.fits.gz,unknown,3,nan,nan
MENeaCS_Abell1650-9-13-0-FUV.fits.gz,single,1,nan,nan
MENeaCS_Abell1650-9-13-0-NUV.fits.gz,single,1,nan,nan
MENeaCS_Abell85-6-08-0-FUV.fits.gz,unknown,4,nan,nan
MENeaCS_Abell85-6-08-0-NUV.fits.gz,unknown,33,nan,nan
MLS110923_040547+191222-NUV.fits.gz,pre_disc,2,2,0
MLS111018_035322+190349-FUV.fits.gz,pre_disc,2,2,0
MLS111018_035322+190349-NUV.fits.gz,pre_disc,2,2,0
MLS120429_134155-143539-FUV.fits.gz,single,1,1,0
MLS120429_134155-143539-NUV.fits.gz,single,1,1,0
MLS121004_005748+061812-FUV.fits.gz,single,1,1,0
MLS121004_005748+061812-NUV.fits.gz,single,1,1,0
MLS121006_234856-023650-FUV.fits.gz,pre_disc,7,nan,nan
MLS121006_234856-023650-NUV.fits.gz,pre_disc,8,nan,nan
MLS121112_083604+152852-FUV.fits.gz,single,1,1,0
MLS121112_083604+152852-NUV.fits.gz,single,1,1,0
