name,objname,ra,dec,z,z_err,v_helio,v_helio_err,h_dist,h_dist_err,z_indep_dist,type,morph,a_v,a_k,posn_ref,z_ref,sep,offset,host,galex_ra,galex_dec,morph_ref
SDSS-II SN 3402,SDSS-II SN 03402,22h11m35.049s,+00d31m37.15s, 0.44800,,134307.040000,, 1913.59,133.95,2,VisS,,0.136,0.015,2011ApJ...738..162S,2011ApJ...738..162S,0.002,1.2571885510537486,,22h11m35.04s,0d31m37.146s,
SDSS-II SN 3421,SDSS-II SN 03421,21h02m56.630s,+00d51m01.66s, 0.26300,,78845.427500,, 1121.91, 78.53,2,G,,0.234,0.026,2007SDSS6.C...0000:,2011ApJ...738..162S,0.003,0.8999755226128263,SDSS J10256.63+005101.6,21h02m56.64s,0d51m01.728s,
SDSS-II SN 3426,WISEA J224735.93+003655.8,22h47m35.928s,+00d36m55.34s, 0.23267, 0.00002,69753.320560,5.396265,  991.24, 69.39,,G,,0.250,0.027,2013ApJ...763...88C,2013ApJ...763...88C,0.01,2.9010153855094907,SDSS J24735.93+003655.8,22h47m35.944s,0d36m55.89s,
SDSS-II SN 3475,SDSS J000205.66-000902.4,00h02m05.665s,-00d09m02.52s, 0.30103, 0.00001,90247.135860,3.297718, 1284.11, 89.89,,G,,0.084,0.009,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.013,4.948220919523246,SDSS J00205.66-000902.4,0h02m05.614s,-0d09m02.3184s,
SDSS-II SN 3535,WISEA J025628.15-000800.9,02h56m28.204s,-00d08m00.68s, 0.30800, 0.00050,92336.090000,149.896250, 1316.15, 92.16,,G,,0.184,0.020,2007SDSS6.C...0000:,2011ApJ...738..162S,0.018,7.196282682775189,SDSS J25628.23-000800.8,2h56m28.13s,-0d08m00.5s,
SDSS-II SN 3543,SDSS-II SN 03543,20h47m20.208s,+00d03m12.41s, 0.19100,,57260.367500,,  813.76, 56.96,2,VisS,,0.273,0.030,2011ApJ...738..162S,2011ApJ...738..162S,0.012,2.857353317903045,,20h47m20.16s,0d03m12.41s,
SDSS-II SN 3565,WISEA J001021.67+004235.6,00h10m21.685s,+00d42m35.81s, 0.28970, 0.00020,86849.887250,59.958500, 1235.61, 86.50,5,G,,0.069,0.008,2007SDSS6.C...0000:,2011ApJ...738..162S,0.166,59.93456889414084,SDSS J01021.68+004235.9,0h10m21.035s,0d42m33.79s,
SDSS-II SN 3593,SDSS-II SN 03593,01h18m27.993s,+00d43m56.18s, 0.40700,,122015.547500,, 1738.59,121.70,10,G,,0.080,0.009,2007SDSS6.C...0000:,2011ApJ...738..162S,0.002,1.137710531316676,SDSS J11827.98+004356.2,1h18m27.987s,0d43m56.28s,
SDSS-II SN 3674,SDSS-II SN 03674,23h59m09.989s,+00d09m46.71s, 0.03500,,10492.737500,,  144.74, 10.14,6,VisS,,0.088,0.010,2011ApJ...738..162S,2011ApJ...738..162S,0.0,0.0,SDSS J35909.97+000946.9,23h59m09.989s,0d09m46.71s,
SDSS-II SN 3780,WISEA J002210.33+003227.3,00h22m10.339s,+00d32m27.94s, 0.36197, 0.00002,108514.991848,6.595435, 1545.19,108.16,,G,,0.062,0.007,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.009,4.098463757984281,SDSS J02210.33+003227.9,0h22m10.3536s,0d32m28.439s,
SDSS-II SN 3811,SDSS-II SN 03811,00h54m49.091s,+00d25m46.57s, 0.35800,,107325.715000,, 1528.48,106.99,10,G,,0.075,0.008,2007SDSS6.C...0000:,2011ApJ...738..162S,0.004,1.5011070155221249,SDSS J05449.09+002546.5,0h54m49.1s,0d25m46.72s,
SDSS-II SN 3881,WISEA J232731.57-002635.0,23h27m31.57s,-00d26m35.2s, 0.32800, 0.00050,98331.940000,149.896250, 1399.50, 97.99,,G,,0.108,0.012,1990MNRAS.243..692M,2011ApJ...738..162S,0.081,32.97986794982828,SDSS J32731.56-002635.0,23h27m31.611s,-0d26m30.4s,
SDSS-II SN 3889,SDSS-II SN 03889,00h30m45.329s,-00d26m16.98s, 0.21900,,65654.557500,,  932.97, 65.31,6,G,,0.056,0.006,2007SDSS6.C...0000:,2011ApJ...738..162S,0.021,5.7823573627054,SDSS J03045.32-002617.0,0h30m45.34s,-0d26m18.24s,
SDSS-II SN 3945,SDSS J230402.35-001659.2,23h04m02.372s,-00d16m59.29s, 0.26000,,77946.050000,, 1108.26, 77.58,5,G,,0.146,0.016,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.007,2.26957105680691,SDSS J30402.35-001659.2,23h04m02.4s,-0d16m59.3s,
SDSS-II SN 3983,SDSS-II SN 03983,00h29m06.197s,-00d15m23.87s, 0.27900,,83642.107500,, 1189.92, 83.30,10,VisS,,0.061,0.007,2010ApJ...713.1026D,2011ApJ...738..162S,0.006,2.0289452554379337,SDSS J02906.22-001525.0,0h29m06.211s,-0d15m23.59s,
SDSS-II SN 4028,SDSS J004403.36+011433.2,00h44m03.376s,+01d14m33.30s, 0.32700,,98032.147500,, 1395.60, 97.69,,G,,0.061,0.007,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.004,1.796644166804342,SDSS J04403.36+011433.2,0h44m03.359s,1d14m33.23s,
SDSS-II SN 4048,WISEA J002339.55+004658.6,00h23m39.566s,+00d46m58.43s, 0.43485, 0.00010,130364.768625,29.679457, 1857.34,130.01,,G,,0.062,0.007,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.038,20.523632639019077,SDSS J02339.57+004658.3,0h23m39.6456s,0d47m00.3624s,
SDSS-II SN 4054,SDSS-II SN 04054,03h20m22.644s,+00d11m43.30s, 0.36300,,108824.677500,, 1552.17,108.65,2,G,,0.242,0.027,2007SDSS6.C...0000:,2011ApJ...738..162S,0.029,13.19936277688344,SDSS J32022.66+001143.3,3h20m22.536s,0d11m43.962s,
SDSS-II SN 4078,SDSS-II SN 04078,01h41m15.302s,+00d38m40.17s, 0.50000,,149896.250000,, 2137.18,149.60,2,G,,0.088,0.010,2007SDSS6.C...0000:,2011ApJ...738..162S,0.017,10.771384030411422,,1h41m15.36s,0d38m39.606s,
SDSS-II SN 4079,SDSS-II SN 04079,01h56m49.591s,+00d45m14.51s, 0.48600,,145699.155000,, 2077.45,145.42,10,VisS,,0.083,0.009,2010ApJ...713.1026D,2011ApJ...738..162S,0.008,4.429318238144721,SDSS J15649.61+004515.3,1h56m49.611s,0d45m14.83s,
SDSS-II SN 4104,SDSS-II SN 02551,23h50m44s,-01d10m,,,,,,,4,SN,,0.079,0.009,2018PASP..130f4002S,,0.007,,SDSS J35042.46-010951.3,23h50m42.48s,-1d09m50.292s,
SDSS-II SN 4110,[CDN2013] CID 04110,00h06m37.968s,-01d11m47.51s,,,,,,,,SN,,0.105,0.012,2013ApJ...763...88C,,0.017,,SDSS J00637.97-011147.3,0h06m38.007s,-1d11m48.36s,
SDSS-II SN 4129,SDSS-II SN 04129,00h51m58.817s,-01d13m04.94s, 0.44100,,132208.492500,, 1883.94,131.88,6,VisS,,0.136,0.015,2011ApJ...738..162S,2011ApJ...738..162S,0.0,0.0,,0h51m58.817s,-1d13m04.94s,
SDSS-II SN 4175,SDSS-II SN 04175,02h12m41.505s,-01d10m31.50s, 0.27919, 0.00003,83698.468490,9.593360, 1192.00, 83.44,4,G,,0.069,0.008,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.03,10.197641420147043,SDSS J21241.49-011031.5,2h12m41.616s,-1d10m30.936s,
SDSS-II SN 4181,WISEA J023116.32-010750.7,02h31m16.340s,-01d07m50.78s, 0.28900,,86640.032500,, 1234.33, 86.40,,G,,0.100,0.011,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.022,7.999868882590647,SDSS J23116.34-010750.7,2h31m16.27s,-1d07m51.6s,
SDSS-II SN 4206,SDSS-II SN 04206,23h38m18.531s,-00d29m11.47s, 0.26200,,78545.635000,, 1116.86, 78.18,12,G,,0.086,0.009,2007SDSS6.C...0000:,2011ApJ...738..162S,0.004,1.181748485812077,SDSS J33818.53-002911.4,23h38m18.522s,-0d29m11.3s,
SDSS-II SN 4211,SDSS J000202.14-003153.1,00h02m02.154s,-00d31m53.13s, 0.25028, 0.00007,75030.867730,20.385890, 1066.74, 74.67,,G,,0.089,0.010,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.012,3.523876234555895,SDSS J00202.14-003153.1,0h02m02.191s,-0d31m52.7412s,
SDSS-II SN 4229,SDSS-II SN 04229,00h23m10.530s,+00d18m49.40s, 0.30900,,92635.882500,, 1318.36, 92.29,2,G,,0.076,0.008,2007SDSS6.C...0000:,2011ApJ...738..162S,0.011,4.525755202542077,SDSS J02310.50+001849.4,0h23m10.49s,0d18m49.77s,
SDSS-II SN 4236,WISEA J000737.48-010107.2,00h07m37.456s,-01d01m06.80s, 0.34320, 0.00050,102888.786000,149.896250, 1464.75,102.56,4,G,,0.084,0.009,2007SDSS6.C...0000:,2011ApJ...738..162S,0.027,11.746764876551781,SDSS J00737.46-010106.8,0h07m37.36s,-1d01m06s,
SDSS-II SN 4307,SDSS J015950.99+005658.9,01h59m50.990s,+00d56m58.90s, 0.27200, 0.00050,81543.560000,149.896250, 1160.99, 81.30,,G,,0.072,0.008,2007SDSS6.C...0000:,2011ApJ...738..162S,0.003,0.8645197401803925,SDSS J15951.00+005658.8,1h59m51s,0d56m58.87s,
SDSS-II SN 4313,SDSS J022436.68+010204.6,02h24m36.682s,+01d02m04.67s, 0.41500, 0.00000,124413.887500,0.000000, 1773.82,124.17,,G,,0.106,0.012,2007SDSS6.C...0000:,2005ApJS..158..161H,0.145,75.09723910890612,SDSS J22436.08+010205.1,2h24m36.102s,1d02m05.07s,
SDSS-II SN 4360,SDSS-II SN 04360 HOST,01h18m37.421s,+00d54m56.77s, 0.32800,,98331.940000,, 1400.25, 98.02,,G,,0.091,0.010,2010ApJ...713.1026D,2010ApJ...713.1026D,0.001,0.22858524126792037,,1h18m37.42s,0d54m56.8s,
SDSS-II SN 4361,SDSS-II SN 04361,00h21m23s,-00d37m,,,,,,,,SN,,0.071,0.008,2018PASP..130f4002S,,0.0,,,0h21m21.298s,-0d37m06.6576s,
SDSS-II SN 4417,[CDN2013] CID 04417,00h40m47.448s,-00d25m43.89s,,,,,,,,SN,,0.049,0.005,2013ApJ...763...88C,,0.032,,SDSS J04047.47-002544.0,0h40m47.564s,-0d25m44.62s,
SDSS-II SN 4455,SDSS-II SN 04455,03h28m37.490s,-00d03m38.02s, 0.24300,,72849.577500,, 1038.41, 72.69,2,VisS,,0.342,0.038,2010ApJ...713.1026D,2011ApJ...738..162S,0.006,1.844954450425744,SDSS J32837.52-000337.8,3h28m37.497s,-0d03m37.67s,
SDSS-II SN 4557,SDSS-II SN 04557,01h55m10.837s,+00d16m04.14s, 0.29400,,88138.995000,, 1255.14, 87.86,2,G,,0.094,0.010,2007SDSS6.C...0000:,2011ApJ...738..162S,0.01,3.640679128307029,SDSS J15510.83+001604.1,1h55m10.8s,0d16m04.3572s,
SDSS-II SN 4558,SDSS J015932.37+001723.2,01h59m32.375s,+00d17m23.23s, 0.34400,,103128.620000,, 1469.35,102.85,,*,,0.080,0.009,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.039,16.3700876481793,,1h59m32.51s,0d17m24.3s,
SDSS-II SN 4612,SDSS J005401.73-005009.7,00h54m01.736s,-00d50m09.76s, 0.39494, 0.00002,118398.850780,5.995850, 1686.67,118.07,,G,,0.092,0.010,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.001,0.8081929738140429,SDSS J05401.70-005013.4,0h54m01.73s,-0d50m09.8s,
SDSS-II SN 4639,SDSS-II SN 04639,01h57m25.827s,-00d45m26.18s, 0.10600,,31778.005000,,  450.03, 31.50,6,G,,0.071,0.008,2007SDSS6.C...0000:,2011ApJ...738..162S,0.001,0.18179985760103254,SDSS J15725.82-004526.2,1h57m25.824s,-0d45m26.1108s,
SDSS-II SN 4669,WISEA J011338.36-005827.3,01h13m38.365s,-00d58m27.38s, 0.19381, 0.00001,58102.484633,2.997925,  825.51, 57.79,,G,,0.129,0.014,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.478,115.43822707199742,SDSS J11337.93-005759.5,1h13m37.968s,-0d57m59.3388s,
SDSS-II SN 4676,WISEA J011517.69+004717.3,01h15m17.692s,+00d47m17.78s, 0.24460, 0.00050,73329.245500,149.896250, 1043.03, 73.04,5,G,,0.086,0.009,2007SDSS6.C...0000:,2011ApJ...738..162S,0.005,1.691704148943262,SDSS J11517.69+004717.8,1h15m17.68s,0d47m17.5s,
SDSS-II SN 4682,SDSS-II SN 04682,01h26m12.227s,+00d48m39.13s, 0.41700,,125013.472500,, 1781.51,124.71,10,G,,0.077,0.008,2007SDSS6.C...0000:,2011ApJ...738..162S,0.015,7.842998217528565,SDSS J12612.24+004838.8,1h26m12.169s,0d48m39.38s,
SDSS-II SN 4757,SDSS-II SN 04757,02h16m35.210s,-01d00m56.70s, 0.47000,,140902.475000,, 2009.26,140.65,6,VisS,,0.098,0.011,2010ApJ...713.1026D,2011ApJ...738..162S,0.007,3.917183906013309,SDSS J21635.22-010056.4,2h16m35.208s,-1d00m56.3s,
SDSS-II SN 4779,SDSS-II SN 04779,01h15m47.684s,+00d15m48.77s, 0.53541, 0.00005,160511.902425,15.889003, 2288.51,160.20,2,G,,0.089,0.010,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.014,8.89534353512171,SDSS J11547.67+001548.6,1h15m47.736s,0d15m48.946s,
SDSS-II SN 4808,SDSS J022016.65+002440.3,02h20m16.654s,+00d24m40.36s, 0.34931, 0.00006,104719.319005,17.387965, 1492.40,104.47,,G,,0.099,0.011,2016SDSSD.C...0000:,2016SDSSD.C...0000:,0.014,5.952447899350221,SDSS J22016.64+002440.3,2h20m16.653s,0d24m41.18s,
SDSS-II SN 4857,SDSS-II SN 04857,01h31m31.023s,-00d09m18.29s, 0.32800,,98331.940000,, 1400.43, 98.03,4,G,,0.103,0.011,2007SDSS6.C...0000:,2011ApJ...738..162S,0.009,4.0517503298263104,SDSS J13131.01-000918.4,1h31m30.984s,-0d09m18.396s,
SDSS-II SN 4906,SDSS-II SN 04906,20h33m10.459s,-00d00m57.31s, 0.28300,,84841.277500,, 1207.97, 84.56,2,VisS,,0.332,0.037,2011ApJ...738..162S,2011ApJ...738..162S,0.026,8.90835526468929,SDSS J03310.53-000058.7,20h33m10.56s,-0d00m57.312s,
SDSS-II SN 4914,SDSS-II SN 04914,03h10m11s,-01d15m,,,,,,,,SN,,0.175,0.019,2018PASP..130f4002S,,0.0,,SDSS J31009.16-011525.5,3h10m09.216s,-1d15m24.336s,
SDSS-II SN 4978,SDSS-II SN 04978,23h22m38.517s,-00d25m44.82s, 0.27900,,83642.107500,, 1189.64, 83.28,6,VisS,,0.117,0.013,2011ApJ...738..162S,2011ApJ...738..162S,0.0,0.0,SDSS J32238.51-002544.9,23h22m38.517s,-0d25m44.82s,
SDSS-II SN 5021,SDSS-II SN 05021,02h44m45.770s,-00d28m05.88s, 0.38100,,114220.942500,, 1628.58,114.00,2,VisS,,0.082,0.009,2011ApJ...738..162S,2011ApJ...738..162S,0.0,0.23748944474284692,,2h44m45.768s,-0d28m05.88s,
SDSS-II SN 5178,SDSS-II SN 05178,03h29m06.274s,+00d42m49.25s, 0.45500,,136405.587500,, 1946.36,136.25,2,G,,0.347,0.038,2007SDSS6.C...0000:,2011ApJ...738..162S,0.003,1.5648934026224854,SDSS J32906.27+004249.3,3h29m06.264s,0d42m49.18s,
SDSS-II SN 5197,SDSS-II SN 05197,03h45m58s,+00d40m,,,,,,,,SN,,0.474,0.052,2018PASP..130f4002S,,0.002,,SDSS J34556.59+004011.2,3h45m56.832s,0d40m25.774s,
SDSS-II SN 5199,SDSS-II SN 05199,23h15m10.181s,-00d59m41.78s, 0.21900,,65654.557500,,  932.67, 65.29,12,VisS,,0.116,0.013,2010ApJ...713.1026D,2011ApJ...738..162S,0.005,1.3400294735088452,SDSS J31510.19-005941.1,23h15m10.196s,-0d59m41.59s,
SDSS-II SN 5209,WISEA J235939.20-010058.8,23h59m39.206s,-01d00m58.89s, 0.28436, 0.00006,85249.295092,19.186720, 1212.71, 84.89,,G,,0.114,0.013,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.022,7.962481251935298,SDSS J35939.20-010058.8,23h59m39.12s,-1d00m58.5s,
SDSS-II SN 5230,WISEA J221910.34+005019.3,22h19m10.355s,+00d50m19.54s, 0.32205, 0.00001,96548.174625,3.897302, 1374.13, 96.19,,G,,0.177,0.020,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.008,3.5232023028818125,SDSS J21910.35+005019.6,22h19m10.32s,0d50m19.5s,
SDSS-II SN 5247,SDSS-II SN 05247,01h33m51.826s,-00d55m25.36s, 0.16500,,49465.762500,,  702.38, 49.17,10,G,,0.098,0.011,2007SDSS6.C...0000:,2011ApJ...738..162S,0.007,1.503780883319739,SDSS J13351.83-005525.3,1h33m51.846s,-0d55m25.04s,
SDSS-II SN 5292,SDSS-II SN 05292,03h04m05s,-00d51m,,,,,,,,SN,,0.230,0.025,2018PASP..130f4002S,,0.0,,SDSS J30403.51-005124.0,3h04m03.48s,-0d51m24.228s,
SDSS-II SN 5363,SDSS-II SN 05363,20h30m38.756s,+00d56m48.29s, 0.23400,,70151.445000,,  998.14, 69.87,2,VisS,,0.352,0.039,2011ApJ...738..162S,2011ApJ...738..162S,0.029,8.459861613762302,SDSS J03038.85+005639.0,20h30m38.64s,0d56m48.289s,
SDSS-II SN 5378,WISEA J023056.90-011507.7,02h30m56.902s,-01d15m07.67s,,,,,,,,G,,0.097,0.011,2007SDSS6.C...0000:,,0.007,,SDSS J23056.90-011507.6,2h30m56.905s,-1d15m07.25s,
SDSS-II SN 5468,SDSS-II SN 05468 HOST,22h50m07.361s,+00d24m17.14s, 0.27700,,83042.522500,, 1181.08, 82.68,,G,,0.294,0.032,2010ApJ...713.1026D,2010ApJ...713.1026D,0.008,2.64264548088709,,22h50m07.38s,0d24m17.5s,
SDSS-II SN 5473,WISEA J233856.78+002300.1,23h38m56.796s,+00d23m00.07s, 0.28000, 0.01000,83941.900000,2997.925000, 1193.94, 93.91,5,G,,0.105,0.012,2007SDSS6.C...0000:,2011ApJ...738..162S,0.009,2.98241993302552,SDSS J33856.79+002300.0,23h38m56.808s,0d23m00.55s,
SDSS-II SN 5486,WISEA J221259.49-002442.3,22h12m59.500s,-00d24m41.76s, 0.22920, 0.00050,68712.441000,149.896250,  976.52, 68.39,5,G,,0.242,0.027,2007SDSS6.C...0000:,2011ApJ...738..162S,0.024,6.9643407890280375,SDSS J21259.50-002441.7,22h12m59.517s,-0d24m43.2s,
SDSS-II SN 5487,SDSS-II SN 05487,22h13m23.904s,-00d15m47.30s, 0.32000,,95933.600000,, 1365.39, 95.58,2,VisS,,0.217,0.024,2011ApJ...738..162S,2011ApJ...738..162S,0.024,9.57441454911702,,22h13m24s,-0d15m47.304s,
SDSS-II SN 5524,SDSS J210618.93-005923.8,21h06m18.937s,-00d59m23.80s, 0.32000, 0.01000,95933.600000,2997.925000, 1366.00,104.77,,G,,0.188,0.021,2007SDSS6.C...0000:,2011ApJ...738..162S,0.024,9.931556337081927,SDSS J10618.94-005923.8,21h06m18.893s,-0d59m25.14s,
SDSS-II SN 5590,SDSS J234641.42-005221.9,23h46m41.429s,-00d52m22.00s, 0.44774, 0.00009,134229.393742,28.180495, 1912.37,133.87,,G,,0.098,0.011,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.023,12.698622937898726,SDSS J34641.43-005222.0,23h46m41.52s,-0d52m22s,
SDSS-II SN 5595,SDSS-II SN 05595,20h52m04.625s,-00d06m08.67s, 0.18500,,55461.612500,,  788.00, 55.16,2,G,,0.329,0.036,2007SDSS6.C...0000:,2011ApJ...738..162S,0.016,3.8437050000720596,,20h52m04.56s,-0d06m08.892s,
SDSS-II SN 5659,SDSS J233033.92-000218.8,23h30m33.934s,-00d02m18.98s, 0.49102, 0.00010,147203.813557,28.780080, 2097.67,146.84,,G,,0.120,0.013,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.024,14.629961651180555,SDSS J33033.92-000218.8,23h30m33.84s,-0d02m18.7188s,
SDSS-II SN 5690,SDSS J004708.92-005447.0,00h47m08.935s,-00d54m47.07s, 0.22245, 0.00004,66689.141418,10.792530,  947.90, 66.35,,G,,0.058,0.006,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.011,2.9908520991643415,SDSS J04708.91-005447.0,0h47m08.904s,-0d54m47.52s,
SDSS-II SN 5702,SDSS-II SN 05702,00h50m19.980s,-00d55m08.90s, 0.24200,,72549.785000,, 1031.65, 72.22,2,VisS,,0.118,0.013,2010ApJ...713.1026D,2011ApJ...738..162S,0.008,2.176117473429595,SDSS J05019.98-005508.6,0h50m20.002s,-0d55m08.62s,
SDSS-II SN 5735,SDSS-II SN 05735,20h46m38.107s,+00d39m02.05s, 0.19100,,57260.367500,,  813.76, 56.96,2,VisS,,0.318,0.035,2010ApJ...713.1026D,2011ApJ...738..162S,0.008,1.9197265775761072,,20h46m38.135s,0d39m02.29s,
SDSS-II SN 5776,WISEA J215403.30-001830.4,21h54m03.300s,-00d18m30.41s, 0.23863, 0.00003,71540.383653,10.192945, 1017.05, 71.19,,G,,0.338,0.037,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.015,4.46264601165661,SDSS J15403.29-001830.3,21h54m03.36s,-0d18m30.4s,
SDSS-II SN 5804,SDSS-II SN 05804,22h32m34s,+00d59m,,,,,,,,VisS,,0.236,0.026,2018PASP..130f4002S,,0.015,,,22h32m32.16s,0d59m13.09s,
SDSS-II SN 5869,WISEA J014928.95-004638.6,01h49m28.978s,-00d46m38.37s, 0.15838, 0.00002,47479.936980,5.096472,  674.23, 47.20,,G,,0.091,0.010,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.034,6.759789764384895,SDSS J14928.97-004638.3,1h49m28.896s,-0d46m36.7248s,
SDSS-II SN 5877,SDSS-II SN 05877,20h44m26.883s,+00d32m27.63s, 0.31700,,95034.222500,, 1353.42, 94.74,2,G,,0.189,0.021,2007SDSS6.C...0000:,2011ApJ...738..162S,0.003,1.2860630775721134,SDSS J04426.88+003227.5,20h44m26.88s,0d32m27.82s,
SDSS-II SN 5897,SDSS-II SN 05897,02h32m39.363s,-00d48m14.89s, 0.33300,,99830.902500,, 1422.79, 99.60,10,G,,0.078,0.009,2007SDSS6.C...0000:,2011ApJ...738..162S,0.011,4.628614011094971,SDSS J23239.38-004814.8,2h32m39.33s,-0d48m14.44s,
SDSS-II SN 5917,SDSS-II SN 05917,00h24m08.839s,-00d15m18.47s, 0.30900,,92635.882500,, 1318.37, 92.29,12,VisS,,0.070,0.008,2010ApJ...713.1026D,2011ApJ...738..162S,0.009,3.3950373737387367,SDSS J02408.96-001519.9,0h24m08.866s,-0d15m18.13s,
SDSS-II SN 5925,SDSS-II SN 05925,01h44m39.020s,-01d08m45.80s, 0.18400,,55161.820000,,  783.90, 54.87,10,VisS,,0.081,0.009,2011ApJ...738..162S,2011ApJ...738..162S,0.0,0.0,SDSS J14439.00-010846.1,1h44m39.02s,-1d08m45.8s,
SDSS-II SN 5959,WISEA J023214.30-001828.9,02h32m14.303s,-00d18m29.00s, 0.20850, 0.00050,62506.736250,149.896250,  889.58, 62.31,5,G,,0.067,0.007,2007SDSS6.C...0000:,2011ApJ...738..162S,0.001,0.18506980834345388,SDSS J23214.30-001829.0,2h32m14.304s,-0d18m28.96s,
SDSS-II SN 5963,WISEA J004419.46+002848.4,00h44m19.428s,+00d28m46.93s, 0.23560, 0.00050,70631.113000,149.896250, 1004.17, 70.33,5,G,,0.052,0.006,2007SDSS6.C...0000:,2011ApJ...738..162S,0.013,3.921689668153195,SDSS J04419.42+002847.0,0h44m19.45s,0d28m46.2s,
SDSS-II SN 5978,SDSS J014438.98+005518.7,01h44m38.983s,+00d55m18.79s,,,,,,,,G,,0.076,0.008,2007SDSS6.C...0000:,,0.0,,SDSS J14438.98+005518.8,1h44m38.98s,0d55m18.8s,
SDSS-II SN 5993,WISEA J015843.76+000256.2,01h58m43.756s,+00d02m56.21s, 0.37670, 0.00050,112931.834750,149.896250, 1609.38,112.68,4,G,,0.075,0.008,2007SDSS6.C...0000:,2011ApJ...738..162S,0.009,4.172590246265788,SDSS J15843.75+000256.1,1h58m43.77s,0d02m56.7s,
SDSS-II SN 6055,SDSS-II SN 06055,02h31m37.512s,-00d53m45.67s, 0.60600,,181674.255000,, 2591.97,181.44,2,VisS,,0.088,0.010,2010ApJ...713.1026D,2011ApJ...738..162S,0.01,6.965165159053111,,2h31m37.548s,-0d53m45.55s,
SDSS-II SN 6216,SDSS J225958.94-002640.0,22h59m58.99s,-00d26m38.6s, 0.17551, 0.00002,52617.181260,5.096472,  746.43, 52.25,,UvS,,0.136,0.015,2012GASC..C...0000S,2016SDSSD.C...0000:,0.019,4.409284007102474,SDSS J25958.94-002640.0,22h59m59.04s,-0d26m39.5484s,
SDSS-II SN 6225,SDSS J000109.00-010001.0,00h01m09.003s,-01d00m01.05s, 0.33300,,99830.902500,, 1421.03, 99.47,,G,,0.105,0.012,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.006,2.441577927955207,SDSS J00109.02-010000.8,0h01m09s,-1d00m01.4s,
SDSS-II SN 6274,SDSS-II SN 06274,02h12m36.102s,+00d06m03.23s, 0.20737, 0.00002,62166.771555,6.895227,  884.38, 61.91,4,G,,0.085,0.009,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.001,0.39218340900116266,SDSS J21236.10+000603.2,2h12m36.096s,0d06m03.2436s,
SDSS-II SN 6275,WISEA J021821.54+000147.9,02h18m21.557s,+00d01m47.88s, 0.27310, 0.00050,81873.331750,149.896250, 1166.00, 81.65,5,G,,0.108,0.012,2007SDSS6.C...0000:,2011ApJ...738..162S,0.003,0.9079036547040216,SDSS J21821.55+000147.9,2h18m21.557s,0d01m48.04s,
SDSS-II SN 6282,SDSS J211719.62-002921.6,21h17m19.624s,-00d29m21.65s,,,,,,,,*,,0.152,0.017,2007SDSS6.C...0000:,,0.025,,,21h17m19.68s,-0d29m22.8768s,
SDSS-II SN 6300,WISEA J022935.50-003308.7,02h29m35.529s,-00d33m09.47s, 0.36195, 0.00009,108508.995998,27.880702, 1546.71,108.27,,G,,0.084,0.009,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.826,372.66587976305635,SDSS J22938.77-003300.1,2h29m38.776s,-0d33m00.34s,
SDSS-II SN 6491,SDSS-II SN 06491,01h06m35.6s,+00d32m27s, 0.11040, 0.00020,33097.092000,59.958500,  468.19, 32.79,4,SN,,0.086,0.009,2012ApJ...755...61S,2012ApJ...755...61S,0.001,0.9732029293140143,SDSS J10635.58+003226.6,1h06m35.58s,0d32m26.7s,
SDSS-II SN 6496,SDSS J204415.94+000307.0,20h44m15.942s,+00d03m07.27s, 0.30880, 0.00050,92575.924000,149.896250, 1318.31, 92.31,,G,,0.203,0.022,2007SDSS6.C...0000:,2011ApJ...738..162S,0.025,9.82504766002652,SDSS J04415.95+000307.0,20h44m15.84s,0d03m07.333s,
SDSS-II SN 6535,WISEA J214059.81+000311.0,21h40m59.779s,+00d03m11.72s, 0.30640, 0.00050,91856.422000,149.896250, 1307.38, 91.54,4,G,,0.150,0.016,2007SDSS6.C...0000:,2011ApJ...738..162S,0.002,0.8276185088351349,SDSS J14059.78+000311.6,21h40m59.771s,0d03m11.67s,
