name,objname,ra,dec,z,z_err,v_helio,v_helio_err,h_dist,h_dist_err,z_indep_dist,type,morph,a_v,a_k,posn_ref,z_ref,sep,offset,host,galex_ra,galex_dec,morph_ref
SN2004bv,NGC 6907:[SMR2008] 22,20h25m05.509s,-24d48m43.64s,0.01123,9e-05,3366.07019,27.88070200000001,44.79,3.17,,HII,,0.174,0.019,2008MNRAS.386..963S,2008MNRAS.386..963S,0.252,3.7375678910000003,NGC 6907,20h25m06.34s,-24d48m53.7s,
SN1999ee,IC 5179,22h16m09.10s,-36d50m37.4s,0.01141,2.9999999999999997e-05,3422.1313880000002,9.893153,45.19,3.18,33.0,G,SA(rs)bc,0.055,0.006,20032MASX.C.......:,1992ApJS...81..413M,0.11599999999999999,1.759145775,IC 5179,22h16m09.4s,-36d50m31.5s,1991RC3.9.C...0000d
SN1995E,NGC 2441,07h51m54.74s,+73d00m56.5s,0.01158,5.9999999999999995e-05,3470.0981880000004,17.088173,49.94,3.5,16.0,G,SAB(r)b:,0.073,0.008,20032MASX.C.......:,1991RC3.9.C...0000d,0.39399999999999996,8.966032393999999,NGC 2441,7h51m56.75s,73d00m34.6s,1991RC3.9.C...0000d
SDSS-II SN 16121,SDSS-II SN 16121,03h16m54.924s,-00d21m21.53s,0.012,,3597.51,,48.86,3.43,2.0,VisS,,0.18899999999999997,0.021,2011ApJ...738..162S,2011ApJ...738..162S,0.003,0.044882665,SDSS J31654.91-002121.2,3h16m54.936s,-0d21m21.528s,
SN2007al,WISEA J095918.72-192823.2,09h59m18.72s,-19d28m23.3s,0.01218,0.00015,3649.9736869999997,44.968875,57.07,4.06,2.0,G,,0.115,0.013000000000000001,20032MASX.C.......:,20096dF...C...0000J,0.07,1.109197935,2MASX J09591870-1928233,9h59m18.48s,-19d28m25.8s,
SN1997de,NGC 6769,19h18m22.68s,-60d30m03.9s,0.0123,0.00016,3685.948787,47.9668,51.86,3.69,,G,SAB(r)b pec,0.16699999999999998,0.018000000000000002,20032MASX.C.......:,1988MNRAS.234.1051G,0.431,9.064564962999999,NGC 6769,19h18m20.82s,-60d29m42s,1991RC3.9.C...0000d
SN2005al,NGC 5304,13h50m01.48s,-30d34m42.5s,0.0124,1e-05,3718.026585,4.197095,56.94,4.0,15.0,G,cD pec?,0.153,0.017,20032MASX.C.......:,2000MNRAS.313..469S,0.006,0.09757357,NGC 5304,13h50m01.497s,-30d34m42.22s,1991RC3.9.C...0000d
SN2008hv,NGC 2765,09h07m36.642s,+03d23m34.45s,0.01255,7e-05,3762.096082,20.086098,58.2,4.1,7.0,G,S0,0.08800000000000001,0.01,2007SDSS6.C...0000:,2003AJ....126.2268W,0.645,10.11782802,NGC 2765,9h07m34.06s,3d23m32.1s,1991RC3.9.C...0000d
SN1991bd,UGC 02936,04h02m48.189s,+01d57m57.66s,0.01272,2e-05,3813.0608079999997,6.895227,52.89,3.7,8.0,G,SB(s)d,1.2309999999999999,0.136,2010ApJS..189...37E,1991RC3.9.C...0000d,0.604,9.576196498,UGC 2936,4h02m49.66s,1d58m26.4s,1991RC3.9.C...0000d
SN1993C,NGC 2954,09h40m24.07s,+14d55m21.5s,0.012740000000000001,0.0001,3820.855412,29.079873,59.1,4.17,3.0,G,E,0.1,0.011000000000000001,20032MASX.C.......:,1991RC3.9.C...0000d,0.831,13.20289384,NGC 2954,9h40m23.79s,14d56m11.2s,1991RC3.9.C...0000d
SN2007N,MCG -01-33-012,12h49m01.52s,-09d27m25.3s,0.01288,4e-05,3861.027608,11.9917,59.99,4.22,7.0,G,SA(s)a:,0.11,0.012,20032MASX.C.......:,2005A&A...430..373T,0.26,4.1838456210000015,MCG -01-33-12,12h49m01.25s,-9d27m10.2s,1991RC3.9.C...0000d
SN2005hk,SDSS J002750.87-011153.3,00h27m50.878s,-01d11m53.37s,0.01296,0.0001,3885.610593,28.480288,50.55,3.58,,G,,0.062,0.006999999999999999,2016SDSSD.C...0000:,2016SDSSD.C...0000:,0.004,0.052006485,UGC 272,0h27m50.89s,-1d11m53.3s,
SN2003gi,IC 1561,00h38m32.49s,-24d20m23.8s,0.012969999999999999,4e-05,3888.9083100000003,11.092322,51.37,3.61,,G,SB?,0.044000000000000004,0.005,20032MASX.C.......:,2006A&A...457..425C,0.16699999999999998,2.713402377,IC 1561,0h38m32.67s,-24d20m33.5s,1991RC3.9.C...0000d
SN1998dk,SDSS J001432.16-004408.5,00h14m32.168s,-00d44m08.50s,0.013009999999999999,1e-05,3900.600217,2.39834,50.67,3.56,,G,,0.12300000000000001,0.013999999999999999,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.04,0.649574265,UGC 139,0h14m32.16s,-0d44m10.9s,
SN1999gr,KUG 1206+295B,12h09m09.585s,+29d16m24.61s,0.0131,2.9999999999999997e-05,3927.881335,9.893153,60.24,4.23,,G,,0.053,0.006,2007SDSS6.C...0000:,1995AJ....109.1458R,0.41200000000000003,7.55940689,MCG +05-29-24,12h09m11.31s,29d16m34.7s,
SN2008ee,NGC 0307,00h56m32.58s,-01d46m19.0s,0.013380000000000001,7e-05,4010.0244799999996,21.884853,52.58,3.71,3.0,G,S0^0:,0.11699999999999999,0.013000000000000001,20032MASX.C.......:,1993AJ....106.1273Z,0.10800000000000001,1.790712695,NGC 307,0h56m32.96s,-1d46m16s,1991RC3.9.C...0000d
SN2005as,NGC 3450,10h48m03.62s,-20d50m57.1s,0.013430000000000001,1e-05,4027.1126520000003,3.897302,62.65,4.4,,G,SB(r)b,0.153,0.017,20032MASX.C.......:,1998A&AS..130..333T,0.002,0.02790449,NGC 3450,10h48m03.62s,-20d50m57.2s,1991RC3.9.C...0000d
SN2008bi,NGC 2618,08h35m53.540s,+00d42m25.60s,0.01345,2e-05,4031.0099549999995,6.895227,61.66,4.33,4.0,G,(R')SA(rs)ab,0.11900000000000001,0.013000000000000001,2007SDSS6.C...0000:,1993A&AS...99..379O,0.055999999999999994,0.939938983,NGC 2618,8h35m53.39s,0d42m23.1s,1991RC3.9.C...0000d
SN1992bf,NGC 0932,02h27m54.685s,+20d19m56.90s,0.0136,2e-05,4078.077378,5.096472,54.8,3.84,,G,SAa,0.38,0.042,1987AJ.....94..501K,1999ApJS..121..287H,0.221,3.8063633269999997,NGC 930,2h27m55.13s,20d19m45.2s,1991RC3.9.C...0000d
SN1998dj,NGC 0788,02h01m06.447s,-06d48m55.86s,0.0136,9e-05,4078.077378,27.88070200000001,54.47,3.84,,G,SA(s)0/a:,0.07400000000000001,0.008,1990MNRAS.243..504A,1993AJ....105.1637H,0.19,3.225127606,NGC 788,2h01m06.92s,-6d49m04.8s,1991RC3.9.C...0000d
SN1996by,UGC 03379,05h58m25.38s,+68d27m39.7s,0.01372,4e-05,4114.052478000001,11.092322,58.56,4.1,5.0,G,(R')SABb,0.278,0.031,20032MASX.C.......:,1991RC3.9.C...0000d,0.489,8.790391106,UGC 3379,5h58m24.7s,68d27m10.6s,1991RC3.9.C...0000d
SN1999ej,NGC 0495,01h22m56.00s,+33d28m18.0s,0.01372,2.9999999999999997e-05,4114.052478000001,9.893153,54.72,3.84,13.0,G,(R')SB(s)0/a pec:,0.19699999999999998,0.022000000000000002,1998AJ....116.1573B,1999PASP..111..438F,0.441,8.205325772,NGC 495,1h22m57.38s,33d27m58s,1991RC3.9.C...0000d
SN2004cb,ESO 445- G 020,13h43m49.06s,-29d44m39.7s,0.01377,2e-05,4129.042103,6.895227,62.91,4.41,1.0,G,Sc,0.16,0.018000000000000002,20032MASX.C.......:,2005A&A...435..459H,0.345,6.041312173,ESO 445-G20,13h43m48.52s,-29d44m59.2s,1982ESOU..C...0000L
SN2007S,UGC 05378,10h00m31.987s,+04d24m25.44s,0.013880000000000002,2.9999999999999997e-05,4161.1199,9.893153,64.39,4.52,12.0,G,Sb,0.076,0.008,2007SDSS6.C...0000:,1991RC3.9.C...0000d,0.18100000000000002,3.152574565,UGC 5378,10h00m31.26s,4d24m26.2s,1991RC3.9.C...0000d
SN2005bo,NGC 4708,12h49m41.48s,-11d05m34.9s,0.0139,2.9999999999999997e-05,4165.91658,8.094397,64.34,4.52,15.0,G,SA(r)ab pec?,0.126,0.013999999999999999,20032MASX.C.......:,2003A&A...412...57P,0.23600000000000002,4.102862031,NGC 4708,12h49m41.03s,-11d05m47.4s,1991RC3.9.C...0000d
SN2003dt,NGC 6962,20h47m19.064s,+00d19m14.88s,0.01401,7e-05,4200.3927170000015,20.985475,55.76,3.93,27.0,G,SAB(r)ab,0.28,0.031,2007SDSS6.C...0000:,2014ApJ...789..112C,0.653,11.41630806,NGC 6962,20h47m17.56s,0d18m42.8s,1991RC3.9.C...0000d
SN2007rv,NGC 0689,01h49m51.77s,-27d27m59.8s,0.01404,2.9999999999999997e-05,4209.986077000001,9.893153,56.84,3.99,7.0,G,(R')SAB(r)ab pec:,0.048,0.005,20032MASX.C.......:,1996ApJS..107...97M,0.252,4.931803888,NGC 689,1h49m52.86s,-27d28m04.1s,1991RC3.9.C...0000d
SN1991ag,IC 4919,20h00m09.046s,-55d22m24.22s,0.014219999999999997,2.9999999999999997e-05,4264.24852,8.094397,59.45,4.16,19.0,G,SB(s)dm pec,0.172,0.019,1996A&AS..116..203S,2006HIPAS.C...0000:,0.358,6.5324309320000005,IC 4919,20h00m08.61s,-55d22m03.1s,1991RC3.9.C...0000d
SN2006N,CGCG 308-009,06h08m30.39s,+64d43m25.3s,0.014280000000000001,8e-05,4280.1375229999985,24.882776999999997,61.11,4.29,14.0,G,,0.263,0.028999999999999998,20032MASX.C.......:,1999PASP..111..438F,0.091,3.783466546,MCG +11-08-12,6h08m31.24s,64d43m25.1s,
SN1999dq,NGC 0976,02h34m00.02s,+20d58m36.4s,0.01433,2e-05,4295.127147,5.096472,58.0,4.07,17.0,G,SA(rs)c:,0.3,0.033,20032MASX.C.......:,1993AJ....105.1271G,0.127,2.344634427,NGC 976,2h33m59.68s,20d58m30.4s,1991RC3.9.C...0000d
SN1999aa,NGC 2595,08h27m42.023s,+21d28m44.79s,0.01444,1e-05,4329.903078,3.897302,65.31,4.58,25.0,G,SAB(rs)c,0.109,0.012,2007SDSS6.C...0000:,1991RC3.9.C...0000d,0.5,9.003967701,NGC 2595,8h27m42.03s,21d29m14.8s,1991RC3.9.C...0000d
SN2004fv,NGC 6492,18h02m48.35s,-66d25m50.3s,0.014480000000000003,2.9999999999999997e-05,4341.594985,7.7946050000000024,62.15,4.35,6.0,G,SA(rs)bc:,0.17,0.019,20032MASX.C.......:,2006HIPAS.C...0000:,0.20199999999999999,8.894364146000001,NGC 6492,18h02m46.39s,-66d25m53.4s,1991RC3.9.C...0000d
SN2001dm,NGC 0749,01h55m41.12s,-29d55m20.4s,0.01455,5e-05,4361.081497,14.090247,59.18,4.15,,G,(R')SB(s)0/a:,0.048,0.005,20032MASX.C.......:,1998A&AS..130..333T,0.12300000000000001,2.586392103,NGC 749,1h55m40.55s,-29d55m20.7s,1991RC3.9.C...0000d
SN2005dh,MRK 0693,15h54m02.877s,+23d07m52.43s,0.0146,0.0001,4375.471538000002,31.17842000000001,63.87,4.49,,G,S?,0.16699999999999998,0.018000000000000002,2007SDSS6.C...0000:,2007SDSS6.C...0000:,0.309,5.670033377999999,MCG +04-37-55,15h54m03.32s,23d08m09.9s,1991RC3.9.C...0000d
SN2001bt,IC 4830,19h13m48.56s,-59d17m39.7s,0.01464,2.9999999999999997e-05,4388.062822999998,9.893153,61.88,4.33,29.0,G,SB(r)bc,0.179,0.02,20032MASX.C.......:,1992ApJS...81..413M,0.364,9.727924397999999,IC 4830,19h13m46.75s,-59d17m22.8s,1991RC3.9.C...0000d
SN1989P,NGC 6636 NED01,18h22m02.87s,+66d36m59.6s,0.01465,8e-05,4392.859502,24.882776999999997,61.54,4.32,1.0,G,S?,0.131,0.013999999999999999,20032MASX.C.......:,1998A&AS..130..333T,0.797,15.21837768,NGC 6636,18h22m01.81s,66d36m12.2s,1991RC3.9.C...0000d
SN1997dp,NGC 0969,02h34m08.200s,+32d56m49.00s,0.015040000000000001,8e-05,4507.979823,24.882776999999997,61.24,4.31,,G,S0,0.32299999999999995,0.036000000000000004,1997IAUC.6768A...1A,2008AJ....135.2424O,0.6940000000000001,13.73921263,NGC 969,2h34m06.48s,32d56m13.4s,1991RC3.9.C...0000d
SN2000dm,UGC 11198,18h18m59.19s,+16d14m58.4s,0.015069999999999997,7e-05,4517.872975,19.786305,62.91,4.41,2.0,G,Sab,0.508,0.055999999999999994,2004BSAO...57....5M,2008ApJ...685..752G,0.098,1.8758498069999998,UGC 11198,18h18m58.97s,16d14m53.4s,1991RC3.9.C...0000d
SN2005kc,NGC 7311,22h34m06.709s,+05d34m11.62s,0.015119999999999996,2e-05,4532.8626,5.096472,59.53,4.18,21.0,G,Sab,0.363,0.04,1999AJ....118.2561G,1991RC3.9.C...0000d,0.18,3.4110322369999997,NGC 7311,22h34m07.34s,5d34m06.3s,1991RC3.9.C...0000d
SN1986N,NGC 1667,04h48m37.141s,-06d19m11.88s,0.01517,5.9999999999999995e-05,4546.952847,17.088173,64.49,4.52,9.0,G,SAB(r)c,0.209,0.023,1990MNRAS.243..504A,1991RC3.9.C...0000d,0.268,5.097570066,NGC 1667,4h48m36.3s,-6d19m22s,1991RC3.9.C...0000d
SN2005de,UGC 11097,18h02m24.87s,+26d02m25.4s,0.01518,0.00011999999999999999,4552.04932,35.075722,63.72,4.49,2.0,G,S?,0.27899999999999997,0.031,20032MASX.C.......:,1992ApJS...83...29S,0.7829999999999999,15.13393934,UGC 11097,18h02m23.36s,26d03m07.7s,1991RC3.9.C...0000d
SN2005ev,UGC 01990,02h31m04.16s,+27d41m58.3s,0.01529,4e-05,4584.127118,11.392114999999999,62.18,4.36,,G,Irr?,0.33899999999999997,0.037000000000000005,20032MASX.C.......:,2008AJ....135..588S,0.21899999999999997,4.500046818,UGC 1990,2h31m04.93s,27d42m06.5s,1991RC3.9.C...0000d
SN2006hb,ESO 552- G 052,05h02m00.675s,-21d08m13.00s,0.015340000000000001,0.0001,4600.01612,29.97925,65.73,4.62,14.0,G,E?,0.075,0.008,1987AJ.....94..501K,1989ESOLV.C...0000L,0.33,6.3966065720000005,MCG -04-12-34,5h02m01.28s,-21d07m55.1s,1991RC3.9.C...0000d
SN2006P,MCG -02-09-029,03h19m17.70s,-12d06m10.1s,0.015380000000000001,1e-05,4611.108442,2.098548,63.58,4.45,1.0,G,SA(r)c?,0.17800000000000002,0.02,20032MASX.C.......:,2005AJ....130.1037C,0.145,2.79026763,MCG -02-09-29,3h19m17.9s,-12d06m18.3s,1991RC3.9.C...0000d
SN2001bf,CGCG 141-044,18h01m33.609s,+26d15m10.16s,0.0155,0.0001,4647.083542,30.87862800000001,65.09,4.58,10.0,G,,0.271,0.03,1987AJ.....94..501K,1996AJ....112.1803M,0.156,3.129750128,MCG +04-42-22,18h01m33.99s,26d15m02.3s,
SN2003ep,NGC 7053,21h21m07.612s,+23d05m05.25s,0.0157,2.9999999999999997e-05,4707.94142,9.893153,62.72,4.4,,G,S?,0.35200000000000004,0.039,1987AJ.....94..501K,1991RC3.9.C...0000d,0.063,1.342976745,NGC 7053,21h21m07.34s,23d05m05.8s,1991RC3.9.C...0000d
SN2002cs,NGC 6702,18h46m57.58s,+45d42m20.4s,0.01577,2e-05,4728.027517,5.096472,65.6,4.59,15.0,G,E:,0.293,0.032,20032MASX.C.......:,2000AJ....119.1645T,0.41600000000000004,11.69988144,NGC 6702,18h46m59.96s,45d42m19.7s,1991RC3.9.C...0000d
SN2004ey,UGC 11816,21h49m07.295s,+00d26m50.38s,0.015790000000000002,2e-05,4732.524405,6.595435,62.68,4.4,11.0,G,SB(rs)c:,0.37799999999999995,0.042,2007SDSS6.C...0000:,2006HIPAS.C...0000:,0.22699999999999998,4.4583695489999995,UGC 11816,21h49m07.81s,0d26m39.2s,1991RC3.9.C...0000d
SN2004B,IC 0390,04h42m03.870s,-07d12m23.22s,0.01581,0.00011,4739.11984,32.077798,67.1,4.72,,G,SB0^+(s)? edge-on,0.312,0.034,1987AJ.....94..501K,2012ApJS..199...26H,0.326,6.440198743,IC 390,4h42m04.71s,-7d12m08.2s,1991RC3.9.C...0000d
SN2008J,MCG -02-07-033,02h34m24.51s,-10d50m37.4s,0.01587,1e-05,4758.906145,3.897302,64.83,4.54,16.0,G,SBbc?,0.062,0.006999999999999999,20032MASX.C.......:,1998A&AS..130..333T,0.078,1.575620931,MCG -02-07-33,2h34m24.2s,-10d50m38.5s,1991RC3.9.C...0000d
SN2009ko,UGC 04175,08h01m58.493s,+15d03m31.51s,0.01615,9e-05,4841.648875,26.081948,72.43,5.09,,G,SB0?,0.08800000000000001,0.01,2007SDSS6.C...0000:,2007SDSS6.C...0000:,0.059000000000000004,1.212163783,UGC 4175,8h01m58.38s,15d03m34.7s,1991RC3.9.C...0000d
SN1990R,UGC 11699,21h12m20.46s,+12d36m42.4s,0.0162,2.9999999999999997e-05,4857.537877000002,9.59336,64.8,4.55,,G,SBd:,0.263,0.028999999999999998,20032MASX.C.......:,2006HIPAS.C...0000:,0.14,2.870384202,UGC 11699,21h12m20.9s,12d36m37s,1991RC3.9.C...0000d
SN1997cn,NGC 5490,14h09m57.295s,+17d32m43.98s,0.0162,8e-05,4855.139538,23.9834,72.74,5.11,14.0,G,E,0.073,0.008,2007SDSS6.C...0000:,1997A&AS..126...15S,0.22399999999999998,4.579147763,NGC 5490,14h09m57.76s,17d32m32.3s,1991RC3.9.C...0000d
SN1991bi,NGC 5127,13h23m45.020s,+31d33m56.70s,0.01622,7e-05,4862.0347649999985,21.884853,72.88,5.12,3.0,G,E pec,0.037000000000000005,0.004,2006SDSS5.C...0000:,2006AJ....132..197W,0.244,5.656454291,NGC 5127,13h23m43.97s,31d33m50.9s,1991RC3.9.C...0000d
SN2009fk,NGC 7364,22h44m24.369s,-00d09m43.54s,0.01623,2e-05,4865.03269,5.096472,64.28,4.51,6.0,G,S0/a pec:,0.177,0.019,2007SDSS6.C...0000:,2005AJ....130.1037C,0.12,2.428536785,NGC 7364,22h44m23.9s,-0d09m42s,1991RC3.9.C...0000d
SN2006B,UGC 12538,23h21m09.80s,+33d23m58.4s,0.01633,2.9999999999999997e-05,4897.110488,9.893153,65.22,4.58,7.0,G,S?,0.193,0.021,20032MASX.C.......:,1991RC3.9.C...0000d,0.047,0.95547837,UGC 12538,23h21m09.78s,33d24m01.2s,1991RC3.9.C...0000d
SN2006cm,UGC 11723,21h20m17.48s,-01d41m03.6s,0.01634,2e-05,4898.909243,5.096472,65.36,4.59,11.0,G,Sb edge-on,0.131,0.013999999999999999,20032MASX.C.......:,1998A&AS..130..333T,0.002,0.033950809,UGC 11723,21h20m17.48s,-1d41m03.5s,1991RC3.9.C...0000d
SN1983L,NGC 7038,21h15m07.51s,-47d13m13.8s,0.01647,2e-05,4937.882268,6.895227,67.9,4.76,14.0,G,SAB(s)c:,0.094,0.01,20032MASX.C.......:,1991RC3.9.C...0000d,0.615,14.61025899,NGC 7038,21h15m05.56s,-47d13m44.9s,1991RC3.9.C...0000d
SN2004gm,MCG -02-33-080,12h59m39.88s,-14d58m02.5s,0.01659,0.00015,4975.0565369999995,45.868253,75.77,5.35,,G,S0^-: edge-on,0.157,0.017,20032MASX.C.......:,1992AJ....103...11F,0.157,3.3610264069999998,MCG -02-33-80,12h59m40.53s,-14d58m02.4s,1991RC3.9.C...0000d
SN2001ed,NGC 0706,01h51m50.53s,+06d17m48.8s,0.01661,2e-05,4979.853218,5.096472,67.06,4.7,5.0,G,Sbc?,0.159,0.018000000000000002,20032MASX.C.......:,1985ApJS...58..623G,0.382,7.915345467000001,NGC 706,1h51m51.08s,6d17m27.4s,1991RC3.9.C...0000d
SN2001G,SDSS J090933.21+501650.5,09h09m33.217s,+50d16m50.56s,0.01662,0.00018999999999999998,4981.951765,57.26036800000001,73.57,5.22,,G,,0.043,0.005,2007SDSS6.C...0000:,2004SDSS2.C...0000:,0.013000000000000001,0.31942642,MCG +08-17-43,9h09m33.18s,50d16m51.3s,
SN1996bv,UGC 03432,06h16m13.63s,+57d03m05.4s,0.016669999999999997,4e-05,4998.14056,11.092322,71.65,5.02,31.0,G,Scd:,0.28800000000000003,0.032,20032MASX.C.......:,1991RC3.9.C...0000d,0.11,3.454673643,UGC 3432,6h16m13.04s,57d03m10s,1991RC3.9.C...0000d
SN2007bj,NGC 6172,16h22m10.301s,-01d30m53.51s,0.01671,2.9999999999999997e-05,5008.9330899999995,8.094397,72.71,5.09,1.0,G,cD:,0.324,0.036000000000000004,1987AJ.....94..501K,2005MNRAS.356.1440D,0.081,1.6739134580000001,NGC 6172,16h22m10.59s,-1d30m51.4s,1991RC3.9.C...0000d
SN2001en,NGC 0523 NED02,01h25m22.334s,+34d01m32.39s,0.01674,,5017.9268649999985,,67.68,4.75,,PofG,,0.14800000000000002,0.016,2011A&A...533A..19B,2011A&A...533A..19B,0.122,3.0252712219999998,NGC 523,1h25m22.9s,34d01m30.5s,
SN2006ax,NGC 3663,11h23m59.91s,-12d17m47.2s,0.01674,2e-05,5018.226658,7.1950199999999995,76.96,5.4,30.0,G,SA(rs)bc pec,0.139,0.015,20032MASX.C.......:,2006HIPAS.C...0000:,0.9179999999999999,19.55091153,NGC 3663,11h24m03.46s,-12d17m29.2s,1991RC3.9.C...0000d
SN2011fw,CGCG 525-022,03h20m53.75s,+37d52m01.6s,0.016819999999999998,5.9999999999999995e-05,5043.109435,17.088173,69.71,4.89,,G,,0.863,0.095,20032MASX.C.......:,1999ApJS..121..287H,0.115,2.8757987939999996,MCG +06-08-15,3h20m54.24s,37d52m05.3s,
SN2005dm,IC 0219,02h18m38.83s,-06d54m12.0s,0.01684,0.00013000000000000002,5047.906115,38.973025,68.61,4.84,1.0,G,E:,0.073,0.008,20032MASX.C.......:,1998AJ....116....1D,0.106,2.2439827980000002,IC 219,2h18m39.25s,-6d54m10.8s,1991RC3.9.C...0000d
SN1999gj,NGC 3251,10h29m16.837s,+26d05m57.26s,0.01697,2.9999999999999997e-05,5085.979763,8.993775,77.02,5.4,5.0,G,SB?,0.078,0.009000000000000001,2007SDSS6.C...0000:,1998A&AS..130..333T,0.657,15.01442145,NGC 3251,10h29m19.27s,26d06m19.2s,1991RC3.9.C...0000d
SN2004gw,CGCG 283-003,05h08m45.97s,+62d26m34.8s,0.01702,4e-05,5101.868765,11.9917,72.28,5.06,,G,,0.8320000000000001,0.092,20032MASX.C.......:,2003A&A...412...57P,0.368,13.87036975,CGCG 283-003,5h08m48.41s,62d26m20.7s,
SN1997cw,NGC 0105 NED02,00h25m16.78s,+12d53m01.9s,0.01712,0.0001,5133.047185,29.97925,68.32,4.81,,G,SAab:,0.20199999999999999,0.022000000000000002,20032MASX.C.......:,1999ApJS..121..287H,0.14,3.029062826,NGC 105,0h25m17.27s,12d53m06.2s,1991RC3.9.C...0000d
SN2006ke,UGC 03365,05h52m35.48s,+66d49m11.5s,0.01718,4e-05,5151.034735,11.092322,73.36,5.14,3.0,G,Sa:,0.514,0.057,20032MASX.C.......:,1991RC3.9.C...0000d,0.262,10.90486367,UGC 3365,5h52m37.38s,66d49m00.5s,1991RC3.9.C...0000d
SN2007fs,ESO 601- G 005,22h01m37.97s,-21d30m40.2s,0.01719,2.9999999999999997e-05,5154.03266,9.893153,69.2,4.86,12.0,G,Sb:,0.092,0.01,20032MASX.C.......:,1992ApJS...81..413M,0.601,13.76405261,ESO 601-G5,22h01m40.44s,-21d30m29.6s,1982ESOU..C...0000L
SN2006hn,UGC 06154,11h07m18.57s,+76d41m41.8s,0.0172,,5156.131207,,74.24,5.2,,G,SBa,0.11800000000000001,0.013000000000000001,20032MASX.C.......:,1995ApJS..100...69F,0.133,2.908837563,UGC 6154,11h07m18.67s,76d41m49.8s,1991RC3.9.C...0000d
SN2005co,IC 1496,23h30m53.514s,-02d56m03.47s,0.01722,7e-05,5162.127058,21.884853,68.54,4.82,1.0,G,(R)SB(rs)0/a,0.15,0.017,1987AJ.....94..501K,1993AJ....105.1637H,0.249,5.35357298,IC 1496,23h30m53.58s,-2d56m18.4s,1991RC3.9.C...0000d
SN2005eo,[BFW2006] J119.80284+32.91615 ,07h59m12.683s,+32d54m58.15s,0.017230000000000002,,5165.424775,,76.38,5.35,,G,,0.18600000000000005,0.021,2006ApJS..167....1B,2006ApJS..167....1B,0.446,10.25102716,UGC 4132,7h59m13.94s,32d55m19.7s,
SN2006ch,NGC 7753,23h47m04.83s,+29d29m00.4s,0.017240000000000002,2e-05,5168.1229079999985,5.99585,68.99,4.84,5.0,G,SAB(rs)bc,0.271,0.03,20032MASX.C.......:,1996A&AS..115..407R,0.325,7.769585479,NGC 7753,23h47m06.12s,29d28m50.6s,1991RC3.9.C...0000d
SN1996bo,NGC 0673,01h48m22.440s,+11d31m16.71s,0.01728,2e-05,5181.913361999998,5.096472,69.9,4.9,32.0,G,SAB(s)c,0.212,0.023,1996IAUC.6499B...1S,1991RC3.9.C...0000d,0.107,2.334640925,NGC 673,1h48m22.86s,11d31m15.1s,1991RC3.9.C...0000d
SN1995Y,NGC 0410 GROUP,01h10m58.1s,+33d08m58s,0.0173,,5186.41025,,69.91,4.9,,GGroup,,0.16,0.018000000000000002,2011A&A...534A.109P,1999AJ....118.2014W,0.39899999999999997,9.576230492,NGC 410,1h10m59.53s,33d08m42.2s,
SN2004fd,NGC 1060,02h43m15.05s,+32d25m29.9s,0.01731,7e-05,5190.00776,21.884853,71.11,4.99,6.0,G,S0^-:,0.532,0.059000000000000004,20032MASX.C.......:,1991RC3.9.C...0000d,0.084,1.885743065,NGC 1060,2h43m15.25s,32d25m25.6s,1991RC3.9.C...0000d
SN2004bl,CGCG 013-112,12h15m11.560s,-03d26m28.10s,0.01732,2.9999999999999997e-05,5192.1063079999985,9.893153,79.26,5.56,3.0,G,SB(s)d pec edge-on,0.098,0.011000000000000001,2004SDSS2.C...0000:,1996ApJS..107...97M,0.209,4.5074379780000005,MCG +00-31-42,12h15m12.08s,-3d26m18.3s,1991RC3.9.C...0000d
SN2000dk,NGC 0382,01h07m23.871s,+32d24m13.91s,0.01744,7e-05,5228.980785,20.086098,70.46,4.95,26.0,G,E:,0.193,0.021,2010ApJS..189...37E,2002AJ....123.3018M,0.171,3.869397236,NGC 382,1h07m23.52s,32d24m23.2s,1991RC3.9.C...0000d
SN2006eb,SDSS J011341.13-000605.6,01h13m41.133s,-00d06m05.68s,0.01766,2.9999999999999997e-05,5294.035758,8.993775,71.09,4.99,,G,,0.081,0.009000000000000001,2016SDSSD.C...0000:,2016SDSSD.C...0000:,0.013999999999999999,0.32060623899999996,UGC 771,1h13m41.1s,-0d06m06.4s,
SN1998ef,UGC 00646,01h03m26.390s,+32d14m14.50s,0.017740000000000002,2.9999999999999997e-05,5318.918535,8.993775,71.71,5.03,33.0,G,SB?,0.20199999999999999,0.022000000000000002,1998IAUC.7032A...1L,1999PASP..111..438F,0.10800000000000001,2.7644768689999997,UGC 646,1h03m26.87s,32d14m12.4s,1991RC3.9.C...0000d
SN2006ef,NGC 0809,02h04m18.969s,-08d44m07.05s,0.0179,5.9999999999999995e-05,5366.885335,17.98755,72.97,5.12,9.0,G,(R)S0^+:,0.066,0.006999999999999999,2007SDSS6.C...0000:,2008AJ....135.2424O,0.435,9.722565695,NGC 809,2h04m19.51s,-8d43m42.2s,1991RC3.9.C...0000d
SN1998co,NGC 7131,21h47m36.114s,-13d10m57.42s,0.01807,4e-05,5417.85006,12.891077000000001,72.77,5.11,13.0,G,(R')SA(rs)0^0?,0.11699999999999999,0.013000000000000001,1987AJ.....94..501K,1999A&AS..140..327M,0.091,2.049113298,NGC 7131,21h47m36.24s,-13d10m52.3s,1991RC3.9.C...0000d
