,Name,Disc. Date,Band,R.A.,Dec.,Total Epochs,Epochs Pre-SN,Epochs Post-SN,First Epoch,Last Epoch,Next Epoch,File
4451,SDSS-II SN 14786,2006-09-15,NUV,22h07m16.901s,-0d19m16.95s,6,1,5,2,1108,16,SDSS-II_SN_14786-NUV.fits.gz
4452,SDSS-II SN 14790,2006-09-20,NUV,20h41m26.4s,0d09m20.182s,14,6,8,800,1383,671,SDSS-II_SN_14790-NUV.fits.gz
4453,SDSS-II SN 14809,2006-09-30,FUV,22h05m30.24s,-0d39m22s,4,1,3,17,724,1,SDSS-II_SN_14809-FUV.fits.gz
4454,SDSS-II SN 14809,2006-09-30,NUV,22h05m30.24s,-0d39m22s,6,1,5,17,1093,1,SDSS-II_SN_14809-NUV.fits.gz
4455,SDSS-II SN 14811,2006-09-20,NUV,22h20m31.92s,-0d46m01.074s,1,0,1,-1848,1848,1849,SDSS-II_SN_14811-NUV.fits.gz
4456,SDSS-II SN 14821,2006-09-18,FUV,1h16m43.008s,-0d19m12.36s,5,0,5,-368,406,369,SDSS-II_SN_14821-FUV.fits.gz
4457,SDSS-II SN 14821,2006-09-18,NUV,1h16m43.008s,-0d19m12.36s,5,0,5,-368,406,369,SDSS-II_SN_14821-NUV.fits.gz
4458,SDSS-II SN 14823,2006-09-30,FUV,1h23m12.7s,-0d18m37.77s,7,0,7,-356,725,357,SDSS-II_SN_14823-FUV.fits.gz
4459,SDSS-II SN 14823,2006-09-30,NUV,1h23m12.7s,-0d18m37.77s,7,0,7,-356,725,357,SDSS-II_SN_14823-NUV.fits.gz
4460,SDSS-II SN 14827,2006-09-16,FUV,1h39m05.406s,-0d21m57.56s,3,0,3,-373,761,374,SDSS-II_SN_14827-FUV.fits.gz
4461,SDSS-II SN 14827,2006-09-16,NUV,1h39m05.406s,-0d21m57.56s,3,0,3,-373,761,374,SDSS-II_SN_14827-NUV.fits.gz
4462,SDSS-II SN 14831,2006-09-30,FUV,2h08m19.392s,-0d19m52.6692s,4,2,2,725,753,753,SDSS-II_SN_14831-FUV.fits.gz
4463,SDSS-II SN 14831,2006-09-30,NUV,2h08m19.392s,-0d19m52.6692s,4,2,2,725,753,753,SDSS-II_SN_14831-NUV.fits.gz
4464,SDSS-II SN 14833,2006-09-16,FUV,2h23m19.656s,-0d25m04.1448s,4,0,4,-397,769,397,SDSS-II_SN_14833-FUV.fits.gz
4465,SDSS-II SN 14833,2006-09-16,NUV,2h23m19.656s,-0d25m04.1448s,4,0,4,-397,769,397,SDSS-II_SN_14833-NUV.fits.gz
4466,SDSS-II SN 14836,2006-09-27,FUV,3h22m22.608s,-0d14m52.4112s,3,1,2,1037,809,809,SDSS-II_SN_14836-FUV.fits.gz
4467,SDSS-II SN 14836,2006-09-27,NUV,3h22m22.608s,-0d14m52.4112s,3,1,2,1037,809,809,SDSS-II_SN_14836-NUV.fits.gz
4468,SDSS-II SN 14845,2006-09-27,FUV,0h23m54.415s,0d04m56.9s,28,26,2,1118,377,374,SDSS-II_SN_14845-FUV.fits.gz
4469,SDSS-II SN 14845,2006-09-27,NUV,0h23m54.415s,0d04m56.9s,29,26,3,1118,1118,374,SDSS-II_SN_14845-NUV.fits.gz
4470,SDSS-II SN 14858,2006-09-27,FUV,1h59m40.176s,0d00m08.9s,4,2,2,722,755,755,SDSS-II_SN_14858-FUV.fits.gz
4471,SDSS-II SN 14858,2006-09-27,NUV,1h59m40.176s,0d00m08.9s,7,2,5,722,1121,755,SDSS-II_SN_14858-NUV.fits.gz
4472,SDSS-II SN 14867,2006-08-28,FUV,3h09m38.856s,0d02m36.91s,7,0,7,-418,826,418,SDSS-II_SN_14867-FUV.fits.gz
4473,SDSS-II SN 14867,2006-08-28,NUV,3h09m38.856s,0d02m36.91s,7,0,7,-418,826,418,SDSS-II_SN_14867-NUV.fits.gz
4474,SDSS-II SN 14872,2006-09-30,FUV,3h42m13.392s,0d08m57.959s,5,0,5,-71,807,71,SDSS-II_SN_14872-FUV.fits.gz
4475,SDSS-II SN 14872,2006-09-30,NUV,3h42m13.392s,0d08m57.959s,7,0,7,-71,1156,71,SDSS-II_SN_14872-NUV.fits.gz
4476,SDSS-II SN 14883,2006-09-30,FUV,1h32m36.432s,-0d44m15.216s,5,2,3,734,749,5,SDSS-II_SN_14883-FUV.fits.gz
4477,SDSS-II SN 14883,2006-09-30,NUV,1h32m36.432s,-0d44m15.216s,5,2,3,734,749,5,SDSS-II_SN_14883-NUV.fits.gz
4478,SDSS-II SN 14888,2006-09-27,FUV,1h42m49.115s,-0d38m59.13s,5,2,3,723,763,375,SDSS-II_SN_14888-FUV.fits.gz
4479,SDSS-II SN 14888,2006-09-27,NUV,1h42m49.115s,-0d38m59.13s,5,2,3,723,763,375,SDSS-II_SN_14888-NUV.fits.gz
4480,SDSS-II SN 14896,2006-10-02,FUV,2h33m00.624s,-0d46m25.86s,8,2,6,1070,779,750,SDSS-II_SN_14896-FUV.fits.gz
4481,SDSS-II SN 14896,2006-10-02,NUV,2h33m00.624s,-0d46m25.86s,9,2,7,1070,1877,750,SDSS-II_SN_14896-NUV.fits.gz
4482,SDSS-II SN 14900,2006-09-27,FUV,3h00m56.688s,-0d38m08.12s,5,1,4,1034,813,786,SDSS-II_SN_14900-FUV.fits.gz
4483,SDSS-II SN 14900,2006-09-27,NUV,3h00m56.688s,-0d38m08.12s,5,1,4,1034,813,786,SDSS-II_SN_14900-NUV.fits.gz
4484,SDSS-II SN 14907,2006-09-27,FUV,3h50m35.952s,-0d40m36.732s,5,1,4,690,811,76,SDSS-II_SN_14907-FUV.fits.gz
4485,SDSS-II SN 14907,2006-09-27,NUV,3h50m35.952s,-0d40m36.732s,8,1,7,690,1884,76,SDSS-II_SN_14907-NUV.fits.gz
4486,SDSS-II SN 14914,2006-10-02,FUV,1h49m27.72s,-1d12m32.832s,4,2,2,728,748,749,SDSS-II_SN_14914-FUV.fits.gz
4487,SDSS-II SN 14914,2006-10-02,NUV,1h49m27.72s,-1d12m32.832s,4,2,2,728,748,749,SDSS-II_SN_14914-NUV.fits.gz
4488,SDSS-II SN 14916,2006-09-27,FUV,1h52m05.841s,-1d08m30.39s,5,2,3,723,754,754,SDSS-II_SN_14916-FUV.fits.gz
4489,SDSS-II SN 14916,2006-09-27,NUV,1h52m05.841s,-1d08m30.39s,5,2,3,723,754,754,SDSS-II_SN_14916-NUV.fits.gz
4490,SDSS-II SN 14925,2006-09-27,FUV,3h34m16.656s,-1d12m03.168s,5,1,4,1035,784,74,SDSS-II_SN_14925-FUV.fits.gz
4491,SDSS-II SN 14925,2006-09-27,NUV,3h34m16.656s,-1d12m03.168s,5,1,4,1035,784,74,SDSS-II_SN_14925-NUV.fits.gz
4492,SDSS-II SN 14928,2006-09-27,FUV,23h40m17.52s,0d36m12.622s,5,2,3,12,359,21,SDSS-II_SN_14928-FUV.fits.gz
4493,SDSS-II SN 14928,2006-09-27,NUV,23h40m17.52s,0d36m12.622s,5,2,3,12,359,21,SDSS-II_SN_14928-NUV.fits.gz
4494,SDSS-II SN 14937,2006-09-22,FUV,1h43m29.304s,0d25m18.545s,3,0,3,-40,751,40,SDSS-II_SN_14937-FUV.fits.gz
4495,SDSS-II SN 14937,2006-09-22,NUV,1h43m29.304s,0d25m18.545s,3,0,3,-40,751,40,SDSS-II_SN_14937-NUV.fits.gz
4496,SDSS-II SN 14951,2006-09-22,FUV,3h32m02.016s,0d24m50.26s,3,1,2,1030,802,460,SDSS-II_SN_14951-FUV.fits.gz
4497,SDSS-II SN 14951,2006-09-22,NUV,3h32m02.016s,0d24m50.26s,3,1,2,1030,802,460,SDSS-II_SN_14951-NUV.fits.gz
4498,SDSS-II SN 14961,2006-10-04,FUV,1h03m40.66s,0d55m52.7s,6,0,6,-44,382,45,SDSS-II_SN_14961-FUV.fits.gz
4499,SDSS-II SN 14961,2006-10-04,NUV,1h03m40.66s,0d55m52.7s,7,0,7,-44,1449,45,SDSS-II_SN_14961-NUV.fits.gz
4500,SDSS-II SN 14963,2006-09-18,FUV,1h10m20.016s,0d57m00.63s,3,1,2,1077,743,371,SDSS-II_SN_14963-FUV.fits.gz
4501,SDSS-II SN 14963,2006-09-18,NUV,1h10m20.016s,0d57m00.63s,7,1,6,1077,1471,371,SDSS-II_SN_14963-NUV.fits.gz
4502,SDSS-II SN 14964,2006-09-30,FUV,1h10m31.728s,1d00m42.624s,3,2,1,1089,358,359,SDSS-II_SN_14964-FUV.fits.gz
4503,SDSS-II SN 14972,2006-09-30,FUV,1h53m23.448s,0d59m11.987s,12,2,10,725,763,381,SDSS-II_SN_14972-FUV.fits.gz
4504,SDSS-II SN 14972,2006-09-30,NUV,1h53m23.448s,0d59m11.987s,21,2,19,725,1531,381,SDSS-II_SN_14972-NUV.fits.gz
4505,SDSS-II SN 14989,2006-09-27,FUV,21h05m00.96s,0d12m20.567s,10,4,6,772,711,299,SDSS-II_SN_14989-FUV.fits.gz
4506,SDSS-II SN 14989,2006-09-27,NUV,21h05m00.96s,0d12m20.567s,15,5,10,772,1031,299,SDSS-II_SN_14989-NUV.fits.gz
4507,SDSS-II SN 14996,2006-09-22,FUV,1h04m28.512s,0d47m26.804s,8,0,8,-56,401,57,SDSS-II_SN_14996-FUV.fits.gz
4508,SDSS-II SN 14996,2006-09-22,NUV,1h04m28.512s,0d47m26.804s,9,0,9,-56,1461,57,SDSS-II_SN_14996-NUV.fits.gz
4509,SDSS-II SN 1500,2005-09-09,NUV,2h34m06.912s,0d03m51.54s,1,0,1,-2265,2265,2266,SDSS-II_SN_1500-NUV.fits.gz
4510,SDSS-II SN 15003,2006-09-22,FUV,1h29m33.264s,0d41m44.43s,3,2,1,726,375,376,SDSS-II_SN_15003-FUV.fits.gz
4511,SDSS-II SN 15003,2006-09-22,NUV,1h29m33.264s,0d41m44.43s,3,2,1,726,375,376,SDSS-II_SN_15003-NUV.fits.gz
4512,SDSS-II SN 15006,2006-10-03,FUV,1h46m10.73s,0d40m01.4s,3,2,1,729,747,747,SDSS-II_SN_15006-FUV.fits.gz
4513,SDSS-II SN 15006,2006-10-03,NUV,1h46m10.73s,0d40m01.4s,3,2,1,729,747,747,SDSS-II_SN_15006-NUV.fits.gz
4514,SDSS-II SN 15008,2006-09-17,FUV,2h07m23.592s,0d43m40.854s,4,2,2,712,766,766,SDSS-II_SN_15008-FUV.fits.gz
4515,SDSS-II SN 15008,2006-09-17,NUV,2h07m23.592s,0d43m40.854s,4,2,2,712,766,766,SDSS-II_SN_15008-NUV.fits.gz
4516,SDSS-II SN 15033,2006-10-03,FUV,1h03m06.81s,-0d09m24.2s,3,1,2,1092,381,382,SDSS-II_SN_15033-FUV.fits.gz
4517,SDSS-II SN 15033,2006-10-03,NUV,1h03m06.81s,-0d09m24.2s,3,1,2,1092,381,382,SDSS-II_SN_15033-NUV.fits.gz
4518,SDSS-II SN 15041,2006-10-13,FUV,1h57m06.312s,-0d08m47.7528s,4,2,2,738,738,739,SDSS-II_SN_15041-FUV.fits.gz
4519,SDSS-II SN 15041,2006-10-13,NUV,1h57m06.312s,-0d08m47.7528s,4,2,2,738,738,739,SDSS-II_SN_15041-NUV.fits.gz
4520,SDSS-II SN 15053,2006-09-29,FUV,3h24m51.792s,-0d09m22.7448s,3,1,2,1039,808,808,SDSS-II_SN_15053-FUV.fits.gz
4521,SDSS-II SN 15053,2006-09-29,NUV,3h24m51.792s,-0d09m22.7448s,3,1,2,1039,808,808,SDSS-II_SN_15053-NUV.fits.gz
4522,SDSS-II SN 15055,2006-09-30,FUV,3h53m59.824s,-0d03m05.79s,6,0,6,-77,808,77,SDSS-II_SN_15055-FUV.fits.gz
4523,SDSS-II SN 15055,2006-09-30,NUV,3h53m59.824s,-0d03m05.79s,8,0,8,-77,1511,77,SDSS-II_SN_15055-NUV.fits.gz
4524,SDSS-II SN 15074,2006-10-01,FUV,3h26m15.336s,0d13m18.16s,3,1,2,1041,806,806,SDSS-II_SN_15074-FUV.fits.gz
4525,SDSS-II SN 15074,2006-10-01,NUV,3h26m15.336s,0d13m18.16s,3,1,2,1041,806,806,SDSS-II_SN_15074-NUV.fits.gz
4526,SDSS-II SN 15075,2006-10-01,FUV,3h27m32.712s,0d20m48.66s,5,1,4,1041,806,453,SDSS-II_SN_15075-FUV.fits.gz
4527,SDSS-II SN 15075,2006-10-01,NUV,3h27m32.712s,0d20m48.66s,6,1,5,1041,1153,453,SDSS-II_SN_15075-NUV.fits.gz
4528,SDSS-II SN 15080,2006-09-17,FUV,21h07m31.2s,-1d02m19.392s,4,2,2,2,693,693,SDSS-II_SN_15080-FUV.fits.gz
4529,SDSS-II SN 15080,2006-09-17,NUV,21h07m31.2s,-1d02m19.392s,8,2,6,2,1041,693,SDSS-II_SN_15080-NUV.fits.gz
4530,SDSS-II SN 15085,2006-09-28,FUV,1h24m16.488s,-0d53m24.5292s,5,2,3,732,728,372,SDSS-II_SN_15085-FUV.fits.gz
4531,SDSS-II SN 15085,2006-09-28,NUV,1h24m16.488s,-0d53m24.5292s,5,2,3,732,728,372,SDSS-II_SN_15085-NUV.fits.gz
4532,SDSS-II SN 15088,2006-09-17,FUV,1h36m07.152s,-0d54m15.1596s,4,2,2,713,760,384,SDSS-II_SN_15088-FUV.fits.gz
4533,SDSS-II SN 15088,2006-09-17,NUV,1h36m07.152s,-0d54m15.1596s,4,2,2,713,760,384,SDSS-II_SN_15088-NUV.fits.gz
4534,SDSS-II SN 15093,2006-09-29,FUV,2h30m57.624s,-0d57m39.942s,4,2,2,1067,768,765,SDSS-II_SN_15093-FUV.fits.gz
4535,SDSS-II SN 15093,2006-09-29,NUV,2h30m57.624s,-0d57m39.942s,4,2,2,1067,768,765,SDSS-II_SN_15093-NUV.fits.gz
4536,SDSS-II SN 15101,2006-10-03,FUV,21h31m08.4s,-0d29m10.086s,117,24,93,1139,713,299,SDSS-II_SN_15101-FUV.fits.gz
4537,SDSS-II SN 15101,2006-10-03,NUV,21h31m08.4s,-0d29m10.086s,292,147,145,1139,1445,299,SDSS-II_SN_15101-NUV.fits.gz
4538,SDSS-II SN 15102,2006-10-03,FUV,22h01m28.8s,-0d35m52.44s,6,2,4,20,716,305,SDSS-II_SN_15102-FUV.fits.gz
4539,SDSS-II SN 15102,2006-10-03,NUV,22h01m28.8s,-0d35m52.44s,7,2,5,20,1089,305,SDSS-II_SN_15102-NUV.fits.gz
4540,SDSS-II SN 15103,2006-09-29,NUV,22h32m23.684s,-0d30m16.56s,2,1,1,765,1839,1840,SDSS-II_SN_15103-NUV.fits.gz
4541,SDSS-II SN 15104,2006-09-20,FUV,23h44m45.6s,-0d38m00.006s,5,1,4,5,709,7,SDSS-II_SN_15104-FUV.fits.gz
4542,SDSS-II SN 15104,2006-09-20,NUV,23h44m45.6s,-0d38m00.006s,5,1,4,5,709,7,SDSS-II_SN_15104-NUV.fits.gz
4543,SDSS-II SN 15108,2006-09-11,FUV,1h37m44.33s,-0d32m29.54s,5,2,3,707,766,390,SDSS-II_SN_15108-FUV.fits.gz
4544,SDSS-II SN 15108,2006-09-11,NUV,1h37m44.33s,-0d32m29.54s,5,2,3,707,766,390,SDSS-II_SN_15108-NUV.fits.gz
4545,SDSS-II SN 15116,2006-10-01,FUV,3h27m34.608s,-0d28m12.2232s,3,1,2,1041,806,806,SDSS-II_SN_15116-FUV.fits.gz
4546,SDSS-II SN 15116,2006-10-01,NUV,3h27m34.608s,-0d28m12.2232s,3,1,2,1041,806,806,SDSS-II_SN_15116-NUV.fits.gz
4547,SDSS-II SN 15119,2006-09-29,FUV,2h32m29.426s,1d05m26.12s,5,0,5,-769,815,769,SDSS-II_SN_15119-FUV.fits.gz
4548,SDSS-II SN 15119,2006-09-29,NUV,2h32m29.426s,1d05m26.12s,6,0,6,-769,1878,769,SDSS-II_SN_15119-NUV.fits.gz
4549,SDSS-II SN 15120,2006-09-19,FUV,2h34m46.32s,-0d59m56.4s,3,0,3,-778,792,779,SDSS-II_SN_15120-FUV.fits.gz
4550,SDSS-II SN 15120,2006-09-19,NUV,2h34m46.32s,-0d59m56.4s,3,0,3,-778,792,779,SDSS-II_SN_15120-NUV.fits.gz
4551,SDSS-II SN 15137,2006-09-27,FUV,23h44m25.786s,-0d48m23.4s,5,2,3,12,702,21,SDSS-II_SN_15137-FUV.fits.gz
4552,SDSS-II SN 15137,2006-09-27,NUV,23h44m25.786s,-0d48m23.4s,5,2,3,12,702,21,SDSS-II_SN_15137-NUV.fits.gz
4553,SDSS-II SN 15160,2006-10-03,FUV,23h53m42.945s,-0d34m44.76s,7,2,5,1080,405,21,SDSS-II_SN_15160-FUV.fits.gz
4554,SDSS-II SN 15160,2006-10-03,NUV,23h53m42.945s,-0d34m44.76s,7,2,5,1080,405,21,SDSS-II_SN_15160-NUV.fits.gz
4555,SDSS-II SN 15198,2006-10-12,FUV,2h18m30.604s,-0d12m43.96s,3,1,2,1053,743,743,SDSS-II_SN_15198-FUV.fits.gz
4556,SDSS-II SN 15198,2006-10-12,NUV,2h18m30.604s,-0d12m43.96s,3,1,2,1053,743,743,SDSS-II_SN_15198-NUV.fits.gz
4557,SDSS-II SN 15212,2006-09-19,FUV,0h23m09.7608s,-0d04m19.488s,29,27,2,1110,406,382,SDSS-II_SN_15212-FUV.fits.gz
4558,SDSS-II SN 15212,2006-09-19,NUV,0h23m09.7608s,-0d04m19.488s,30,27,3,1110,1126,382,SDSS-II_SN_15212-NUV.fits.gz
4559,SDSS-II SN 15226,2006-10-17,FUV,2h14m39.187s,0d41m46.94s,6,0,6,-371,764,371,SDSS-II_SN_15226-FUV.fits.gz
4560,SDSS-II SN 15226,2006-10-17,NUV,2h14m39.187s,0d41m46.94s,6,0,6,-371,764,371,SDSS-II_SN_15226-NUV.fits.gz
4561,SDSS-II SN 15239,2006-10-01,FUV,0h02m25.67s,-0d55m05.448s,4,1,3,1076,372,365,SDSS-II_SN_15239-FUV.fits.gz
4562,SDSS-II SN 15239,2006-10-01,NUV,0h02m25.67s,-0d55m05.448s,4,1,3,1076,372,365,SDSS-II_SN_15239-NUV.fits.gz
4563,SDSS-II SN 15251,2006-10-14,NUV,20h32m27.81s,-0d22m51.9s,2,2,0,72,-34,nan,SDSS-II_SN_15251-NUV.fits.gz
4564,SDSS-II SN 15255,2006-10-02,FUV,22h12m24s,-0d15m32.5188s,10,4,6,786,723,689,SDSS-II_SN_15255-FUV.fits.gz
4565,SDSS-II SN 15255,2006-10-02,NUV,22h12m24s,-0d15m32.5188s,42,5,37,786,1418,689,SDSS-II_SN_15255-NUV.fits.gz
4566,SDSS-II SN 15260,2006-10-02,NUV,22h36m42.57s,-0d16m32.56s,1,0,1,-1836,1836,1837,SDSS-II_SN_15260-NUV.fits.gz
4567,SDSS-II SN 15263,2006-10-04,FUV,21h43m13.44s,0d00m36s,7,2,5,1130,705,284,SDSS-II_SN_15263-FUV.fits.gz
4568,SDSS-II SN 15263,2006-10-04,NUV,21h43m13.44s,0d00m36s,7,2,5,1130,705,284,SDSS-II_SN_15263-NUV.fits.gz
4569,SDSS-II SN 15268,2006-10-12,NUV,22h33m46.794s,0d08m19.44s,1,0,1,-1826,1826,1827,SDSS-II_SN_15268-NUV.fits.gz
4570,SDSS-II SN 15272,2006-10-02,FUV,23h23m05.552s,0d05m04.06s,8,4,4,1133,743,693,SDSS-II_SN_15272-FUV.fits.gz
4571,SDSS-II SN 15272,2006-10-02,NUV,23h23m05.552s,0d05m04.06s,11,4,7,1133,1120,693,SDSS-II_SN_15272-NUV.fits.gz
4572,SDSS-II SN 15291,2006-10-02,FUV,22h32m20.137s,-1d09m06.16s,1,1,0,768,-768,nan,SDSS-II_SN_15291-FUV.fits.gz
4573,SDSS-II SN 15291,2006-10-02,NUV,22h32m20.137s,-1d09m06.16s,2,1,1,768,1836,1837,SDSS-II_SN_15291-NUV.fits.gz
4574,SDSS-II SN 15294,2006-10-12,FUV,21h13m54.05s,-0d43m54.9s,6,2,4,26,703,668,SDSS-II_SN_15294-FUV.fits.gz
4575,SDSS-II SN 15294,2006-10-12,NUV,21h13m54.05s,-0d43m54.9s,17,2,15,26,1763,668,SDSS-II_SN_15294-NUV.fits.gz
4576,SDSS-II SN 15303,2006-10-14,FUV,23h22m02.16s,0d32m27.4s,2,1,1,11,330,330,SDSS-II_SN_15303-FUV.fits.gz
4577,SDSS-II SN 15303,2006-10-14,NUV,23h22m02.16s,0d32m27.4s,2,1,1,11,330,330,SDSS-II_SN_15303-NUV.fits.gz
4578,SDSS-II SN 15309,2006-10-12,FUV,20h38m55.2s,0d58m25.842s,7,4,3,791,675,649,SDSS-II_SN_15309-FUV.fits.gz
4579,SDSS-II SN 15309,2006-10-12,NUV,20h38m55.2s,0d58m25.842s,14,6,8,822,1361,649,SDSS-II_SN_15309-NUV.fits.gz
4580,SDSS-II SN 15314,2006-10-02,FUV,22h33m18.96s,0d54m46.87s,1,1,0,768,-768,nan,SDSS-II_SN_15314-FUV.fits.gz
4581,SDSS-II SN 15314,2006-10-02,NUV,22h33m18.96s,0d54m46.87s,2,1,1,768,1836,1836,SDSS-II_SN_15314-NUV.fits.gz
4582,SDSS-II SN 15324,2006-10-12,FUV,2h06m46.477s,-0d50m20.45s,4,3,1,1092,737,737,SDSS-II_SN_15324-FUV.fits.gz
4583,SDSS-II SN 15324,2006-10-12,NUV,2h06m46.477s,-0d50m20.45s,4,3,1,1092,737,737,SDSS-II_SN_15324-NUV.fits.gz
4584,SDSS-II SN 15347,2006-10-11,FUV,21h41m37.256s,1d12m15.07s,3,2,1,1137,698,699,SDSS-II_SN_15347-FUV.fits.gz
4585,SDSS-II SN 15347,2006-10-11,NUV,21h41m37.256s,1d12m15.07s,3,2,1,1137,698,699,SDSS-II_SN_15347-NUV.fits.gz
4586,SDSS-II SN 15350,2006-10-01,NUV,20h57m43.92s,-0d07m30.9432s,4,4,0,1133,-385,nan,SDSS-II_SN_15350-NUV.fits.gz
4587,SDSS-II SN 15353,2006-10-21,FUV,23h21m09.998s,-0d10m33.02s,4,3,1,1152,724,725,SDSS-II_SN_15353-FUV.fits.gz
4588,SDSS-II SN 15353,2006-10-21,NUV,23h21m09.998s,-0d10m33.02s,6,3,3,1152,1100,725,SDSS-II_SN_15353-NUV.fits.gz
4589,SDSS-II SN 15357,2006-10-11,NUV,22h21m20.982s,0d14m03.41s,1,0,1,-1827,1827,1828,SDSS-II_SN_15357-NUV.fits.gz
4590,SDSS-II SN 15359,2006-10-11,FUV,23h09m49.53s,0d18m38.2s,4,3,1,1142,730,730,SDSS-II_SN_15359-FUV.fits.gz
4591,SDSS-II SN 15359,2006-10-11,NUV,23h09m49.53s,0d18m38.2s,4,3,1,1142,730,730,SDSS-II_SN_15359-NUV.fits.gz
4592,SDSS-II SN 15370,2006-10-11,FUV,0h02m52.972s,-0d30m06.44s,4,1,3,1086,358,356,SDSS-II_SN_15370-FUV.fits.gz
4593,SDSS-II SN 15370,2006-10-11,NUV,0h02m52.972s,-0d30m06.44s,4,1,3,1086,358,356,SDSS-II_SN_15370-NUV.fits.gz
4594,SDSS-II SN 15401,2006-10-12,FUV,22h03m25.2s,0d34m34.93s,6,4,2,796,679,287,SDSS-II_SN_15401-FUV.fits.gz
4595,SDSS-II SN 15401,2006-10-12,NUV,22h03m25.2s,0d34m34.93s,7,5,2,796,679,287,SDSS-II_SN_15401-NUV.fits.gz
4596,SDSS-II SN 15417,2006-10-12,FUV,1h02m13.895s,0d27m43.16s,5,1,4,1101,394,360,SDSS-II_SN_15417-FUV.fits.gz
4597,SDSS-II SN 15417,2006-10-12,NUV,1h02m13.895s,0d27m43.16s,5,1,4,1101,394,360,SDSS-II_SN_15417-NUV.fits.gz
4598,SDSS-II SN 15418,2006-10-12,FUV,0h55m23.138s,1d00m46.13s,6,1,5,1101,746,348,SDSS-II_SN_15418-FUV.fits.gz
4599,SDSS-II SN 15418,2006-10-12,NUV,0h55m23.138s,1d00m46.13s,6,1,5,1101,746,348,SDSS-II_SN_15418-NUV.fits.gz
4600,SDSS-II SN 15419,2006-10-12,FUV,1h19m37.254s,0d53m08.56s,6,2,4,746,724,47,SDSS-II_SN_15419-FUV.fits.gz
4601,SDSS-II SN 15419,2006-10-12,NUV,1h19m37.254s,0d53m08.56s,6,2,4,746,724,47,SDSS-II_SN_15419-NUV.fits.gz
4602,SDSS-II SN 15422,2006-10-12,FUV,2h18m37.224s,0d31m53.317s,2,1,1,1053,743,743,SDSS-II_SN_15422-FUV.fits.gz
4603,SDSS-II SN 15422,2006-10-12,NUV,2h18m37.224s,0d31m53.317s,2,1,1,1053,743,743,SDSS-II_SN_15422-NUV.fits.gz
4604,SDSS-II SN 15448,2006-10-12,FUV,3h29m31.296s,-1d08m50.22s,2,0,2,-440,799,441,SDSS-II_SN_15448-FUV.fits.gz
4605,SDSS-II SN 15448,2006-10-12,NUV,3h29m31.296s,-1d08m50.22s,3,0,3,-440,1143,441,SDSS-II_SN_15448-NUV.fits.gz
4606,SDSS-II SN 15455,2006-10-11,FUV,22h00m19.333s,-1d03m04.91s,7,4,3,49,694,297,SDSS-II_SN_15455-FUV.fits.gz
4607,SDSS-II SN 15455,2006-10-11,NUV,22h00m19.333s,-1d03m04.91s,7,4,3,49,694,297,SDSS-II_SN_15455-NUV.fits.gz
4608,SDSS-II SN 15467,2006-10-21,FUV,21h20m04.8s,-0d10m38.48s,4,2,2,35,668,634,SDSS-II_SN_15467-FUV.fits.gz
4609,SDSS-II SN 15467,2006-10-21,NUV,21h20m04.8s,-0d10m38.48s,4,2,2,35,668,634,SDSS-II_SN_15467-NUV.fits.gz
4610,SDSS-II SN 15470,2006-10-11,FUV,22h11m33.12s,-0d02m46.824s,10,4,6,795,714,680,SDSS-II_SN_15470-FUV.fits.gz
4611,SDSS-II SN 15470,2006-10-11,NUV,22h11m33.12s,-0d02m46.824s,42,5,37,795,1409,680,SDSS-II_SN_15470-NUV.fits.gz
4612,SDSS-II SN 15486,2006-10-21,FUV,22h59m57.487s,1d14m24.82s,5,4,1,800,719,719,SDSS-II_SN_15486-FUV.fits.gz
4613,SDSS-II SN 15486,2006-10-21,NUV,22h59m57.487s,1d14m24.82s,7,6,1,800,719,719,SDSS-II_SN_15486-NUV.fits.gz
4614,SDSS-II SN 15489,2006-10-13,FUV,0h31m00.634s,-0d04m15.41s,6,1,5,3,381,327,SDSS-II_SN_15489-FUV.fits.gz
4615,SDSS-II SN 15489,2006-10-13,NUV,0h31m00.634s,-0d04m15.41s,6,1,5,3,381,327,SDSS-II_SN_15489-NUV.fits.gz
4616,SDSS-II SN 15496,2006-10-13,FUV,0h32m17.758s,0d16m28.35s,5,1,4,3,344,327,SDSS-II_SN_15496-FUV.fits.gz
4617,SDSS-II SN 15496,2006-10-13,NUV,0h32m17.758s,0d16m28.35s,5,1,4,3,344,327,SDSS-II_SN_15496-NUV.fits.gz
4618,SDSS-II SN 15498,2006-10-21,FUV,1h21m57.864s,0d21m45.68s,5,0,5,-335,373,336,SDSS-II_SN_15498-FUV.fits.gz
4619,SDSS-II SN 15498,2006-10-21,NUV,1h21m57.864s,0d21m45.68s,5,0,5,-335,373,336,SDSS-II_SN_15498-NUV.fits.gz
4620,SDSS-II SN 15500,2006-10-23,FUV,1h51m59.904s,0d18m07.8732s,4,0,4,-358,728,358,SDSS-II_SN_15500-FUV.fits.gz
4621,SDSS-II SN 15505,2006-10-11,FUV,23h37m58.32s,-0d53m03.696s,7,5,2,1093,686,344,SDSS-II_SN_15505-FUV.fits.gz
4622,SDSS-II SN 15505,2006-10-11,NUV,23h37m58.32s,-0d53m03.696s,7,5,2,1093,686,344,SDSS-II_SN_15505-NUV.fits.gz
